,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,AU-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
352,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,352,--,"REBOUND DEF by HAWKINS,HANNAH",,,,,,,"REBOUND DEF by HAWKINS,HANNAH",3,defensive rebound,,anderson,hannah hawkins,,
353,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,353,01:46,"TURNOVER  by NEEDLER,JAZLYN",,,,,,,"TURNOVER  by NEEDLER,JAZLYN",3,turnover,,anderson,jazlyn needler,,106
354,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,354,01:41,,,,,"MISS 3PTR by FEE,MIKAYLA",,,"MISS 3PTR by FEE,MIKAYLA",3,three pointer,missed,Centre,mikayla fee,,101
355,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,355,--,"REBOUND DEF by NEWBY,MEGAN",,,,,,,"REBOUND DEF by NEWBY,MEGAN",3,defensive rebound,,anderson,megan newby,,
356,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,356,01:28,"MISS JUMPER by MCGUIRE,LAUREN",,,,,,,"MISS JUMPER by MCGUIRE,LAUREN",3,jumper,missed,anderson,lauren mcguire,,88
357,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,357,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
358,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,358,01:28,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,88
359,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,359,01:28,"GOOD FT by MCGUIRE,LAUREN",21,,43 (+22),,AU-W 21-43 (+22),,"GOOD FT by MCGUIRE,LAUREN",3,free throw,good,anderson,lauren mcguire,1,88
360,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,360,01:28,"GOOD FT by MCGUIRE,LAUREN",22,,43 (+21),,AU-W 22-43 (+21),,"GOOD FT by MCGUIRE,LAUREN",3,free throw,good,anderson,lauren mcguire,1,88
361,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,361,01:28,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,88
362,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,362,01:28,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,88
363,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,363,01:28,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,88
364,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,364,01:28,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,88
365,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,365,01:12,"FOUL  by HAWKINS,HANNAH",,,,,,,"FOUL  by HAWKINS,HANNAH",3,foul,,anderson,hannah hawkins,,72
366,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,366,01:12,"SUB IN by HACKLER,CARLY",,,,,,,"SUB IN by HACKLER,CARLY",3,subbing in,,anderson,carly hackler,,72
367,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,367,01:12,"SUB OUT by NEEDLER,JAZLYN",,,,,,,"SUB OUT by NEEDLER,JAZLYN",3,subbing out,,anderson,jazlyn needler,,72
368,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,368,01:09,"FOUL  by MINIER,TATUM",,,,,,,"FOUL  by MINIER,TATUM",3,foul,,anderson,tatum minier,,69
369,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,369,01:09,,,,,"MISS FT by HICKS,ELLEN",,,"MISS FT by HICKS,ELLEN",3,free throw,missed,Centre,ellen hicks,,69
370,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,370,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
371,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,371,01:09,,22,,44 (+22),"GOOD FT by HICKS,ELLEN",CENTRE-W 22-44 (+22),,"GOOD FT by HICKS,ELLEN",3,free throw,good,Centre,ellen hicks,1,69
372,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,372,00:40,"GOOD LAYUP by MINIER,TATUM(in the paint)",24,,44 (+20),,AU-W 24-44 (+20),,"GOOD LAYUP by MINIER,TATUM(in the paint)",3,layup,good,anderson,tatum minier,2,40
373,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,373,--,"ASSIST  by HACKLER,CARLY",,,,,,,"ASSIST  by HACKLER,CARLY",3,assist,,anderson,carly hackler,,
374,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,374,00:31,,24,,47 (+23),"GOOD 3PTR by MILLER,LAKKEN",CENTRE-W 24-47 (+23),,"GOOD 3PTR by MILLER,LAKKEN",3,three pointer,good,Centre,lakken miller,3,31
375,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,375,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
376,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,376,00:12,"TURNOVER  by MCGUIRE,LAUREN",,,,,,,"TURNOVER  by MCGUIRE,LAUREN",3,turnover,,anderson,lauren mcguire,,12
377,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,377,00:12,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,12
378,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,378,00:12,"FOUL  by NEWBY,MEGAN",,,,,,,"FOUL  by NEWBY,MEGAN",3,foul,,anderson,megan newby,,12
379,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,379,00:12,,,,,"MISS FT by MARCUM,MADISON",,,"MISS FT by MARCUM,MADISON",3,free throw,missed,Centre,madison marcum,,12
380,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,380,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
381,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,381,00:12,,24,,48 (+24),"GOOD FT by MARCUM,MADISON",CENTRE-W 24-48 (+24),,"GOOD FT by MARCUM,MADISON",3,free throw,good,Centre,madison marcum,1,12
382,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,382,00:00,"MISS JUMPER by MCGUIRE,LAUREN",,,,,,,"MISS JUMPER by MCGUIRE,LAUREN",3,jumper,missed,anderson,lauren mcguire,,0
383,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,383,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
384,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,384,Start Period 4,,,,,,,,,4,,,,,,
385,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,385,10:00,"SUB IN by LOVE,OLIVIA",,,,,,,"SUB IN by LOVE,OLIVIA",4,subbing in,,anderson,olivia love,,600
386,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,386,10:00,"SUB IN by NEWBY,MEGAN",,,,,,,"SUB IN by NEWBY,MEGAN",4,subbing in,,anderson,megan newby,,600
387,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,387,10:00,"SUB OUT by MINIER,TATUM",,,,,,,"SUB OUT by MINIER,TATUM",4,subbing out,,anderson,tatum minier,,600
388,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,388,10:00,"SUB OUT by MAY,AUDREY",,,,,,,"SUB OUT by MAY,AUDREY",4,subbing out,,anderson,audrey may,,600
389,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,389,09:58,,24,,51 (+27),"GOOD 3PTR by RICE,MADISON",CENTRE-W 24-51 (+27),,"GOOD 3PTR by RICE,MADISON",4,three pointer,good,Centre,madison rice,3,598
390,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,390,--,,,,,"ASSIST  by WILSON,KATHLEEN",,,"ASSIST  by WILSON,KATHLEEN",4,assist,,Centre,kathleen wilson,,
391,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,391,09:13,,,,,"FOUL  by RICE,MADISON",,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,553
392,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,392,09:08,"GOOD FT by HAWKINS,HANNAH",25,,51 (+26),,AU-W 25-51 (+26),,"GOOD FT by HAWKINS,HANNAH",4,free throw,good,anderson,hannah hawkins,1,548
393,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,393,09:08,"GOOD FT by HAWKINS,HANNAH",26,,51 (+25),,AU-W 26-51 (+25),,"GOOD FT by HAWKINS,HANNAH",4,free throw,good,anderson,hannah hawkins,1,548
394,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,394,08:58,,26,,54 (+28),"GOOD 3PTR by RICE,MADISON",CENTRE-W 26-54 (+28),,"GOOD 3PTR by RICE,MADISON",4,three pointer,good,Centre,madison rice,3,538
395,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,395,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
396,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,396,08:38,"MISS JUMPER by NEEDLER,JAZLYN",,,,,,,"MISS JUMPER by NEEDLER,JAZLYN",4,jumper,missed,anderson,jazlyn needler,,518
397,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,397,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
398,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,398,08:25,,26,,56 (+30),"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",CENTRE-W 26-56 (+30),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail stewart,2,505
399,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,399,08:09,"MISS 3PTR by NEWBY,MEGAN",,,,,,,"MISS 3PTR by NEWBY,MEGAN",4,three pointer,missed,anderson,megan newby,,489
400,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,400,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
401,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,401,07:59,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,479
402,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,402,07:59,"SUB IN by MCVAY,MARLOWE",,,,,,,"SUB IN by MCVAY,MARLOWE",4,subbing in,,anderson,marlowe mcvay,,479
403,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,403,07:59,"SUB IN by DUNN,HANNAH",,,,,,,"SUB IN by DUNN,HANNAH",4,subbing in,,anderson,hannah dunn,,479
404,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,404,07:59,"SUB IN by MCGUIRE,LAUREN",,,,,,,"SUB IN by MCGUIRE,LAUREN",4,subbing in,,anderson,lauren mcguire,,479
405,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,405,07:59,"SUB IN by WARE,JORDAN",,,,,,,"SUB IN by WARE,JORDAN",4,subbing in,,anderson,jordan ware,,479
406,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,406,07:59,"SUB IN by NEWBY,MEGAN",,,,,,,"SUB IN by NEWBY,MEGAN",4,subbing in,,anderson,megan newby,,479
407,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,407,07:59,"SUB OUT by HAWKINS,HANNAH",,,,,,,"SUB OUT by HAWKINS,HANNAH",4,subbing out,,anderson,hannah hawkins,,479
408,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,408,07:59,"SUB OUT by NEEDLER,JAZLYN",,,,,,,"SUB OUT by NEEDLER,JAZLYN",4,subbing out,,anderson,jazlyn needler,,479
409,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,409,07:59,"SUB OUT by HACKLER,CARLY",,,,,,,"SUB OUT by HACKLER,CARLY",4,subbing out,,anderson,carly hackler,,479
410,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,410,07:59,"SUB OUT by LOVE,OLIVIA",,,,,,,"SUB OUT by LOVE,OLIVIA",4,subbing out,,anderson,olivia love,,479
411,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,411,07:59,"SUB OUT by NEWBY,MEGAN",,,,,,,"SUB OUT by NEWBY,MEGAN",4,subbing out,,anderson,megan newby,,479
412,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,412,07:59,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,479
413,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,413,07:59,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,479
414,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,414,07:59,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,479
415,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,415,07:59,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,479
416,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,416,07:59,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,479
417,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,417,07:59,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,479
418,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,418,07:59,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,479
419,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,419,07:59,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,479
420,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,420,07:59,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,479
421,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,421,07:59,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,479
422,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,422,07:50,,,,,"MISS LAYUP by FEE,MIKAYLA",,,"MISS LAYUP by FEE,MIKAYLA",4,layup,missed,Centre,mikayla fee,,470
423,1,anderson-ind-,Anderson,Centre,63-36,63,36,"13, 20, 15, 15, 63","7, 6, 11, 12, 36",13,20,15,15,63,7,6,11,12,36,1-0,0-2,11/17/17,Win,89,No Location Recorded,7:00 PM,H,423,--,,,,,"REBOUND OFF by BALLARD,AMI",,,"REBOUND OFF by BALLARD,AMI",4,offensive rebound,,Centre,ami ballard,,
