,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HXW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
373,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,373,08:00,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,480
374,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,374,08:00,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,480
375,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,375,08:00,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,480
376,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,376,08:00,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,480
377,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,377,07:43,"GOOD JUMPER by FEE,MIKAYLA",47,,50 (+3),,CENTRE-W 47-50 (-3),,"GOOD JUMPER by FEE,MIKAYLA",4,jumper,good,Centre,mikayla fee,2,463
378,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,378,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",4,assist,,Centre,olivia schad,,
379,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,379,06:50,"FOUL  by KELLAM,PAIGE",,,,,,,"FOUL  by KELLAM,PAIGE",4,foul,,Centre,paige kellam,,410
380,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,380,06:50,,,,,"MISS FT by MARTIN,MADISON",,,"MISS FT by MARTIN,MADISON",4,free throw,missed,hendrix,madison martin,,410
381,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,381,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
382,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,382,06:48,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",4,turnover,,Centre,cheyenne bunner,,408
383,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,383,06:48,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,408
384,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,384,06:48,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,408
385,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,385,06:48,,,,,"SUB IN by PROWSE,HEATHER",,,"SUB IN by PROWSE,HEATHER",4,subbing in,,hendrix,heather prowse,,408
386,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,386,06:48,,,,,"SUB IN by DANIEL,VINESSA",,,"SUB IN by DANIEL,VINESSA",4,subbing in,,hendrix,vinessa daniel,,408
387,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,387,06:48,,,,,"SUB OUT by ANDERSON,MADDIE",,,"SUB OUT by ANDERSON,MADDIE",4,subbing out,,hendrix,maddie anderson,,408
388,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,388,06:48,,,,,"SUB OUT by TURNER,AMBER",,,"SUB OUT by TURNER,AMBER",4,subbing out,,hendrix,amber turner,,408
389,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,389,06:41,,47,,53 (+6),"GOOD 3PTR by DANIEL,VINESSA",HXW 47-53 (-6),,"GOOD 3PTR by DANIEL,VINESSA",4,three pointer,good,hendrix,vinessa daniel,3,401
390,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,390,--,,,,,"ASSIST  by PROWSE,HEATHER",,,"ASSIST  by PROWSE,HEATHER",4,assist,,hendrix,heather prowse,,
391,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,391,06:09,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",4,jumper,missed,Centre,abigail wehby,,369
392,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,392,--,,,,,"REBOUND DEF by MARTIN,MADISON",,,"REBOUND DEF by MARTIN,MADISON",4,defensive rebound,,hendrix,madison martin,,
393,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,393,05:39,,47,,55 (+8),"GOOD LAYUP by DANIEL,VINESSA(in the paint)",HXW 47-55 (-8),,"GOOD LAYUP by DANIEL,VINESSA(in the paint)",4,layup,good,hendrix,vinessa daniel,2,339
394,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,394,--,,,,,"ASSIST  by BOEHL,LEAH",,,"ASSIST  by BOEHL,LEAH",4,assist,,hendrix,leah boehl,,
395,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,395,05:31,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,331
396,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,396,05:31,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,331
397,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,397,05:31,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,331
398,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,398,05:31,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,331
399,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,399,05:31,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,331
400,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,400,05:31,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,331
401,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,401,05:31,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,331
402,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,402,05:31,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,331
403,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,403,05:31,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,331
404,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,404,05:31,,,,,"SUB IN by ANDERSON,MADDIE",,,"SUB IN by ANDERSON,MADDIE",4,subbing in,,hendrix,maddie anderson,,331
405,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,405,05:31,,,,,"SUB OUT by MARTIN,MADISON",,,"SUB OUT by MARTIN,MADISON",4,subbing out,,hendrix,madison martin,,331
406,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,406,05:25,"GOOD JUMPER by WILSON,KATHLEEN",49,,55 (+6),,CENTRE-W 49-55 (-6),,"GOOD JUMPER by WILSON,KATHLEEN",4,jumper,good,Centre,kathleen wilson,2,325
407,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,407,04:56,,,,,"MISS 3PTR by SMITH,LEAH",,,"MISS 3PTR by SMITH,LEAH",4,three pointer,missed,hendrix,leah smith,,296
408,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,408,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
409,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,409,04:34,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",51,,55 (+4),,CENTRE-W 51-55 (-4),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",4,layup,good,Centre,paige kellam,2,274
410,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,410,04:15,,51,,58 (+7),"GOOD 3PTR by DANIEL,VINESSA",HXW 51-58 (-7),,"GOOD 3PTR by DANIEL,VINESSA",4,three pointer,good,hendrix,vinessa daniel,3,255
411,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,411,04:00,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,240
412,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,412,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",4,offensive rebound,,Centre,paige kellam,,
413,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,413,03:54,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4,turnover,,Centre,,,234
414,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,414,03:54,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,234
415,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,415,03:54,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,234
416,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,416,03:54,,,,,"SUB IN by MARTIN,MADISON",,,"SUB IN by MARTIN,MADISON",4,subbing in,,hendrix,madison martin,,234
417,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,417,03:54,,,,,"SUB IN by TURNER,AMBER",,,"SUB IN by TURNER,AMBER",4,subbing in,,hendrix,amber turner,,234
418,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,418,03:54,,,,,"SUB OUT by ANDERSON,MADDIE",,,"SUB OUT by ANDERSON,MADDIE",4,subbing out,,hendrix,maddie anderson,,234
419,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,419,03:54,,,,,"SUB OUT by BOEHL,LEAH",,,"SUB OUT by BOEHL,LEAH",4,subbing out,,hendrix,leah boehl,,234
420,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,420,03:36,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,216
421,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,421,03:36,,51,,59 (+8),"GOOD FT by PROWSE,HEATHER",HXW 51-59 (-8),,"GOOD FT by PROWSE,HEATHER",4,free throw,good,hendrix,heather prowse,1,216
422,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,422,03:36,,51,,60 (+9),"GOOD FT by PROWSE,HEATHER",HXW 51-60 (-9),,"GOOD FT by PROWSE,HEATHER",4,free throw,good,hendrix,heather prowse,1,216
423,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,423,03:21,,,,,"FOUL  by DANIEL,VINESSA",,,"FOUL  by DANIEL,VINESSA",4,foul,,hendrix,vinessa daniel,,201
424,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,424,03:21,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,201
425,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,425,03:21,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,201
426,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,426,03:21,,,,,"SUB IN by BOEHL,LEAH",,,"SUB IN by BOEHL,LEAH",4,subbing in,,hendrix,leah boehl,,201
427,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,427,03:21,,,,,"SUB OUT by DANIEL,VINESSA",,,"SUB OUT by DANIEL,VINESSA",4,subbing out,,hendrix,vinessa daniel,,201
428,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,428,03:11,"GOOD JUMPER by STEWART,ABIGAIL",53,,60 (+7),,CENTRE-W 53-60 (-7),,"GOOD JUMPER by STEWART,ABIGAIL",4,jumper,good,Centre,abigail stewart,2,191
429,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,429,02:39,,53,,62 (+9),"GOOD LAYUP by BOEHL,LEAH(in the paint)",HXW 53-62 (-9),,"GOOD LAYUP by BOEHL,LEAH(in the paint)",4,layup,good,hendrix,leah boehl,2,159
430,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,430,02:19,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,139
431,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,431,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
432,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,432,02:12,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",4,three pointer,missed,Centre,madison rice,,132
433,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,433,--,,,,,"REBOUND DEF by BOEHL,LEAH",,,"REBOUND DEF by BOEHL,LEAH",4,defensive rebound,,hendrix,leah boehl,,
434,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,434,01:43,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,103
435,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,435,01:43,,53,,63 (+10),"GOOD FT by BOEHL,LEAH",HXW 53-63 (-10),,"GOOD FT by BOEHL,LEAH",4,free throw,good,hendrix,leah boehl,1,103
