,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
506,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,506,04:34,,,,,"MISS FT by MOTTER,MALEHA",,,"MISS FT by MOTTER,MALEHA",4,free throw,missed,hanover,maleha motter,,274
507,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,507,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
508,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,508,04:34,,45,,55 (+10),"GOOD FT by MOTTER,MALEHA",HC-W 45-55 (-10),,"GOOD FT by MOTTER,MALEHA",4,free throw,good,hanover,maleha motter,1,274
509,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,509,04:34,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,274
510,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,510,04:34,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,274
511,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,511,04:34,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,274
512,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,512,04:34,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,274
513,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,513,04:22,"MISS LAYUP by FEE,MIKAYLA",,,,,,,"MISS LAYUP by FEE,MIKAYLA",4,layup,missed,Centre,mikayla fee,,262
514,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,514,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
515,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,515,04:22,,,,,"FOUL  by TODD,BROOKE",,,"FOUL  by TODD,BROOKE",4,foul,,hanover,brooke todd,,262
516,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,516,04:19,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",4,jumper,missed,Centre,olivia schad,,259
517,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,517,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",4,offensive rebound,,Centre,paige kellam,,
518,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,518,04:13,,,,,"FOUL  by TODD,BROOKE",,,"FOUL  by TODD,BROOKE",4,foul,,hanover,brooke todd,,253
519,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,519,04:13,"GOOD FT by KELLAM,PAIGE",46,,55 (+9),,CENTRE-W 46-55 (-9),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,253
520,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,520,04:13,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",4,free throw,missed,Centre,paige kellam,,253
521,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,521,--,,,,,"REBOUND DEF by MOTTER,MALEHA",,,"REBOUND DEF by MOTTER,MALEHA",4,defensive rebound,,hanover,maleha motter,,
522,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,522,04:13,,,,,"SUB IN by WALKER,MACY",,,"SUB IN by WALKER,MACY",4,subbing in,,hanover,macy walker,,253
523,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,523,04:13,,,,,"SUB OUT by TODD,BROOKE",,,"SUB OUT by TODD,BROOKE",4,subbing out,,hanover,brooke todd,,253
524,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,524,04:06,,,,,"MISS LAYUP by MOTTER,MALEHA",,,"MISS LAYUP by MOTTER,MALEHA",4,layup,missed,hanover,maleha motter,,246
525,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,525,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
526,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,526,03:59,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,239
527,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,527,03:59,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,239
528,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,528,03:59,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,239
529,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,529,03:51,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,231
530,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,530,03:51,,46,,56 (+10),"GOOD FT by CROMER,CLAIRE",HC-W 46-56 (-10),,"GOOD FT by CROMER,CLAIRE",4,free throw,good,hanover,claire cromer,1,231
531,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,531,03:51,,,,,"MISS FT by CROMER,CLAIRE",,,"MISS FT by CROMER,CLAIRE",4,free throw,missed,hanover,claire cromer,,231
532,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,532,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
533,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,533,03:44,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",4,layup,missed,Centre,paige kellam,,224
534,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,534,--,"REBOUND OFF by BUNNER,CHEYENNE",,,,,,,"REBOUND OFF by BUNNER,CHEYENNE",4,offensive rebound,,Centre,cheyenne bunner,,
535,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,535,03:34,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",4,jumper,missed,Centre,kat wilson,,214
536,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,536,--,,,,,"REBOUND DEF by MOTTER,MALEHA",,,"REBOUND DEF by MOTTER,MALEHA",4,defensive rebound,,hanover,maleha motter,,
537,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,537,03:16,,,,,"MISS LAYUP by CROMER,CLAIRE",,,"MISS LAYUP by CROMER,CLAIRE",4,layup,missed,hanover,claire cromer,,196
538,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,538,03:16,"BLOCK  by KELLAM,PAIGE",,,,,,,"BLOCK  by KELLAM,PAIGE",4,block,,Centre,paige kellam,,196
539,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,539,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
540,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,540,03:10,"MISS 3PTR by WILSON,KAT",,,,,,,"MISS 3PTR by WILSON,KAT",4,three pointer,missed,Centre,kat wilson,,190
541,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,541,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
542,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,542,03:07,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,187
543,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,543,03:07,,,,,"MISS FT by WALKER,MACY",,,"MISS FT by WALKER,MACY",4,free throw,missed,hanover,macy walker,,187
544,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,544,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
545,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,545,03:07,,46,,57 (+11),"GOOD FT by WALKER,MACY",HC-W 46-57 (-11),,"GOOD FT by WALKER,MACY",4,free throw,good,hanover,macy walker,1,187
546,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,546,03:07,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,187
547,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,547,03:07,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,187
548,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,548,03:07,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,187
549,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,549,03:07,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,187
550,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,550,03:07,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,187
551,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,551,03:07,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,187
552,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,552,03:07,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,187
553,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,553,03:07,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,187
554,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,554,02:51,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,171
555,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,555,02:51,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,171
556,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,556,02:51,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,171
557,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,557,02:51,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,171
558,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,558,02:45,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",4,three pointer,missed,Centre,madison rice,,165
559,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,559,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
560,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,560,02:17,,,,,"TURNOVER  by NASH,ALLISON",,,"TURNOVER  by NASH,ALLISON",4,turnover,,hanover,allison nash,,137
561,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,561,02:11,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",48,,57 (+9),,CENTRE-W 48-57 (-9),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",4,layup,good,Centre,abigail stewart,2,131
562,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,562,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
563,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,563,01:42,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,102
564,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,564,01:42,,,,,"MISS FT by NASH,ALLISON",,,"MISS FT by NASH,ALLISON",4,free throw,missed,hanover,allison nash,,102
565,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,565,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
566,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,566,01:42,,48,,58 (+10),"GOOD FT by NASH,ALLISON",HC-W 48-58 (-10),,"GOOD FT by NASH,ALLISON",4,free throw,good,hanover,allison nash,1,102
567,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,567,01:42,,,,,"SUB IN by NALL,ALEXIS",,,"SUB IN by NALL,ALEXIS",4,subbing in,,hanover,alexis nall,,102
568,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,568,01:42,,,,,"SUB OUT by NASH,ALLISON",,,"SUB OUT by NASH,ALLISON",4,subbing out,,hanover,allison nash,,102
569,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,569,01:36,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,96
570,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,570,01:35,,,,,"STEAL  by WALKER,MACY",,,"STEAL  by WALKER,MACY",4,steal,,hanover,,,95
571,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,571,01:20,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,80
572,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,572,01:20,,48,,59 (+11),"GOOD FT by CROMER,CLAIRE",HC-W 48-59 (-11),,"GOOD FT by CROMER,CLAIRE",4,free throw,good,hanover,claire cromer,1,80
573,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,573,01:20,,48,,60 (+12),"GOOD FT by CROMER,CLAIRE",HC-W 48-60 (-12),,"GOOD FT by CROMER,CLAIRE",4,free throw,good,hanover,claire cromer,1,80
574,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,574,01:20,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,80
575,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,575,01:20,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,80
576,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,576,01:20,,,,,"SUB IN by KALLMEYER,HOLLY",,,"SUB IN by KALLMEYER,HOLLY",4,subbing in,,hanover,holly kallmeyer,,80
577,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,577,01:20,,,,,"SUB OUT by WALKER,MACY",,,"SUB OUT by WALKER,MACY",4,subbing out,,hanover,macy walker,,80
578,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,578,01:13,,,,,"FOUL  by HUDDLESTON,HALEY",,,"FOUL  by HUDDLESTON,HALEY",4,foul,,hanover,haley huddleston,,73
579,4,hanover,Centre,Hanover,52-62,52,62,"14, 11, 12, 15, 52","20, 13, 10, 19, 62",14,11,12,15,52,20,13,10,19,62,3-1,3-1,11/25/17,Lose,171,No Location Recorded,2:00 PM,A,579,01:13,"GOOD FT by WILSON,KAT",49,,60 (+11),,CENTRE-W 49-60 (-11),,"GOOD FT by WILSON,KAT",4,free throw,good,Centre,kat wilson,1,73
