,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,EC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
393,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,393,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",3,assist,,Centre,paige kellam,,
394,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,394,03:09,,,,,"TURNOVER  by TENETTE,ACACIA",,,"TURNOVER  by TENETTE,ACACIA",3,turnover,,earlham college,acacia tenette,,189
395,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,395,03:07,"STEAL  by STEWART,ABIGAIL",,,,,,,"STEAL  by STEWART,ABIGAIL",3,steal,,Centre,,,187
396,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,396,02:56,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",3,jumper,missed,Centre,kathleen wilson,,176
397,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,397,--,,,,,"REBOUND DEF by BOWLING,KAYLA",,,"REBOUND DEF by BOWLING,KAYLA",3,defensive rebound,,earlham college,kayla bowling,,
398,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,398,02:43,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,163
399,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,399,02:43,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,163
400,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,400,02:43,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,163
401,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,401,02:43,,,,,"SUB IN by NEWHART,ROSIE",,,"SUB IN by NEWHART,ROSIE",3,subbing in,,earlham college,rosie newhart,,163
402,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,402,02:43,,,,,"SUB IN by SPEARS,KYNDALL",,,"SUB IN by SPEARS,KYNDALL",3,subbing in,,earlham college,kyndall spears,,163
403,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,403,02:43,,,,,"SUB IN by FLYNN,MARIAH",,,"SUB IN by FLYNN,MARIAH",3,subbing in,,earlham college,mariah flynn,,163
404,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,404,02:43,,,,,"SUB OUT by CURTIS,ZOE",,,"SUB OUT by CURTIS,ZOE",3,subbing out,,earlham college,zoe curtis,,163
405,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,405,02:43,,,,,"SUB OUT by JOSEPH,KYRA",,,"SUB OUT by JOSEPH,KYRA",3,subbing out,,earlham college,kyra joseph,,163
406,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,406,02:43,,,,,"SUB OUT by TENETTE,ACACIA",,,"SUB OUT by TENETTE,ACACIA",3,subbing out,,earlham college,acacia tenette,,163
407,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,407,02:39,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,159
408,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,408,02:39,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,159
409,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,409,02:39,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,159
410,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,410,02:37,,,,,"FOUL  by FLYNN,MARIAH",,,"FOUL  by FLYNN,MARIAH",3,foul,,earlham college,mariah flynn,,157
411,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,411,02:37,,,,,"TURNOVER  by FLYNN,MARIAH",,,"TURNOVER  by FLYNN,MARIAH",3,turnover,,earlham college,mariah flynn,,157
412,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,412,02:26,"GOOD JUMPER by SCHAD,OLIVIA(in the paint)",40 (+11),,29,,CENTRE-W 40-29 (+11),,"GOOD JUMPER by SCHAD,OLIVIA(in the paint)",3,jumper,good,Centre,olivia schad,2,146
413,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,413,02:17,,40 (+9),,31,"GOOD LAYUP by NEWHART,ROSIE(in the paint)",EC-W 40-31 (+9),,"GOOD LAYUP by NEWHART,ROSIE(in the paint)",3,layup,good,earlham college,rosie newhart,2,137
414,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,414,--,,,,,"ASSIST  by BOWLING,KAYLA",,,"ASSIST  by BOWLING,KAYLA",3,assist,,earlham college,kayla bowling,,
415,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,415,02:17,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",3,foul,,Centre,madison rice,,137
416,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,416,02:17,,40 (+8),,32,"GOOD FT by NEWHART,ROSIE",EC-W 40-32 (+8),,"GOOD FT by NEWHART,ROSIE",3,free throw,good,earlham college,rosie newhart,1,137
417,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,417,02:17,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,137
418,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,418,02:17,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,137
419,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,419,02:17,,,,,"SUB IN by WEISNER,AMY",,,"SUB IN by WEISNER,AMY",3,subbing in,,earlham college,amy weisner,,137
420,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,420,02:17,,,,,"SUB OUT by PITTMAN,SHANNON",,,"SUB OUT by PITTMAN,SHANNON",3,subbing out,,earlham college,shannon pittman,,137
421,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,421,02:05,,,,,"FOUL  by SPEARS,KYNDALL",,,"FOUL  by SPEARS,KYNDALL",3,foul,,earlham college,kyndall spears,,125
422,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,422,02:05,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",3,free throw,missed,Centre,paige kellam,,125
423,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,423,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
424,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,424,02:05,"GOOD FT by KELLAM,PAIGE",41 (+9),,32,,CENTRE-W 41-32 (+9),,"GOOD FT by KELLAM,PAIGE",3,free throw,good,Centre,paige kellam,1,125
425,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,425,02:05,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,125
426,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,426,02:05,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,125
427,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,427,02:05,,,,,"SUB IN by WHITE,CAMRYN",,,"SUB IN by WHITE,CAMRYN",3,subbing in,,earlham college,camryn white,,125
428,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,428,02:05,,,,,"SUB OUT by SPEARS,KYNDALL",,,"SUB OUT by SPEARS,KYNDALL",3,subbing out,,earlham college,kyndall spears,,125
429,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,429,01:47,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",3,foul,,Centre,abigail wehby,,107
430,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,430,01:47,,41 (+8),,33,"GOOD FT by WHITE,CAMRYN",EC-W 41-33 (+8),,"GOOD FT by WHITE,CAMRYN",3,free throw,good,earlham college,camryn white,1,107
431,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,431,01:47,,41 (+7),,34,"GOOD FT by WHITE,CAMRYN",EC-W 41-34 (+7),,"GOOD FT by WHITE,CAMRYN",3,free throw,good,earlham college,camryn white,1,107
432,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,432,01:47,"FOUL  by MOORE,LAUREN",,,,,,,"FOUL  by MOORE,LAUREN",3,foul,,Centre,lauren moore,,107
433,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,433,01:40,,41 (+6),,35,"GOOD FT by NEWHART,ROSIE",EC-W 41-35 (+6),,"GOOD FT by NEWHART,ROSIE",3,free throw,good,earlham college,rosie newhart,1,100
434,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,434,01:40,,41 (+5),,36,"GOOD FT by NEWHART,ROSIE",EC-W 41-36 (+5),,"GOOD FT by NEWHART,ROSIE",3,free throw,good,earlham college,rosie newhart,1,100
435,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,435,01:40,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,100
436,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,436,01:40,,,,,"STEAL  by WEISNER,AMY",,,"STEAL  by WEISNER,AMY",3,steal,,earlham college,,,100
437,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,437,01:40,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",3,foul,,Centre,abigail wehby,,100
438,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,438,01:34,,,,,"MISS FT by WEISNER,AMY",,,"MISS FT by WEISNER,AMY",3,free throw,missed,earlham college,amy weisner,,94
439,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,439,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
440,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,440,01:34,,41 (+4),,37,"GOOD FT by WEISNER,AMY",EC-W 41-37 (+4),,"GOOD FT by WEISNER,AMY",3,free throw,good,earlham college,amy weisner,1,94
441,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,441,01:34,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,94
442,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,442,01:34,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,94
443,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,443,01:34,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,94
444,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,444,01:34,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,94
445,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,445,01:23,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",43 (+6),,37,,CENTRE-W 43-37 (+6),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",3,layup,good,Centre,paige kellam,2,83
446,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,446,01:18,,,,,"TURNOVER  by FLYNN,MARIAH",,,"TURNOVER  by FLYNN,MARIAH",3,turnover,,earlham college,mariah flynn,,78
447,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,447,01:16,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",3,steal,,Centre,,,76
448,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,448,01:13,,,,,"FOUL  by BOWLING,KAYLA",,,"FOUL  by BOWLING,KAYLA",3,foul,,earlham college,kayla bowling,,73
449,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,449,01:02,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",3,jumper,missed,Centre,olivia schad,,62
450,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,450,--,,,,,"REBOUND DEF by BOWLING,KAYLA",,,"REBOUND DEF by BOWLING,KAYLA",3,defensive rebound,,earlham college,kayla bowling,,
451,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,451,00:53,,,,,"MISS JUMPER by WHITE,CAMRYN",,,"MISS JUMPER by WHITE,CAMRYN",3,jumper,missed,earlham college,camryn white,,53
452,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,452,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
453,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,453,00:45,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",46 (+9),,37,,CENTRE-W 46-37 (+9),,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",3,three pointer,good,Centre,madison(fastbreak) marcum,3,45
454,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,454,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
455,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,455,00:28,,46 (+7),,39,"GOOD JUMPER by WEISNER,AMY",EC-W 46-39 (+7),,"GOOD JUMPER by WEISNER,AMY",3,jumper,good,earlham college,amy weisner,2,28
456,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,456,00:28,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",3,foul,,Centre,olivia schad,,28
457,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,457,00:28,,,,,"MISS FT by WEISNER,AMY",,,"MISS FT by WEISNER,AMY",3,free throw,missed,earlham college,amy weisner,,28
458,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,458,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",3,defensive rebound,,Centre,lakken miller,,
459,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,459,00:28,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,28
460,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,460,00:28,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,28
461,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,461,00:28,,,,,"SUB IN by CURTIS,ZOE",,,"SUB IN by CURTIS,ZOE",3,subbing in,,earlham college,zoe curtis,,28
462,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,462,00:28,,,,,"SUB OUT by NEWHART,ROSIE",,,"SUB OUT by NEWHART,ROSIE",3,subbing out,,earlham college,rosie newhart,,28
463,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,463,00:08,,,,,"FOUL  by WHITE,CAMRYN",,,"FOUL  by WHITE,CAMRYN",3,foul,,earlham college,camryn white,,8
464,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,464,00:08,"GOOD FT by KELLAM,PAIGE",47 (+8),,39,,CENTRE-W 47-39 (+8),,"GOOD FT by KELLAM,PAIGE",3,free throw,good,Centre,paige kellam,1,8
