,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,NCC,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
488,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,488,03:21,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",4,turnover,,Centre,abigail wehby,,201
489,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,489,03:08,"MISS 3PTR by DESENBERG,PAGE",,,,,,,"MISS 3PTR by DESENBERG,PAGE",4,three pointer,missed,north central (ill.),page desenberg,,188
490,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,490,--,,,,,"REBOUND DEF by CHIRICO,PRESLEY",,,"REBOUND DEF by CHIRICO,PRESLEY",4,defensive rebound,,Centre,presley chirico,,
491,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,491,03:00,"FOUL  by DIMITROVA,NATALI",,,,,,,"FOUL  by DIMITROVA,NATALI",4,foul,,north central (ill.),natali dimitrova,,180
492,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,492,03:00,,35,,48 (+13),"GOOD FT by CHIRICO,PRESLEY",CEN 35-48 (+13),,"GOOD FT by CHIRICO,PRESLEY",4,free throw,good,Centre,presley chirico,1,180
493,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,493,03:00,,35,,49 (+14),"GOOD FT by CHIRICO,PRESLEY",CEN 35-49 (+14),,"GOOD FT by CHIRICO,PRESLEY",4,free throw,good,Centre,presley chirico,1,180
494,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,494,03:00,"SUB IN by WALLS,MAYA",,,,,,,"SUB IN by WALLS,MAYA",4,subbing in,,north central (ill.),maya walls,,180
495,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,495,03:00,"SUB OUT by DIMITROVA,NATALI",,,,,,,"SUB OUT by DIMITROVA,NATALI",4,subbing out,,north central (ill.),natali dimitrova,,180
496,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,496,03:00,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,180
497,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,497,03:00,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",4,subbing out,,Centre,presley chirico,,180
498,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,498,02:59,"MISS LAYUP by WALLS,MAYA",,,,,,,"MISS LAYUP by WALLS,MAYA",4,layup,missed,north central (ill.),maya walls,,179
499,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,499,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,north central (ill.),,,
500,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,500,02:54,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,174
501,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,501,02:54,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,174
502,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,502,02:43,"MISS LAYUP by NEWSOME,ALANNA",,,,,,,"MISS LAYUP by NEWSOME,ALANNA",4,layup,missed,north central (ill.),alanna newsome,,163
503,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,503,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",4,defensive rebound,,Centre,abigail wehby,,
504,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,504,02:23,"FOUL  by WALLS,MAYA",,,,,,,"FOUL  by WALLS,MAYA",4,foul,,north central (ill.),maya walls,,143
505,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,505,02:23,,35,,50 (+15),"GOOD FT by STEWART,ABIGAIL",CEN 35-50 (+15),,"GOOD FT by STEWART,ABIGAIL",4,free throw,good,Centre,abigail stewart,1,143
506,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,506,02:23,,35,,51 (+16),"GOOD FT by STEWART,ABIGAIL",CEN 35-51 (+16),,"GOOD FT by STEWART,ABIGAIL",4,free throw,good,Centre,abigail stewart,1,143
507,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,507,02:03,"MISS 3PTR by WALLS,MAYA",,,,,,,"MISS 3PTR by WALLS,MAYA",4,three pointer,missed,north central (ill.),maya walls,,123
508,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,508,--,,,,,"REBOUND DEF by WILSON,KATHLEEN",,,"REBOUND DEF by WILSON,KATHLEEN",4,defensive rebound,,Centre,kathleen wilson,,
509,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,509,01:37,,35,,53 (+18),"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",CEN 35-53 (+18),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail stewart,2,97
510,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,510,01:25,"MISS 3PTR by DESENBERG,PAGE",,,,,,,"MISS 3PTR by DESENBERG,PAGE",4,three pointer,missed,north central (ill.),page desenberg,,85
511,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,511,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
512,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,512,01:21,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",4,foul,,Centre,kathleen wilson,,81
513,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,513,01:17,"GOOD FT by BRENNAN,LYNDSAY",36,,53 (+17),,NCC 36-53 (+17),,"GOOD FT by BRENNAN,LYNDSAY",4,free throw,good,north central (ill.),lyndsay brennan,1,77
514,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,514,01:17,"GOOD FT by BRENNAN,LYNDSAY",37,,53 (+16),,NCC 37-53 (+16),,"GOOD FT by BRENNAN,LYNDSAY",4,free throw,good,north central (ill.),lyndsay brennan,1,77
515,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,515,01:17,"SUB IN by DESENBERG,PAGE",,,,,,,"SUB IN by DESENBERG,PAGE",4,subbing in,,north central (ill.),page desenberg,,77
516,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,516,01:17,"SUB IN by JACKSON,CHALLEN",,,,,,,"SUB IN by JACKSON,CHALLEN",4,subbing in,,north central (ill.),challen jackson,,77
517,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,517,01:17,"SUB IN by SMITH,MITRESE",,,,,,,"SUB IN by SMITH,MITRESE",4,subbing in,,north central (ill.),mitrese smith,,77
518,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,518,01:17,"SUB IN by GEIS,SYDNEY",,,,,,,"SUB IN by GEIS,SYDNEY",4,subbing in,,north central (ill.),sydney geis,,77
519,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,519,01:17,"SUB IN by BRAUN,HAYDN",,,,,,,"SUB IN by BRAUN,HAYDN",4,subbing in,,north central (ill.),haydn braun,,77
520,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,520,01:17,"SUB OUT by BRENNAN,LYNDSAY",,,,,,,"SUB OUT by BRENNAN,LYNDSAY",4,subbing out,,north central (ill.),lyndsay brennan,,77
521,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,521,01:17,"SUB OUT by WALLS,MAYA",,,,,,,"SUB OUT by WALLS,MAYA",4,subbing out,,north central (ill.),maya walls,,77
522,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,522,01:17,"SUB OUT by NEWSOME,ALANNA",,,,,,,"SUB OUT by NEWSOME,ALANNA",4,subbing out,,north central (ill.),alanna newsome,,77
523,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,523,01:17,"SUB OUT by DESENBERG,PAGE",,,,,,,"SUB OUT by DESENBERG,PAGE",4,subbing out,,north central (ill.),page desenberg,,77
524,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,524,01:17,"SUB OUT by HOWARD,TYONNE",,,,,,,"SUB OUT by HOWARD,TYONNE",4,subbing out,,north central (ill.),tyonne howard,,77
525,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,525,01:17,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,77
526,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,526,01:17,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,77
527,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,527,01:17,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,77
528,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,528,01:17,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,77
529,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,529,00:51,,,,,"MISS JUMPER by HICKS,ELLEN",,,"MISS JUMPER by HICKS,ELLEN",4,jumper,missed,Centre,ellen hicks,,51
530,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,530,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
531,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,531,00:47,,37,,55 (+18),"GOOD JUMPER by WILSON,KATHLEEN",CEN 37-55 (+18),,"GOOD JUMPER by WILSON,KATHLEEN",4,jumper,good,Centre,kathleen wilson,2,47
532,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,532,--,,,,,"ASSIST  by STEWART,ABIGAIL",,,"ASSIST  by STEWART,ABIGAIL",4,assist,,Centre,abigail stewart,,
533,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,533,00:47,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,47
534,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,534,00:47,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,47
535,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,535,00:47,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,47
536,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,536,00:47,,,,,"SUB IN by MAROVICH,MACKENZIE",,,"SUB IN by MAROVICH,MACKENZIE",4,subbing in,,Centre,mackenzie marovich,,47
537,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,537,00:47,,,,,"SUB IN by MORRIS,TAYLOR",,,"SUB IN by MORRIS,TAYLOR",4,subbing in,,Centre,taylor morris,,47
538,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,538,00:47,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,47
539,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,539,00:47,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,47
540,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,540,00:47,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,47
541,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,541,00:47,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,47
542,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,542,00:37,,,,,"FOUL  by MAROVICH,MACKENZIE",,,"FOUL  by MAROVICH,MACKENZIE",4,foul,,Centre,mackenzie marovich,,37
543,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,543,00:37,"GOOD FT by GEIS,SYDNEY",38,,55 (+17),,NCC 38-55 (+17),,"GOOD FT by GEIS,SYDNEY",4,free throw,good,north central (ill.),sydney geis,1,37
544,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,544,00:37,"GOOD FT by GEIS,SYDNEY",39,,55 (+16),,NCC 39-55 (+16),,"GOOD FT by GEIS,SYDNEY",4,free throw,good,north central (ill.),sydney geis,1,37
545,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,545,00:37,"GOOD FT by GEIS,SYDNEY",40,,55 (+15),,NCC 40-55 (+15),,"GOOD FT by GEIS,SYDNEY",4,free throw,good,north central (ill.),sydney geis,1,37
546,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,546,00:19,"FOUL  by BRAUN,HAYDN",,,,,,,"FOUL  by BRAUN,HAYDN",4,foul,,north central (ill.),haydn braun,,19
547,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,547,00:19,,40,,56 (+16),"GOOD FT by MORRIS,TAYLOR",CEN 40-56 (+16),,"GOOD FT by MORRIS,TAYLOR",4,free throw,good,Centre,taylor morris,1,19
548,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,548,00:19,,40,,57 (+17),"GOOD FT by MORRIS,TAYLOR",CEN 40-57 (+17),,"GOOD FT by MORRIS,TAYLOR",4,free throw,good,Centre,taylor morris,1,19
549,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,549,00:19,"SUB IN by BRENNAN,LYNDSAY",,,,,,,"SUB IN by BRENNAN,LYNDSAY",4,subbing in,,north central (ill.),lyndsay brennan,,19
550,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,550,00:19,"SUB OUT by BRAUN,HAYDN",,,,,,,"SUB OUT by BRAUN,HAYDN",4,subbing out,,north central (ill.),haydn braun,,19
551,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,551,00:13,"MISS 3PTR by BRENNAN,LYNDSAY",,,,,,,"MISS 3PTR by BRENNAN,LYNDSAY",4,three pointer,missed,north central (ill.),lyndsay brennan,,13
552,5,north-central,North Central (Ill.),Centre,57-40,57,40,"11, 15, 15, 16, 57","8, 11, 8, 13, 40",11,15,15,16,57,8,11,8,13,40,4-1,1-3,11/25/18,Win,100,No Location Recorded,1:00 PM,N,552,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
