,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,AUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
367,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,367,02:37,,,,,"SUB IN by WEITERS,GENESIS",,,"SUB IN by WEITERS,GENESIS",3,subbing in,,averett,genesis weiters,,157
368,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,368,02:37,,,,,"SUB OUT by AJAYI,AMANI",,,"SUB OUT by AJAYI,AMANI",3,subbing out,,averett,amani ajayi,,157
369,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,369,02:36,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,156
370,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,370,--,,,,,"REBOUND DEF by CARTHON,BROOKE",,,"REBOUND DEF by CARTHON,BROOKE",3,defensive rebound,,averett,brooke carthon,,
371,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,371,02:29,,,,,"MISS JUMPER by CARTHON,BROOKE",,,"MISS JUMPER by CARTHON,BROOKE",3,jumper,missed,averett,brooke carthon,,149
372,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,372,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
373,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,373,02:22,"GOOD JUMPER by STEWART,ABIGAIL",40,,49 (+9),,CENTRE-W 40-49 (-9),,"GOOD JUMPER by STEWART,ABIGAIL",3,jumper,good,Centre,abigail stewart,2,142
374,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,374,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
375,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,375,02:02,,,,,"TURNOVER  by JOHNSON,RAVYN",,,"TURNOVER  by JOHNSON,RAVYN",3,turnover,,averett,ravyn johnson,,122
376,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,376,02:01,"STEAL  by STEWART,ABIGAIL",,,,,,,"STEAL  by STEWART,ABIGAIL",3,steal,,Centre,,,121
377,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,377,01:55,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,115
378,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,378,--,,,,,"REBOUND DEF by CARTHON,BROOKE",,,"REBOUND DEF by CARTHON,BROOKE",3,defensive rebound,,averett,brooke carthon,,
379,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,379,01:49,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,109
380,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,380,01:49,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,109
381,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,381,01:49,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,109
382,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,382,01:49,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,109
383,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,383,01:49,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,109
384,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,384,01:49,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,109
385,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,385,01:49,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,109
386,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,386,01:49,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,109
387,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,387,01:49,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,109
388,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,388,01:49,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,109
389,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,389,01:49,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,109
390,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,390,01:49,,,,,"SUB IN by AJAYI,AMANI",,,"SUB IN by AJAYI,AMANI",3,subbing in,,averett,amani ajayi,,109
391,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,391,01:49,,,,,"SUB IN by ROCCIA,ALIXIS",,,"SUB IN by ROCCIA,ALIXIS",3,subbing in,,averett,alixis roccia,,109
392,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,392,01:49,,,,,"SUB OUT by CARTHON,BROOKE",,,"SUB OUT by CARTHON,BROOKE",3,subbing out,,averett,brooke carthon,,109
393,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,393,01:49,,,,,"SUB OUT by WEITERS,GENESIS",,,"SUB OUT by WEITERS,GENESIS",3,subbing out,,averett,genesis weiters,,109
394,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,394,01:38,,,,,"MISS JUMPER by TECSON,SAMANTHA",,,"MISS JUMPER by TECSON,SAMANTHA",3,jumper,missed,averett,samantha tecson,,98
395,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,395,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",3,defensive rebound,,Centre,presley chirico,,
396,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,396,01:22,"GOOD JUMPER by BUNNER,CHEYENNE",42,,49 (+7),,CENTRE-W 42-49 (-7),,"GOOD JUMPER by BUNNER,CHEYENNE",3,jumper,good,Centre,cheyenne bunner,2,82
397,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,397,01:22,,,,,"FOUL  by JOHNSON,RAVYN",,,"FOUL  by JOHNSON,RAVYN",3,foul,,averett,ravyn johnson,,82
398,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,398,01:22,"GOOD FT by BUNNER,CHEYENNE",43,,49 (+6),,CENTRE-W 43-49 (-6),,"GOOD FT by BUNNER,CHEYENNE",3,free throw,good,Centre,cheyenne bunner,1,82
399,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,399,01:22,,,,,"SUB IN by SMITH,KIARA",,,"SUB IN by SMITH,KIARA",3,subbing in,,averett,kiara smith,,82
400,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,400,01:22,,,,,"SUB OUT by JOHNSON,RAVYN",,,"SUB OUT by JOHNSON,RAVYN",3,subbing out,,averett,ravyn johnson,,82
401,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,401,01:15,,,,,"MISS LAYUP by LUNSFORD,CAMRYN",,,"MISS LAYUP by LUNSFORD,CAMRYN",3,layup,missed,averett,camryn lunsford,,75
402,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,402,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,averett,,,
403,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,403,01:10,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,70
404,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,404,01:10,,43,,50 (+7),"GOOD FT by SMITH,KIARA",AUW 43-50 (-7),,"GOOD FT by SMITH,KIARA",3,free throw,good,averett,kiara smith,1,70
405,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,405,01:03,,43,,51 (+8),"GOOD FT by SMITH,KIARA",AUW 43-51 (-8),,"GOOD FT by SMITH,KIARA",3,free throw,good,averett,kiara smith,1,63
406,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,406,00:37,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",3,jumper,missed,Centre,presley chirico,,37
407,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,407,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
408,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,408,00:27,"FOUL  by BUNNER,CHEYENNE",,,,,,,"FOUL  by BUNNER,CHEYENNE",3,foul,,Centre,cheyenne bunner,,27
409,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,409,00:27,,,,,"MISS FT by AJAYI,AMANI",,,"MISS FT by AJAYI,AMANI",3,free throw,missed,averett,amani ajayi,,27
410,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,410,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
411,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,411,00:27,,43,,52 (+9),"GOOD FT by AJAYI,AMANI",AUW 43-52 (-9),,"GOOD FT by AJAYI,AMANI",3,free throw,good,averett,amani ajayi,1,27
412,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,412,00:27,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,27
413,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,413,00:27,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,27
414,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,414,00:27,,,,,"SUB IN by WEITERS,GENESIS",,,"SUB IN by WEITERS,GENESIS",3,subbing in,,averett,genesis weiters,,27
415,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,415,00:27,,,,,"SUB IN by CHAMBERS,ZENISE",,,"SUB IN by CHAMBERS,ZENISE",3,subbing in,,averett,zenise chambers,,27
416,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,416,00:27,,,,,"SUB OUT by AJAYI,AMANI",,,"SUB OUT by AJAYI,AMANI",3,subbing out,,averett,amani ajayi,,27
417,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,417,00:27,,,,,"SUB OUT by ROCCIA,ALIXIS",,,"SUB OUT by ROCCIA,ALIXIS",3,subbing out,,averett,alixis roccia,,27
418,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,418,00:17,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",3,turnover,,Centre,ellen hicks,,17
419,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,419,00:17,,,,,"SUB IN by CARTHON,BROOKE",,,"SUB IN by CARTHON,BROOKE",3,subbing in,,averett,brooke carthon,,17
420,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,420,00:17,,,,,"SUB OUT by TECSON,SAMANTHA",,,"SUB OUT by TECSON,SAMANTHA",3,subbing out,,averett,samantha tecson,,17
421,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,421,00:01,,,,,"MISS JUMPER by WEITERS,GENESIS",,,"MISS JUMPER by WEITERS,GENESIS",3,jumper,missed,averett,genesis weiters,,1
422,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,422,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",3,defensive rebound,,Centre,presley chirico,,
423,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,423,Start Period 4,,,,,,,,,4,,,,,,
424,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,424,10:00,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,600
425,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,425,10:00,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,600
426,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,426,10:00,,,,,"SUB IN by CARTHON,BROOKE",,,"SUB IN by CARTHON,BROOKE",4,subbing in,,averett,brooke carthon,,600
427,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,427,10:00,,,,,"SUB IN by CHAMBERS,ZENISE",,,"SUB IN by CHAMBERS,ZENISE",4,subbing in,,averett,zenise chambers,,600
428,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,428,10:00,,,,,"SUB OUT by AJAYI,AMANI",,,"SUB OUT by AJAYI,AMANI",4,subbing out,,averett,amani ajayi,,600
429,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,429,10:00,,,,,"SUB OUT by ROCCIA,ALIXIS",,,"SUB OUT by ROCCIA,ALIXIS",4,subbing out,,averett,alixis roccia,,600
430,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,430,09:44,,43,,54 (+11),"GOOD JUMPER by CARTHON,BROOKE",AUW 43-54 (-11),,"GOOD JUMPER by CARTHON,BROOKE",4,jumper,good,averett,brooke carthon,2,584
431,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,431,09:44,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,584
432,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,432,09:44,,,,,"MISS FT by CARTHON,BROOKE",,,"MISS FT by CARTHON,BROOKE",4,free throw,missed,averett,brooke carthon,,584
433,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,433,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",4,defensive rebound,,Centre,madison rice,,
434,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,434,09:22,,,,,"FOUL  by SMITH,KIARA",,,"FOUL  by SMITH,KIARA",4,foul,,averett,kiara smith,,562
435,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,435,09:22,"GOOD FT by WILSON,KATHLEEN",44,,54 (+10),,CENTRE-W 44-54 (-10),,"GOOD FT by WILSON,KATHLEEN",4,free throw,good,Centre,kathleen wilson,1,562
436,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,436,09:22,"GOOD FT by WILSON,KATHLEEN",45,,54 (+9),,CENTRE-W 45-54 (-9),,"GOOD FT by WILSON,KATHLEEN",4,free throw,good,Centre,kathleen wilson,1,562
