,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Sewan,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
388,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,388,03:45,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,225
389,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,389,03:45,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,225
390,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,390,03:45,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,225
391,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,391,03:45,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,225
392,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,392,03:45,"SUB OUT by HITCHCOCK,ALLISON",,,,,,,"SUB OUT by HITCHCOCK,ALLISON",4,subbing out,,sewanee,allison hitchcock,,225
393,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,393,03:45,"SUB IN by PHILLIPS,LAKEISHA",,,,,,,"SUB IN by PHILLIPS,LAKEISHA",4,subbing in,,sewanee,lakeisha phillips,,225
394,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,394,03:35,"MISS 3PTR by PHILLIPS,LAKEISHA",,,,,,,"MISS 3PTR by PHILLIPS,LAKEISHA",4,three pointer,missed,sewanee,lakeisha phillips,,215
395,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,395,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
396,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,396,03:17,,47,,65 (+18),"GOOD 3PTR by WILSON,KAT",Centre 47-65 (+18),,"GOOD 3PTR by WILSON,KAT",4,three pointer,good,Centre,kat wilson,3,197
397,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,397,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
398,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,398,02:50,"MISS JUMPER by BROUSSARD,CAMRYN(in the paint)",,,,,,,"MISS JUMPER by BROUSSARD,CAMRYN(in the paint)",4,jumper,missed,sewanee,camryn broussard,,170
399,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,399,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
400,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,400,02:32,,,,,"MISS JUMPER by WILSON,KAT",,,"MISS JUMPER by WILSON,KAT",4,jumper,missed,Centre,kat wilson,,152
401,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,401,--,"REBOUND DEF by PHILLIPS,LAKEISHA",,,,,,,"REBOUND DEF by PHILLIPS,LAKEISHA",4,defensive rebound,,sewanee,lakeisha phillips,,
402,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,402,02:19,"TURNOVER  by LOGAN,KINSLEY",,,,,,,"TURNOVER  by LOGAN,KINSLEY",4,turnover,,sewanee,kinsley logan,,139
403,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,403,02:19,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,139
404,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,404,02:19,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,139
405,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,405,02:00,"FOUL  by LOGAN,KINSLEY",,,,,,,"FOUL  by LOGAN,KINSLEY",4,foul,,sewanee,kinsley logan,,120
406,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,406,02:00,,47,,66 (+19),"GOOD FT by FEE,MIKAYLA",Centre 47-66 (+19),,"GOOD FT by FEE,MIKAYLA",4,free throw,good,Centre,mikayla fee,1,120
407,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,407,02:00,,47,,67 (+20),"GOOD FT by FEE,MIKAYLA",Centre 47-67 (+20),,"GOOD FT by FEE,MIKAYLA",4,free throw,good,Centre,mikayla fee,1,120
408,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,408,02:00,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,sewanee,,,120
409,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,409,02:00,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,120
410,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,410,02:00,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,120
411,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,411,02:00,,,,,"SUB IN by MAROVICH,MACKENZIE",,,"SUB IN by MAROVICH,MACKENZIE",4,subbing in,,Centre,mackenzie marovich,,120
412,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,412,02:00,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,120
413,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,413,02:00,"SUB OUT by PHILLIPS,LAKEISHA",,,,,,,"SUB OUT by PHILLIPS,LAKEISHA",4,subbing out,,sewanee,lakeisha phillips,,120
414,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,414,02:00,"SUB IN by KONRADI,ELIZABETH",,,,,,,"SUB IN by KONRADI,ELIZABETH",4,subbing in,,sewanee,elizabeth konradi,,120
415,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,415,01:52,"MISS LAYUP by TREANTON,ELLIE(in the paint)",,,,,,,"MISS LAYUP by TREANTON,ELLIE(in the paint)",4,layup,missed,sewanee,ellie treanton,,112
416,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,416,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
417,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,417,01:38,,,,,"TURNOVER  by WILSON,KAT",,,"TURNOVER  by WILSON,KAT",4,turnover,,Centre,kat wilson,,98
418,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,418,01:14,"GOOD LAYUP by YOUNG,ABBY(in the paint)",49,,67 (+18),,Sewan 49-67 (+18),,"GOOD LAYUP by YOUNG,ABBY(in the paint)",4,layup,good,sewanee,abby young,2,74
419,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,419,00:55,,,,,"MISS JUMPER by WILSON,KAT(in the paint)",,,"MISS JUMPER by WILSON,KAT(in the paint)",4,jumper,missed,Centre,kat wilson,,55
420,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,420,--,"REBOUND DEF by YOUNG,ABBY",,,,,,,"REBOUND DEF by YOUNG,ABBY",4,defensive rebound,,sewanee,abby young,,
421,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,421,00:54,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,54
422,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,422,00:54,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",4,turnover,,Centre,mikayla fee,,54
423,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,423,00:45,"GOOD LAYUP by KONRADI,ELIZABETH(in the paint)",51,,67 (+16),,Sewan 51-67 (+16),,"GOOD LAYUP by KONRADI,ELIZABETH(in the paint)",4,layup,good,sewanee,elizabeth konradi,2,45
424,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,424,00:24,,,,,"MISS JUMPER by WILSON,KAT",,,"MISS JUMPER by WILSON,KAT",4,jumper,missed,Centre,kat wilson,,24
425,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,425,--,"REBOUND DEF by LOGAN,KINSLEY",,,,,,,"REBOUND DEF by LOGAN,KINSLEY",4,defensive rebound,,sewanee,kinsley logan,,
426,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,426,00:21,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",4,foul,,Centre,rachel jennings,,21
427,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,427,00:21,"GOOD FT by LOGAN,KINSLEY",52,,67 (+15),,Sewan 52-67 (+15),,"GOOD FT by LOGAN,KINSLEY",4,free throw,good,sewanee,kinsley logan,1,21
428,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,428,00:21,"MISS FT by LOGAN,KINSLEY",,,,,,,"MISS FT by LOGAN,KINSLEY",4,free throw,missed,sewanee,kinsley logan,,21
429,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,429,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
430,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,430,00:21,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,21
431,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,431,00:15,,52,,69 (+17),"GOOD JUMPER by WILSON,KAT(in the paint)",Centre 52-69 (+17),,"GOOD JUMPER by WILSON,KAT(in the paint)",4,jumper,good,Centre,kat wilson,2,15
432,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,432,00:15,"FOUL  by TREANTON,ELLIE",,,,,,,"FOUL  by TREANTON,ELLIE",4,foul,,sewanee,ellie treanton,,15
433,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,433,00:15,,52,,70 (+18),"GOOD FT by WILSON,KAT",Centre 52-70 (+18),,"GOOD FT by WILSON,KAT",4,free throw,good,Centre,kat wilson,1,15
434,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,434,00:13,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",4,subbing out,,Centre,kat wilson,,13
435,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,435,00:13,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,13
436,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,436,00:13,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,13
437,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,437,00:13,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,13
