,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,NCW,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
484,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,484,03:50,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,230
485,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,485,03:27,"TURNOVER  by TRIPP,KNECIYA",,,,,,,"TURNOVER  by TRIPP,KNECIYA",4,turnover,,n.c. wesleyan,kneciya tripp,,207
486,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,486,03:27,"SUB OUT by TRIPP,KNECIYA",,,,,,,"SUB OUT by TRIPP,KNECIYA",4,subbing out,,n.c. wesleyan,kneciya tripp,,207
487,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,487,03:27,"SUB IN by HARRISON,KAYRISMA",,,,,,,"SUB IN by HARRISON,KAYRISMA",4,subbing in,,n.c. wesleyan,kayrisma harrison,,207
488,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,488,03:17,,74 (+18),,56,"GOOD LAYUP by HICKS,ELLEN",CEN 74-56 (-18),,"GOOD LAYUP by HICKS,ELLEN",4,layup,good,Centre,ellen hicks,2,197
489,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,489,--,,,,,"ASSIST  by THACKER,JOSIE",,,"ASSIST  by THACKER,JOSIE",4,assist,,Centre,josie thacker,,
490,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,490,03:01,"TURNOVER  by JOHNSON,KAYLA(in the paint)",,,,,,,"TURNOVER  by JOHNSON,KAYLA(in the paint)",4,turnover,,n.c. wesleyan,kayla johnson,,181
491,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,491,03:01,"SUB OUT by BEST,MYESHA",,,,,,,"SUB OUT by BEST,MYESHA",4,subbing out,,n.c. wesleyan,myesha best,,181
492,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,492,03:01,"SUB IN by WRIGHT,LEAH",,,,,,,"SUB IN by WRIGHT,LEAH",4,subbing in,,n.c. wesleyan,leah wright,,181
493,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,493,02:43,,74 (+16),,58,"GOOD LAYUP by THACKER,JOSIE(in the paint)",CEN 74-58 (-16),,"GOOD LAYUP by THACKER,JOSIE(in the paint)",4,layup,good,Centre,josie thacker,2,163
494,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,494,02:43,"FOUL  by WATKINS,MYRA(in the paint)",,,,,,,"FOUL  by WATKINS,MYRA(in the paint)",4,foul,,n.c. wesleyan,myra watkins,,163
495,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,495,02:43,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,163
496,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,496,02:43,,,,,"MISS FT by THACKER,JOSIE",,,"MISS FT by THACKER,JOSIE",4,free throw,missed,Centre,josie thacker,,163
497,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,497,--,"REBOUND DEF by WATKINS,MYRA",,,,,,,"REBOUND DEF by WATKINS,MYRA",4,defensive rebound,,n.c. wesleyan,myra watkins,,
498,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,498,02:24,"MISS JUMPER by JOHNSON,KAYLA",,,,,,,"MISS JUMPER by JOHNSON,KAYLA",4,jumper,missed,n.c. wesleyan,kayla johnson,,144
499,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,499,--,"REBOUND OFF by HARRISON,KAYRISMA",,,,,,,"REBOUND OFF by HARRISON,KAYRISMA",4,offensive rebound,,n.c. wesleyan,kayrisma harrison,,
500,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,500,02:17,"GOOD 3PTR by WATKINS,MYRA",77 (+19),,58,,NCW 77-58 (-19),,"GOOD 3PTR by WATKINS,MYRA",4,three pointer,good,n.c. wesleyan,myra watkins,3,137
501,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,501,--,"ASSIST  by HARRISON,KAYRISMA",,,,,,,"ASSIST  by HARRISON,KAYRISMA",4,assist,,n.c. wesleyan,kayrisma harrison,,
502,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,502,02:05,,,,,"MISS 3PTR by JACKSON,HANNAH",,,"MISS 3PTR by JACKSON,HANNAH",4,three pointer,missed,Centre,hannah jackson,,125
503,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,503,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
504,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,504,01:47,"MISS 3PTR by WRIGHT,LEAH",,,,,,,"MISS 3PTR by WRIGHT,LEAH",4,three pointer,missed,n.c. wesleyan,leah wright,,107
505,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,505,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,n.c. wesleyan,,,
506,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,506,01:46,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4,turnover,,n.c. wesleyan,,,106
507,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,507,01:36,,77 (+17),,60,"GOOD JUMPER by HICKS,ELLEN(in the paint)",CEN 77-60 (-17),,"GOOD JUMPER by HICKS,ELLEN(in the paint)",4,jumper,good,Centre,ellen hicks,2,96
508,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,508,01:13,,,,,"FOUL  by HEROLD,PAYTON",,,"FOUL  by HEROLD,PAYTON",4,foul,,Centre,payton herold,,73
509,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,509,01:13,"GOOD FT by JOHNSON,KAYLA",78 (+18),,60,,NCW 78-60 (-18),,"GOOD FT by JOHNSON,KAYLA",4,free throw,good,n.c. wesleyan,kayla johnson,1,73
510,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,510,01:13,"GOOD FT by JOHNSON,KAYLA",79 (+19),,60,,NCW 79-60 (-19),,"GOOD FT by JOHNSON,KAYLA",4,free throw,good,n.c. wesleyan,kayla johnson,1,73
511,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,511,01:07,,,,,"TURNOVER  by JACKSON,HANNAH(in the paint)",,,"TURNOVER  by JACKSON,HANNAH(in the paint)",4,turnover,,Centre,hannah jackson,,67
512,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,512,00:45,"MISS LAYUP by TAYLOR,KEORRA(in the paint)",,,,,,,"MISS LAYUP by TAYLOR,KEORRA(in the paint)",4,layup,missed,n.c. wesleyan,keorra taylor,,45
513,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,513,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",4,defensive rebound,,Centre,josie thacker,,
514,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,514,00:39,,,,,"MISS JUMPER by HEROLD,PAYTON(in the paint)",,,"MISS JUMPER by HEROLD,PAYTON(in the paint)",4,jumper,missed,Centre,payton herold,,39
515,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,515,--,"REBOUND DEF by WATKINS,MYRA",,,,,,,"REBOUND DEF by WATKINS,MYRA",4,defensive rebound,,n.c. wesleyan,myra watkins,,
516,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,516,00:33,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",4,foul,,Centre,ellen hicks,,33
517,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,517,00:14,"GOOD LAYUP by HARRISON,KAYRISMA",81 (+21),,60,,NCW 81-60 (-21),,"GOOD LAYUP by HARRISON,KAYRISMA",4,layup,good,n.c. wesleyan,kayrisma harrison,2,14
518,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,518,--,"ASSIST  by TAYLOR,KEORRA",,,,,,,"ASSIST  by TAYLOR,KEORRA",4,assist,,n.c. wesleyan,keorra taylor,,
519,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,519,00:06,"SUB OUT by HARRISON,KAYRISMA",,,,,,,"SUB OUT by HARRISON,KAYRISMA",4,subbing out,,n.c. wesleyan,kayrisma harrison,,6
520,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,520,00:06,"SUB IN by TRIPP,KNECIYA",,,,,,,"SUB IN by TRIPP,KNECIYA",4,subbing in,,n.c. wesleyan,kneciya tripp,,6
521,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,521,00:05,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",4,jumper,missed,Centre,ellen hicks,,5
522,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,522,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
