,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BU,Away Team Score,Play Team Indicator,Home Team Score,CC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
494,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,494,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
495,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,495,07:27,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,447
496,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,496,07:27,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",4,subbing in,,Centre,payton herold,,447
497,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,497,07:27,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,447
498,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,498,07:27,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,447
499,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,499,07:27,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,447
500,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,500,07:27,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,447
501,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,501,07:14,,61 (+2),,59,"GOOD LAYUP by WILSON,KAT(in the paint)",CC 61-59 (-2),,"GOOD LAYUP by WILSON,KAT(in the paint)",4,layup,good,Centre,kat wilson,2,434
502,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,502,07:03,"MISS 3PTR by PAPENBURG,PEYTON",,,,,,,"MISS 3PTR by PAPENBURG,PEYTON",4,three pointer,missed,belhaven,peyton papenburg,,423
503,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,503,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
504,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,504,06:38,,61,,61,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",CC 61-61 (0),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,398
505,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,505,06:28,"GOOD 3PTR by LYLES,KEKE",64 (+3),,61,,BU 64-61 (-3),,"GOOD 3PTR by LYLES,KEKE",4,three pointer,good,belhaven,keke lyles,3,388
506,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,506,--,"ASSIST  by PAPENBURG,PEYTON",,,,,,,"ASSIST  by PAPENBURG,PEYTON",4,assist,,belhaven,peyton papenburg,,
507,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,507,06:00,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,360
508,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,508,06:00,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",4,turnover,,Centre,mikayla fee,,360
509,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,509,06:00,"SUB IN by MARTIN,SYDNEY",,,,,,,"SUB IN by MARTIN,SYDNEY",4,subbing in,,belhaven,sydney martin,,360
510,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,510,06:00,"SUB OUT by JOHNSON,DESTINY",,,,,,,"SUB OUT by JOHNSON,DESTINY",4,subbing out,,belhaven,destiny johnson,,360
511,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,511,06:00,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,360
512,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,512,06:00,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,360
513,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,513,05:42,"MISS JUMPER by COLLINS,MARIAH",,,,,,,"MISS JUMPER by COLLINS,MARIAH",4,jumper,missed,belhaven,mariah collins,,342
514,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,514,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
515,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,515,05:37,"MISS LAYUP by PAPENBURG,PEYTON",,,,,,,"MISS LAYUP by PAPENBURG,PEYTON",4,layup,missed,belhaven,peyton papenburg,,337
516,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,516,--,,,,,"REBOUND DEF by HEROLD,PAYTON",,,"REBOUND DEF by HEROLD,PAYTON",4,defensive rebound,,Centre,payton herold,,
517,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,517,05:28,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",4,three pointer,missed,Centre,kat wilson,,328
518,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,518,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
519,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,519,05:23,"MISS 3PTR by COLLINS,MARIAH",,,,,,,"MISS 3PTR by COLLINS,MARIAH",4,three pointer,missed,belhaven,mariah collins,,323
520,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,520,--,"REBOUND OFF by COLLINS,MARIAH",,,,,,,"REBOUND OFF by COLLINS,MARIAH",4,offensive rebound,,belhaven,mariah collins,,
521,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,521,05:19,"MISS LAYUP by COLLINS,MARIAH",,,,,,,"MISS LAYUP by COLLINS,MARIAH",4,layup,missed,belhaven,mariah collins,,319
522,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,522,--,"REBOUND OFF by MARTIN,SYDNEY",,,,,,,"REBOUND OFF by MARTIN,SYDNEY",4,offensive rebound,,belhaven,sydney martin,,
523,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,523,05:15,"MISS LAYUP by MARTIN,SYDNEY",,,,,,,"MISS LAYUP by MARTIN,SYDNEY",4,layup,missed,belhaven,sydney martin,,315
524,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,524,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",4,defensive rebound,,Centre,kat wilson,,
525,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,525,05:04,"FOUL  by COLLINS,MARIAH",,,,,,,"FOUL  by COLLINS,MARIAH",4,foul,,belhaven,mariah collins,,304
526,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,526,04:55,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,295
527,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,527,04:55,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,295
528,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,528,04:55,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,295
529,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,529,04:55,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,295
530,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,530,04:55,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,295
531,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,531,04:55,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,295
532,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,532,04:55,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",4,subbing out,,Centre,brianna roberts,,295
533,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,533,04:55,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,295
534,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,534,04:55,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,295
535,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,535,04:42,,64 (+1),,63,"GOOD LAYUP by WILSON,KAT(in the paint)",CC 64-63 (-1),,"GOOD LAYUP by WILSON,KAT(in the paint)",4,layup,good,Centre,kat wilson,2,282
536,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,536,04:29,"GOOD 3PTR by COLLIER,JANAE",67 (+4),,63,,BU 67-63 (-4),,"GOOD 3PTR by COLLIER,JANAE",4,three pointer,good,belhaven,janae collier,3,269
537,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,537,--,"ASSIST  by COLLINS,MARIAH",,,,,,,"ASSIST  by COLLINS,MARIAH",4,assist,,belhaven,mariah collins,,
538,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,538,03:55,,,,,"MISS LAYUP by FEE,MIKAYLA",,,"MISS LAYUP by FEE,MIKAYLA",4,layup,missed,Centre,mikayla fee,,235
539,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,539,--,REBOUND DEF by,,,,,,,REBOUND DEF by,4,,,belhaven,,,
540,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,540,03:28,"GOOD 3PTR by PAPENBURG,PEYTON(fastbreak)",70 (+7),,63,,BU 70-63 (-7),,"GOOD 3PTR by PAPENBURG,PEYTON(fastbreak)",4,three pointer,good,belhaven,peyton(fastbreak) papenburg,3,208
541,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,541,02:49,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",4,turnover,,Centre,ellen hicks,,169
542,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,542,02:47,"STEAL  by LYLES,KEKE",,,,,,,"STEAL  by LYLES,KEKE",4,steal,,belhaven,,,167
543,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,543,02:35,"GOOD 3PTR by MARTIN,SYDNEY",73 (+10),,63,,BU 73-63 (-10),,"GOOD 3PTR by MARTIN,SYDNEY",4,three pointer,good,belhaven,sydney martin,3,155
544,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,544,--,"ASSIST  by COLLINS,MARIAH",,,,,,,"ASSIST  by COLLINS,MARIAH",4,assist,,belhaven,mariah collins,,
545,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,545,02:24,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,144
546,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,546,02:24,"SUB IN by LAMBERT,ESSENCE",,,,,,,"SUB IN by LAMBERT,ESSENCE",4,subbing in,,belhaven,essence lambert,,144
547,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,547,02:24,"SUB OUT by PAPENBURG,PEYTON",,,,,,,"SUB OUT by PAPENBURG,PEYTON",4,subbing out,,belhaven,peyton papenburg,,144
548,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,548,02:17,,73 (+8),,65,"GOOD JUMPER by WEHBY,ABIGAIL",CC 73-65 (-8),,"GOOD JUMPER by WEHBY,ABIGAIL",4,jumper,good,Centre,abigail wehby,2,137
549,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,549,01:55,"GOOD 3PTR by MARTIN,SYDNEY",76 (+11),,65,,BU 76-65 (-11),,"GOOD 3PTR by MARTIN,SYDNEY",4,three pointer,good,belhaven,sydney martin,3,115
550,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,550,--,"ASSIST  by LAMBERT,ESSENCE",,,,,,,"ASSIST  by LAMBERT,ESSENCE",4,assist,,belhaven,essence lambert,,
551,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,551,01:27,"FOUL  by MARTIN,SYDNEY",,,,,,,"FOUL  by MARTIN,SYDNEY",4,foul,,belhaven,sydney martin,,87
552,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,552,01:25,,76 (+9),,67,"GOOD JUMPER by WILSON,KAT",CC 76-67 (-9),,"GOOD JUMPER by WILSON,KAT",4,jumper,good,Centre,kat wilson,2,85
553,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,553,00:53,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,53
554,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,554,00:53,"SUB IN by PAPENBURG,PEYTON",,,,,,,"SUB IN by PAPENBURG,PEYTON",4,subbing in,,belhaven,peyton papenburg,,53
555,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,555,00:53,"SUB OUT by LAMBERT,ESSENCE",,,,,,,"SUB OUT by LAMBERT,ESSENCE",4,subbing out,,belhaven,essence lambert,,53
556,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,556,00:53,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,53
557,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,557,00:53,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,53
558,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,558,00:53,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,53
559,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,559,00:53,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,53
560,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,560,00:48,"GOOD LAYUP by LYLES,KEKE(in the paint)",78 (+11),,67,,BU 78-67 (-11),,"GOOD LAYUP by LYLES,KEKE(in the paint)",4,layup,good,belhaven,keke lyles,2,48
561,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,561,00:34,,,,,"MISS LAYUP by JENNINGS,RACHEL",,,"MISS LAYUP by JENNINGS,RACHEL",4,layup,missed,Centre,rachel jennings,,34
562,8,belhaven,Belhaven,Centre,67-78,67,78,"19, 14, 18, 16, 67","22, 18, 17, 21, 78",19,14,18,16,67,22,18,17,21,78,3-5,7-1,12/16/19,Lose,101,No Location Recorded,4:00 PM,N,562,--,"REBOUND DEF by PAPENBURG,PEYTON",,,,,,,"REBOUND DEF by PAPENBURG,PEYTON",4,defensive rebound,,belhaven,peyton papenburg,,
