,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MSJ,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
239,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,239,10:00,"SUB OUT by SCHOOLFIELD,MAGGIE",,,,,,,"SUB OUT by SCHOOLFIELD,MAGGIE",3,subbing out,,mt. st. joseph,maggie schoolfield,,600
240,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,240,10:00,"SUB IN by FAIR-HARRIS,JALEAH",,,,,,,"SUB IN by FAIR-HARRIS,JALEAH",3,subbing in,,mt. st. joseph,jaleah fair-harris,,600
241,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,241,10:00,"SUB IN by HUFF,ALIYAH",,,,,,,"SUB IN by HUFF,ALIYAH",3,subbing in,,mt. st. joseph,aliyah huff,,600
242,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,242,09:41,,28,,30 (+2),"GOOD JUMPER by FEE,MIKAYLA(in the paint)",Centre 28-30 (+2),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",3,jumper,good,Centre,mikayla fee,2,581
243,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,243,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
244,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,244,09:26,"MISS 3PTR by HABERTHY,MADDIE",,,,,,,"MISS 3PTR by HABERTHY,MADDIE",3,three pointer,missed,mt. st. joseph,maddie haberthy,,566
245,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,245,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
246,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,246,09:17,,28,,32 (+4),"GOOD LAYUP by HICKS,ELLEN(fastbreak)(in the paint)",Centre 28-32 (+4),,"GOOD LAYUP by HICKS,ELLEN(fastbreak)(in the paint)",3,layup,good,Centre,ellen(fastbreak) hicks,2,557
247,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,247,--,,,,,"ASSIST  by MARCUM,MADISON",,,"ASSIST  by MARCUM,MADISON",3,assist,,Centre,madison marcum,,
248,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,248,08:50,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,530
249,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,249,08:50,"GOOD FT by FAIR-HARRIS,JALEAH",29,,32 (+3),,MSJ 29-32 (+3),,"GOOD FT by FAIR-HARRIS,JALEAH",3,free throw,good,mt. st. joseph,jaleah fair-harris,1,530
250,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,250,08:50,"MISS FT by FAIR-HARRIS,JALEAH",,,,,,,"MISS FT by FAIR-HARRIS,JALEAH",3,free throw,missed,mt. st. joseph,jaleah fair-harris,,530
251,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,251,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
252,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,252,08:30,"FOUL  by HUFF,ALIYAH",,,,,,,"FOUL  by HUFF,ALIYAH",3,foul,,mt. st. joseph,aliyah huff,,510
253,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,253,08:30,,,,,"MISS FT by FEE,MIKAYLA",,,"MISS FT by FEE,MIKAYLA",3,free throw,missed,Centre,mikayla fee,,510
254,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,254,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
255,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,255,08:30,,29,,33 (+4),"GOOD FT by FEE,MIKAYLA",Centre 29-33 (+4),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,510
256,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,256,08:20,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,500
257,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,257,08:20,"MISS FT by JANSEN,CHLOE",,,,,,,"MISS FT by JANSEN,CHLOE",3,free throw,missed,mt. st. joseph,chloe jansen,,500
258,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,258,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
259,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,259,08:20,"GOOD FT by JANSEN,CHLOE",30,,33 (+3),,MSJ 30-33 (+3),,"GOOD FT by JANSEN,CHLOE",3,free throw,good,mt. st. joseph,chloe jansen,1,500
260,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,260,07:50,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",3,jumper,missed,Centre,ellen hicks,,470
261,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,261,--,"REBOUND DEF by HUFF,ALIYAH",,,,,,,"REBOUND DEF by HUFF,ALIYAH",3,defensive rebound,,mt. st. joseph,aliyah huff,,
262,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,262,07:43,"GOOD JUMPER by HUFF,ALIYAH(fastbreak)(in the paint)",32,,33 (+1),,MSJ 32-33 (+1),,"GOOD JUMPER by HUFF,ALIYAH(fastbreak)(in the paint)",3,jumper,good,mt. st. joseph,aliyah(fastbreak) huff,2,463
263,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,263,--,"ASSIST  by JANSEN,CHLOE",,,,,,,"ASSIST  by JANSEN,CHLOE",3,assist,,mt. st. joseph,chloe jansen,,
264,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,264,07:34,,,,,"TURNOVER  by MARCUM,MADISON",,,"TURNOVER  by MARCUM,MADISON",3,turnover,,Centre,madison marcum,,454
265,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,265,07:34,"STEAL  by SCOTT,HALEY",,,,,,,"STEAL  by SCOTT,HALEY",3,steal,,mt. st. joseph,,,454
266,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,266,07:16,"MISS JUMPER by FAIR-HARRIS,JALEAH(in the paint)",,,,,,,"MISS JUMPER by FAIR-HARRIS,JALEAH(in the paint)",3,jumper,missed,mt. st. joseph,jaleah fair-harris,,436
267,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,267,07:16,,,,,"BLOCK  by THACKER,JOSIE",,,"BLOCK  by THACKER,JOSIE",3,block,,Centre,josie thacker,,436
268,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,268,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
269,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,269,07:15,"FOUL  by HUFF,ALIYAH",,,,,,,"FOUL  by HUFF,ALIYAH",3,foul,,mt. st. joseph,aliyah huff,,435
270,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,270,07:15,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,435
271,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,271,07:15,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,435
272,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,272,07:15,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,435
273,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,273,07:15,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,435
274,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,274,07:15,"SUB OUT by FAIR-HARRIS,JALEAH",,,,,,,"SUB OUT by FAIR-HARRIS,JALEAH",3,subbing out,,mt. st. joseph,jaleah fair-harris,,435
275,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,275,07:15,"SUB OUT by HUFF,ALIYAH",,,,,,,"SUB OUT by HUFF,ALIYAH",3,subbing out,,mt. st. joseph,aliyah huff,,435
276,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,276,07:15,"SUB IN by MARCUM,MACKENZIE",,,,,,,"SUB IN by MARCUM,MACKENZIE",3,subbing in,,mt. st. joseph,mackenzie marcum,,435
277,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,277,07:15,"SUB IN by MCCOOL,KAMRYN",,,,,,,"SUB IN by MCCOOL,KAMRYN",3,subbing in,,mt. st. joseph,kamryn mccool,,435
278,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,278,07:12,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",3,three pointer,missed,Centre,kat wilson,,432
279,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,279,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
280,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,280,07:00,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,420
281,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,281,07:00,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,420
282,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,282,06:51,"MISS JUMPER by MCCOOL,KAMRYN(in the paint)",,,,,,,"MISS JUMPER by MCCOOL,KAMRYN(in the paint)",3,jumper,missed,mt. st. joseph,kamryn mccool,,411
283,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,283,--,,,,,"REBOUND DEF by ROBERTS,BRIANNA",,,"REBOUND DEF by ROBERTS,BRIANNA",3,defensive rebound,,Centre,brianna roberts,,
284,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,284,06:37,,,,,"MISS JUMPER by THACKER,JOSIE",,,"MISS JUMPER by THACKER,JOSIE",3,jumper,missed,Centre,josie thacker,,397
285,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,285,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
286,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,286,06:06,,,,,"FOUL  by ROBERTS,BRIANNA",,,"FOUL  by ROBERTS,BRIANNA",3,foul,,Centre,brianna roberts,,366
287,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,287,06:06,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,366
288,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,288,06:06,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,366
289,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,289,06:06,"GOOD FT by HABERTHY,MADDIE",33,,33,,MSJ 33-33 (0),,"GOOD FT by HABERTHY,MADDIE",3,free throw,good,mt. st. joseph,maddie haberthy,1,366
290,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,290,06:06,"GOOD FT by HABERTHY,MADDIE",34 (+1),,33,,MSJ 34-33 (-1),,"GOOD FT by HABERTHY,MADDIE",3,free throw,good,mt. st. joseph,maddie haberthy,1,366
291,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,291,05:45,,,,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,missed,Centre,abigail wehby,,345
292,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,292,--,,,,,"REBOUND OFF by HEROLD,PAYTON",,,"REBOUND OFF by HEROLD,PAYTON",3,offensive rebound,,Centre,payton herold,,
293,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,293,05:38,"SUB OUT by SCOTT,HALEY",,,,,,,"SUB OUT by SCOTT,HALEY",3,subbing out,,mt. st. joseph,haley scott,,338
294,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,294,05:38,"SUB IN by MOODY,RACHAEL",,,,,,,"SUB IN by MOODY,RACHAEL",3,subbing in,,mt. st. joseph,rachael moody,,338
295,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,295,05:38,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",3,subbing out,,Centre,brianna roberts,,338
296,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,296,05:38,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,338
297,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,297,05:30,,34,,35 (+1),"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",Centre 34-35 (+1),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,good,Centre,abigail wehby,2,330
298,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,298,05:03,"GOOD 3PTR by MOODY,RACHAEL",37 (+2),,35,,MSJ 37-35 (-2),,"GOOD 3PTR by MOODY,RACHAEL",3,three pointer,good,mt. st. joseph,rachael moody,3,303
299,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,299,--,"ASSIST  by HABERTHY,MADDIE",,,,,,,"ASSIST  by HABERTHY,MADDIE",3,assist,,mt. st. joseph,maddie haberthy,,
300,12,mount-st-joseph,Mt. St. Joseph,Centre,58-52,58,52,"9, 19, 17, 13, 58","14, 14, 15, 9, 52",9,19,17,13,58,14,14,15,9,52,"6-5,0-1 SAA","2-8,1-2 HCAC",12/30/19,Win,331,No Location Recorded,5:00 PM,H,300,04:51,,,,,"FOUL  by HEROLD,PAYTON",,,"FOUL  by HEROLD,PAYTON",3,foul,,Centre,payton herold,,291
