,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HOOD,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
503,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,503,--,"ASSIST  by GALLOWAY,DESTINY",,,,,,,"ASSIST  by GALLOWAY,DESTINY",4,assist,,hood,destiny galloway,,
504,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,504,04:18,,,,,"TURNOVER  by JENNINGS,RACHEL",,,"TURNOVER  by JENNINGS,RACHEL",4,turnover,,Centre,rachel jennings,,258
505,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,505,04:18,"STEAL  by SAVOY,MIA",,,,,,,"STEAL  by SAVOY,MIA",4,steal,,hood,,,258
506,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,506,04:13,"TURNOVER  by MEIKLEJOHN,SARAH",,,,,,,"TURNOVER  by MEIKLEJOHN,SARAH",4,turnover,,hood,sarah meiklejohn,,253
507,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,507,04:13,"SUB IN by NEWSON,MARLISE",,,,,,,"SUB IN by NEWSON,MARLISE",4,subbing in,,hood,marlise newson,,253
508,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,508,04:13,"SUB OUT by GALLOWAY,DESTINY",,,,,,,"SUB OUT by GALLOWAY,DESTINY",4,subbing out,,hood,destiny galloway,,253
509,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,509,04:13,,,,,"SUB IN by GARRETT,TAYLOR",,,"SUB IN by GARRETT,TAYLOR",4,subbing in,,Centre,taylor garrett,,253
510,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,510,04:13,,,,,"SUB IN by JACKSON,HANNAH",,,"SUB IN by JACKSON,HANNAH",4,subbing in,,Centre,hannah jackson,,253
511,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,511,04:13,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",4,subbing out,,Centre,brianna roberts,,253
512,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,512,04:13,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,253
513,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,513,04:00,,42,,72 (+30),"GOOD 3PTR by JACKSON,HANNAH",CENTRE-W 42-72 (+30),,"GOOD 3PTR by JACKSON,HANNAH",4,three pointer,good,Centre,hannah jackson,3,240
514,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,514,--,,,,,"ASSIST  by GARRETT,TAYLOR",,,"ASSIST  by GARRETT,TAYLOR",4,assist,,Centre,taylor garrett,,
515,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,515,03:33,"GOOD JUMPER by SAVOY,MIA(in the paint)",44,,72 (+28),,HOOD 44-72 (+28),,"GOOD JUMPER by SAVOY,MIA(in the paint)",4,jumper,good,hood,mia savoy,2,213
516,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,516,--,"ASSIST  by NEWSON,MARLISE",,,,,,,"ASSIST  by NEWSON,MARLISE",4,assist,,hood,marlise newson,,
517,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,517,03:13,,,,,"MISS JUMPER by MURRAY,KYLEE",,,"MISS JUMPER by MURRAY,KYLEE",4,jumper,missed,Centre,kylee murray,,193
518,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,518,--,"REBOUND DEF by MEIKLEJOHN,SARAH",,,,,,,"REBOUND DEF by MEIKLEJOHN,SARAH",4,defensive rebound,,hood,sarah meiklejohn,,
519,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,519,03:12,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,192
520,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,520,03:07,"GOOD LAYUP by ANDERSON,MORGAN(in the paint)",46,,72 (+26),,HOOD 46-72 (+26),,"GOOD LAYUP by ANDERSON,MORGAN(in the paint)",4,layup,good,hood,morgan anderson,2,187
521,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,521,--,"ASSIST  by NEWSON,MARLISE",,,,,,,"ASSIST  by NEWSON,MARLISE",4,assist,,hood,marlise newson,,
522,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,522,03:07,,,,,"FOUL  by GARRETT,TAYLOR",,,"FOUL  by GARRETT,TAYLOR",4,foul,,Centre,taylor garrett,,187
523,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,523,03:07,"MISS FT by ANDERSON,MORGAN",,,,,,,"MISS FT by ANDERSON,MORGAN",4,free throw,missed,hood,morgan anderson,,187
524,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,524,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
525,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,525,03:01,,46,,74 (+28),"GOOD LAYUP by JACKSON,HANNAH(fastbreak)(in the paint)",CENTRE-W 46-74 (+28),,"GOOD LAYUP by JACKSON,HANNAH(fastbreak)(in the paint)",4,layup,good,Centre,hannah(fastbreak) jackson,2,181
526,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,526,--,,,,,"ASSIST  by HEROLD,PAYTON",,,"ASSIST  by HEROLD,PAYTON",4,assist,,Centre,payton herold,,
527,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,527,02:45,"MISS LAYUP by SAVOY,MIA",,,,,,,"MISS LAYUP by SAVOY,MIA",4,layup,missed,hood,mia savoy,,165
528,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,528,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",4,defensive rebound,,Centre,josie thacker,,
529,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,529,02:15,,46,,76 (+30),"GOOD JUMPER by GARRETT,TAYLOR",CENTRE-W 46-76 (+30),,"GOOD JUMPER by GARRETT,TAYLOR",4,jumper,good,Centre,taylor garrett,2,135
530,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,530,--,,,,,"ASSIST  by HEROLD,PAYTON",,,"ASSIST  by HEROLD,PAYTON",4,assist,,Centre,payton herold,,
531,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,531,02:01,,,,,"FOUL  by GARRETT,TAYLOR",,,"FOUL  by GARRETT,TAYLOR",4,foul,,Centre,taylor garrett,,121
532,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,532,02:01,"GOOD FT by ANDERSON,MORGAN",47,,76 (+29),,HOOD 47-76 (+29),,"GOOD FT by ANDERSON,MORGAN",4,free throw,good,hood,morgan anderson,1,121
533,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,533,02:01,"GOOD FT by ANDERSON,MORGAN",48,,76 (+28),,HOOD 48-76 (+28),,"GOOD FT by ANDERSON,MORGAN",4,free throw,good,hood,morgan anderson,1,121
534,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,534,02:01,"SUB IN by KELLEY,DESTINI",,,,,,,"SUB IN by KELLEY,DESTINI",4,subbing in,,hood,destini kelley,,121
535,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,535,02:01,"SUB OUT by MEIKLEJOHN,SARAH",,,,,,,"SUB OUT by MEIKLEJOHN,SARAH",4,subbing out,,hood,sarah meiklejohn,,121
536,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,536,02:01,,,,,"SUB IN by STEWART,LESLIE",,,"SUB IN by STEWART,LESLIE",4,subbing in,,Centre,leslie stewart,,121
537,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,537,02:01,,,,,"SUB IN by MAROVICH,MACKENZIE",,,"SUB IN by MAROVICH,MACKENZIE",4,subbing in,,Centre,mackenzie marovich,,121
538,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,538,02:01,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,121
539,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,539,02:01,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",4,subbing out,,Centre,josie thacker,,121
540,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,540,02:01,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,121
541,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,541,02:01,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,121
542,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,542,01:36,,,,,"MISS LAYUP by STEWART,LESLIE",,,"MISS LAYUP by STEWART,LESLIE",4,layup,missed,Centre,leslie stewart,,96
543,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,543,01:36,"BLOCK  by ANDERSON,MORGAN",,,,,,,"BLOCK  by ANDERSON,MORGAN",4,block,,hood,morgan anderson,,96
544,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,544,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
545,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,545,01:36,"SUB IN by COPENHAVER,PAIGE",,,,,,,"SUB IN by COPENHAVER,PAIGE",4,subbing in,,hood,paige copenhaver,,96
546,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,546,01:36,"SUB OUT by SMITH,BRE",,,,,,,"SUB OUT by SMITH,BRE",4,subbing out,,hood,bre smith,,96
547,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,547,01:36,,,,,"SUB IN by HENSLEY,PIPER",,,"SUB IN by HENSLEY,PIPER",4,subbing in,,Centre,piper hensley,,96
548,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,548,01:36,,,,,"SUB OUT by JACKSON,HANNAH",,,"SUB OUT by JACKSON,HANNAH",4,subbing out,,Centre,hannah jackson,,96
549,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,549,01:34,,,,,"MISS 3PTR by MAROVICH,MACKENZIE",,,"MISS 3PTR by MAROVICH,MACKENZIE",4,three pointer,missed,Centre,mackenzie marovich,,94
550,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,550,--,"REBOUND DEF by NEWSON,MARLISE",,,,,,,"REBOUND DEF by NEWSON,MARLISE",4,defensive rebound,,hood,marlise newson,,
551,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,551,01:18,"GOOD JUMPER by ANDERSON,MORGAN",50,,76 (+26),,HOOD 50-76 (+26),,"GOOD JUMPER by ANDERSON,MORGAN",4,jumper,good,hood,morgan anderson,2,78
552,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,552,--,"ASSIST  by NEWSON,MARLISE",,,,,,,"ASSIST  by NEWSON,MARLISE",4,assist,,hood,marlise newson,,
553,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,553,00:58,"FOUL  by SAVOY,MIA",,,,,,,"FOUL  by SAVOY,MIA",4,foul,,hood,mia savoy,,58
554,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,554,00:58,,50,,77 (+27),"GOOD FT by GARRETT,TAYLOR",CENTRE-W 50-77 (+27),,"GOOD FT by GARRETT,TAYLOR",4,free throw,good,Centre,taylor garrett,1,58
555,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,555,00:58,,50,,78 (+28),"GOOD FT by GARRETT,TAYLOR",CENTRE-W 50-78 (+28),,"GOOD FT by GARRETT,TAYLOR",4,free throw,good,Centre,taylor garrett,1,58
556,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,556,00:47,"MISS 3PTR by KELLEY,DESTINI",,,,,,,"MISS 3PTR by KELLEY,DESTINI",4,three pointer,missed,hood,destini kelley,,47
557,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,557,--,"REBOUND OFF by ANDERSON,MORGAN",,,,,,,"REBOUND OFF by ANDERSON,MORGAN",4,offensive rebound,,hood,morgan anderson,,
558,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,558,00:39,"MISS LAYUP by ANDERSON,MORGAN",,,,,,,"MISS LAYUP by ANDERSON,MORGAN",4,layup,missed,hood,morgan anderson,,39
559,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,559,--,,,,,"REBOUND DEF by STEWART,LESLIE",,,"REBOUND DEF by STEWART,LESLIE",4,defensive rebound,,Centre,leslie stewart,,
560,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,560,00:24,,,,,"MISS 3PTR by GARRETT,TAYLOR",,,"MISS 3PTR by GARRETT,TAYLOR",4,three pointer,missed,Centre,taylor garrett,,24
561,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,561,--,"REBOUND DEF by ANDERSON,MORGAN",,,,,,,"REBOUND DEF by ANDERSON,MORGAN",4,defensive rebound,,hood,morgan anderson,,
562,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,562,00:14,"MISS LAYUP by ANDERSON,MORGAN",,,,,,,"MISS LAYUP by ANDERSON,MORGAN",4,layup,missed,hood,morgan anderson,,14
563,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,563,--,"REBOUND OFF by COPENHAVER,PAIGE",,,,,,,"REBOUND OFF by COPENHAVER,PAIGE",4,offensive rebound,,hood,paige copenhaver,,
564,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,564,00:12,"MISS LAYUP by COPENHAVER,PAIGE",,,,,,,"MISS LAYUP by COPENHAVER,PAIGE",4,layup,missed,hood,paige copenhaver,,12
565,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,565,--,,,,,"REBOUND DEF by HENSLEY,PIPER",,,"REBOUND DEF by HENSLEY,PIPER",4,defensive rebound,,Centre,piper hensley,,
