,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CC,Away Team Score,Play Team Indicator,Home Team Score,RC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
469,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,469,00:00,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",66,,66,,CC 66-66 (0),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",4,layup,good,Centre,abigail wehby,2,0
470,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,470,Start Period 5,,,,,,,,,5,,,,,,
471,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,471,05:00,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",5,subbing in,,Centre,kylee murray,,300
472,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,472,05:00,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",5,subbing out,,Centre,ellen hicks,,300
473,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,473,05:00,,,,,"SUB IN by HAGEN,ELLEN",,,"SUB IN by HAGEN,ELLEN",5,subbing in,,rhodes,ellen hagen,,300
474,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,474,05:00,,,,,"SUB OUT by TAYLOR,CAROLINE",,,"SUB OUT by TAYLOR,CAROLINE",5,subbing out,,rhodes,caroline taylor,,300
475,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,475,04:35,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",5,jumper,missed,Centre,kat wilson,,275
476,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,476,--,,,,,"REBOUND DEF by MAYEUX,ALLI",,,"REBOUND DEF by MAYEUX,ALLI",5,defensive rebound,,rhodes,alli mayeux,,
477,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,477,04:29,,,,,"MISS JUMPER by DOWNEY,KIERA",,,"MISS JUMPER by DOWNEY,KIERA",5,jumper,missed,rhodes,kiera downey,,269
478,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,478,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",5,defensive rebound,,Centre,mikayla fee,,
479,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,479,04:06,,,,,"FOUL  by HAGEN,ELLEN",,,"FOUL  by HAGEN,ELLEN",5,foul,,rhodes,ellen hagen,,246
480,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,480,04:06,"GOOD FT by WILSON,KAT",67 (+1),,66,,CC 67-66 (+1),,"GOOD FT by WILSON,KAT",5,free throw,good,Centre,kat wilson,1,246
481,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,481,04:06,"GOOD FT by WILSON,KAT",68 (+2),,66,,CC 68-66 (+2),,"GOOD FT by WILSON,KAT",5,free throw,good,Centre,kat wilson,1,246
482,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,482,04:06,,,,,"SUB IN by TAYLOR,CAROLINE",,,"SUB IN by TAYLOR,CAROLINE",5,subbing in,,rhodes,caroline taylor,,246
483,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,483,04:06,,,,,"SUB OUT by HAGEN,ELLEN",,,"SUB OUT by HAGEN,ELLEN",5,subbing out,,rhodes,ellen hagen,,246
484,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,484,03:49,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",5,foul,,Centre,mikayla fee,,229
485,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,485,03:49,,,,,"MISS FT by LONGACRE,MAYA",,,"MISS FT by LONGACRE,MAYA",5,free throw,missed,rhodes,maya longacre,,229
486,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,486,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,5,deadball rebound,,Centre,,,
487,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,487,03:49,,68 (+1),,67,"GOOD FT by LONGACRE,MAYA",RC 68-67 (+1),,"GOOD FT by LONGACRE,MAYA",5,free throw,good,rhodes,maya longacre,1,229
488,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,488,03:26,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",5,jumper,missed,Centre,mikayla fee,,206
489,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,489,--,,,,,"REBOUND DEF by OWENS,ALYSSA",,,"REBOUND DEF by OWENS,ALYSSA",5,defensive rebound,,rhodes,alyssa owens,,
490,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,490,03:11,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",5,foul,,Centre,mikayla fee,,191
491,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,491,03:11,,,,,"MISS FT by OWENS,ALYSSA",,,"MISS FT by OWENS,ALYSSA",5,free throw,missed,rhodes,alyssa owens,,191
492,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,492,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,5,deadball rebound,,Centre,,,
493,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,493,03:11,,68,,68,"GOOD FT by OWENS,ALYSSA",RC 68-68 (0),,"GOOD FT by OWENS,ALYSSA",5,free throw,good,rhodes,alyssa owens,1,191
494,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,494,03:11,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",5,subbing in,,Centre,ellen hicks,,191
495,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,495,03:11,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",5,subbing out,,Centre,mikayla fee,,191
496,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,496,02:55,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",5,turnover,,Centre,ellen hicks,,175
497,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,497,02:41,,,,,"MISS LAYUP by LONGACRE,MAYA",,,"MISS LAYUP by LONGACRE,MAYA",5,layup,missed,rhodes,maya longacre,,161
498,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,498,--,,,,,"REBOUND OFF by MAYEUX,ALLI",,,"REBOUND OFF by MAYEUX,ALLI",5,offensive rebound,,rhodes,alli mayeux,,
499,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,499,02:34,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",5,foul,,Centre,abigail wehby,,154
500,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,500,02:34,,68,,69 (+1),"GOOD FT by LONGACRE,MAYA",RC 68-69 (-1),,"GOOD FT by LONGACRE,MAYA",5,free throw,good,rhodes,maya longacre,1,154
501,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,501,02:34,,,,,"MISS FT by LONGACRE,MAYA",,,"MISS FT by LONGACRE,MAYA",5,free throw,missed,rhodes,maya longacre,,154
502,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,502,--,"REBOUND DEF by MURRAY,KYLEE",,,,,,,"REBOUND DEF by MURRAY,KYLEE",5,defensive rebound,,Centre,kylee murray,,
503,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,503,02:34,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",5,subbing in,,Centre,rachel jennings,,154
504,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,504,02:34,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",5,subbing out,,Centre,abigail wehby,,154
505,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,505,02:17,,,,,"FOUL  by LONGACRE,MAYA",,,"FOUL  by LONGACRE,MAYA",5,foul,,rhodes,maya longacre,,137
506,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,506,02:17,"MISS FT by WILSON,KAT",,,,,,,"MISS FT by WILSON,KAT",5,free throw,missed,Centre,kat wilson,,137
507,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,507,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,5,deadball rebound,,Centre,,,
508,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,508,02:17,"GOOD FT by WILSON,KAT",69,,69,,CC 69-69 (0),,"GOOD FT by WILSON,KAT",5,free throw,good,Centre,kat wilson,1,137
509,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,509,01:51,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",5,foul,,Centre,ellen hicks,,111
510,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,510,01:51,,69,,70 (+1),"GOOD FT by OWENS,ALYSSA",RC 69-70 (-1),,"GOOD FT by OWENS,ALYSSA",5,free throw,good,rhodes,alyssa owens,1,111
511,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,511,01:51,,69,,71 (+2),"GOOD FT by OWENS,ALYSSA",RC 69-71 (-2),,"GOOD FT by OWENS,ALYSSA",5,free throw,good,rhodes,alyssa owens,1,111
512,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,512,01:34,"MISS LAYUP by WILSON,KAT",,,,,,,"MISS LAYUP by WILSON,KAT",5,layup,missed,Centre,kat wilson,,94
513,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,513,--,,,,,"REBOUND DEF by MAYEUX,ALLI",,,"REBOUND DEF by MAYEUX,ALLI",5,defensive rebound,,rhodes,alli mayeux,,
514,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,514,01:27,,69,,73 (+4),"GOOD LAYUP by LONGACRE,MAYA(in the paint)",RC 69-73 (-4),,"GOOD LAYUP by LONGACRE,MAYA(in the paint)",5,layup,good,rhodes,maya longacre,2,87
515,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,515,--,,,,,"ASSIST  by OWENS,ALYSSA",,,"ASSIST  by OWENS,ALYSSA",5,assist,,rhodes,alyssa owens,,
516,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,516,01:11,,,,,"FOUL  by TAYLOR,CAROLINE",,,"FOUL  by TAYLOR,CAROLINE",5,foul,,rhodes,caroline taylor,,71
517,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,517,01:11,"GOOD FT by JENNINGS,RACHEL",70,,73 (+3),,CC 70-73 (-3),,"GOOD FT by JENNINGS,RACHEL",5,free throw,good,Centre,rachel jennings,1,71
518,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,518,01:11,"GOOD FT by JENNINGS,RACHEL",71,,73 (+2),,CC 71-73 (-2),,"GOOD FT by JENNINGS,RACHEL",5,free throw,good,Centre,rachel jennings,1,71
519,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,519,00:45,"FOUL  by WILSON,KAT",,,,,,,"FOUL  by WILSON,KAT",5,foul,,Centre,kat wilson,,45
520,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,520,00:45,,71,,74 (+3),"GOOD FT by MAYEUX,ALLI",RC 71-74 (-3),,"GOOD FT by MAYEUX,ALLI",5,free throw,good,rhodes,alli mayeux,1,45
521,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,521,00:45,,71,,75 (+4),"GOOD FT by MAYEUX,ALLI",RC 71-75 (-4),,"GOOD FT by MAYEUX,ALLI",5,free throw,good,rhodes,alli mayeux,1,45
522,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,522,00:45,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",5,subbing in,,Centre,payton herold,,45
523,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,523,00:45,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",5,subbing out,,Centre,kat wilson,,45
524,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,524,00:38,,,,,"FOUL  by TAYLOR,CAROLINE",,,"FOUL  by TAYLOR,CAROLINE",5,foul,,rhodes,caroline taylor,,38
525,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,525,00:38,"GOOD FT by JENNINGS,RACHEL",72,,75 (+3),,CC 72-75 (-3),,"GOOD FT by JENNINGS,RACHEL",5,free throw,good,Centre,rachel jennings,1,38
526,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,526,00:38,"GOOD FT by JENNINGS,RACHEL",73,,75 (+2),,CC 73-75 (-2),,"GOOD FT by JENNINGS,RACHEL",5,free throw,good,Centre,rachel jennings,1,38
527,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,527,00:38,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,5,timeout,,Centre,,,38
528,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,528,00:37,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",5,foul,,Centre,ellen hicks,,37
529,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,529,00:37,,73,,76 (+3),"GOOD FT by LONGACRE,MAYA",RC 73-76 (-3),,"GOOD FT by LONGACRE,MAYA",5,free throw,good,rhodes,maya longacre,1,37
530,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,530,00:37,,73,,77 (+4),"GOOD FT by LONGACRE,MAYA",RC 73-77 (-4),,"GOOD FT by LONGACRE,MAYA",5,free throw,good,rhodes,maya longacre,1,37
531,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,531,00:24,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",5,jumper,missed,Centre,ellen hicks,,24
532,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,532,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,5,offensive rebound,,Centre,,,
533,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,533,00:22,"MISS JUMPER by JENNINGS,RACHEL",,,,,,,"MISS JUMPER by JENNINGS,RACHEL",5,jumper,missed,Centre,rachel jennings,,22
534,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,534,--,,,,,"REBOUND DEF by LONGACRE,MAYA",,,"REBOUND DEF by LONGACRE,MAYA",5,defensive rebound,,rhodes,maya longacre,,
535,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,535,00:18,"FOUL  by JENNINGS,RACHEL",,,,,,,"FOUL  by JENNINGS,RACHEL",5,foul,,Centre,rachel jennings,,18
536,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,536,00:18,,73,,78 (+5),"GOOD FT by DOWNEY,KIERA",RC 73-78 (-5),,"GOOD FT by DOWNEY,KIERA",5,free throw,good,rhodes,kiera downey,1,18
