,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Hend,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
450,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,450,02:19,,,,,"MISS FT by GARRETT,TAYLOR",,,"MISS FT by GARRETT,TAYLOR",4,free throw,missed,Centre,taylor garrett,,139
451,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,451,--,"REBOUND DEF by SALYER,CASSIDY",,,,,,,"REBOUND DEF by SALYER,CASSIDY",4,defensive rebound,,hendrix,cassidy salyer,,
452,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,452,02:05,"TURNOVER  by SOTO,KAYLA",,,,,,,"TURNOVER  by SOTO,KAYLA",4,turnover,,hendrix,kayla soto,,125
453,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,453,02:05,,,,,"STEAL  by JACKSON,HANNAH",,,"STEAL  by JACKSON,HANNAH",4,steal,,Centre,,,125
454,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,454,01:45,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",4,subbing out,,Centre,josie thacker,,105
455,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,455,01:45,,,,,"SUB IN by STEWART,LESLIE",,,"SUB IN by STEWART,LESLIE",4,subbing in,,Centre,leslie stewart,,105
456,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,456,01:45,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,105
457,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,457,01:45,,,,,"SUB IN by HENSLEY,PIPER",,,"SUB IN by HENSLEY,PIPER",4,subbing in,,Centre,piper hensley,,105
458,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,458,01:44,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,104
459,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,459,01:44,,,,,"MISS LAYUP by JACKSON,HANNAH(in the paint)",,,"MISS LAYUP by JACKSON,HANNAH(in the paint)",4,layup,missed,Centre,hannah jackson,,104
460,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,460,--,,,,,"REBOUND OFF by STEWART,LESLIE",,,"REBOUND OFF by STEWART,LESLIE",4,offensive rebound,,Centre,leslie stewart,,
461,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,461,01:38,"FOUL  by WENDT,CAROLINE",,,,,,,"FOUL  by WENDT,CAROLINE",4,foul,,hendrix,caroline wendt,,98
462,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,462,01:38,,42,,70 (+28),"GOOD FT by STEWART,LESLIE",Centre 42-70 (+28),,"GOOD FT by STEWART,LESLIE",4,free throw,good,Centre,leslie stewart,1,98
463,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,463,01:38,,,,,"MISS FT by STEWART,LESLIE",,,"MISS FT by STEWART,LESLIE",4,free throw,missed,Centre,leslie stewart,,98
464,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,464,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
465,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,465,01:32,"MISS LAYUP by SALYER,CASSIDY(in the paint)",,,,,,,"MISS LAYUP by SALYER,CASSIDY(in the paint)",4,layup,missed,hendrix,cassidy salyer,,92
466,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,466,--,,,,,"REBOUND DEF by HENSLEY,PIPER",,,"REBOUND DEF by HENSLEY,PIPER",4,defensive rebound,,Centre,piper hensley,,
467,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,467,01:18,,42,,72 (+30),"GOOD LAYUP by STEWART,LESLIE(in the paint)",Centre 42-72 (+30),,"GOOD LAYUP by STEWART,LESLIE(in the paint)",4,layup,good,Centre,leslie stewart,2,78
468,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,468,01:12,"TURNOVER  by GUTIERREZ,ANISSA",,,,,,,"TURNOVER  by GUTIERREZ,ANISSA",4,turnover,,hendrix,anissa gutierrez,,72
469,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,469,01:12,,,,,"STEAL  by JACKSON,HANNAH",,,"STEAL  by JACKSON,HANNAH",4,steal,,Centre,,,72
470,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,470,00:58,,42,,74 (+32),"GOOD LAYUP by STEWART,LESLIE(in the paint)",Centre 42-74 (+32),,"GOOD LAYUP by STEWART,LESLIE(in the paint)",4,layup,good,Centre,leslie stewart,2,58
471,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,471,--,,,,,"ASSIST  by GARRETT,TAYLOR",,,"ASSIST  by GARRETT,TAYLOR",4,assist,,Centre,taylor garrett,,
472,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,472,00:44,"GOOD 3PTR by SALYER,CASSIDY",45,,74 (+29),,Hend 45-74 (+29),,"GOOD 3PTR by SALYER,CASSIDY",4,three pointer,good,hendrix,cassidy salyer,3,44
473,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,473,--,"ASSIST  by MOJAVER,ZOE",,,,,,,"ASSIST  by MOJAVER,ZOE",4,assist,,hendrix,zoe mojaver,,
474,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,474,00:20,,,,,"MISS 3PTR by HENSLEY,PIPER",,,"MISS 3PTR by HENSLEY,PIPER",4,three pointer,missed,Centre,piper hensley,,20
475,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,475,--,"REBOUND DEF by WENDT,CAROLINE",,,,,,,"REBOUND DEF by WENDT,CAROLINE",4,defensive rebound,,hendrix,caroline wendt,,
476,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,476,00:13,"MISS 3PTR by SALYER,CASSIDY",,,,,,,"MISS 3PTR by SALYER,CASSIDY",4,three pointer,missed,hendrix,cassidy salyer,,13
477,17,hendrix,Hendrix,Centre,74-45,74,45,"20, 16, 19, 19, 74","16, 12, 5, 12, 45",20,16,19,19,74,16,12,5,12,45,"9-8,3-3 SAA","2-14,0-6 SAA",01/17/20,Win,476,No Location Recorded,6:00 PM,H,477,--,,,,,"REBOUND DEF by JACKSON,HANNAH",,,"REBOUND DEF by JACKSON,HANNAH",4,defensive rebound,,Centre,hannah jackson,,
