,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
546,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,546,01:17,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,77
547,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,547,01:17,"SUB OUT by LONG,LIBBY",,,,,,,"SUB OUT by LONG,LIBBY",4,subbing out,,rhodes,libby long,,77
548,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,548,01:17,"SUB OUT by LONGACRE,MAYA",,,,,,,"SUB OUT by LONGACRE,MAYA",4,subbing out,,rhodes,maya longacre,,77
549,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,549,01:17,"SUB IN by HAGEN,ELLEN",,,,,,,"SUB IN by HAGEN,ELLEN",4,subbing in,,rhodes,ellen hagen,,77
550,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,550,01:17,"SUB IN by ALTHOFF,CATHERINE",,,,,,,"SUB IN by ALTHOFF,CATHERINE",4,subbing in,,rhodes,catherine althoff,,77
551,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,551,01:02,,67 (+4),,63,"GOOD JUMPER by VINCENT,EMMA ROSE(in the paint)",Centre 67-63 (-4),,"GOOD JUMPER by VINCENT,EMMA ROSE(in the paint)",4,jumper,good,Centre,emma rose vincent,2,62
552,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,552,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
553,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,553,00:43,"MISS LAYUP by ALTHOFF,CATHERINE(in the paint)",,,,,,,"MISS LAYUP by ALTHOFF,CATHERINE(in the paint)",4,layup,missed,rhodes,catherine althoff,,43
554,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,554,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
555,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,555,00:41,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,41
556,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,556,00:27,,67 (+2),,65,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",Centre 67-65 (-2),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail wehby,2,27
557,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,557,00:18,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",4,foul,,Centre,ellen hicks,,18
558,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,558,00:18,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,18
559,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,559,00:18,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,18
560,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,560,00:18,"GOOD FT by MAYEUX,ALLI",68 (+3),,65,,Rhodes 68-65 (-3),,"GOOD FT by MAYEUX,ALLI",4,free throw,good,rhodes,alli mayeux,1,18
561,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,561,00:18,"GOOD FT by MAYEUX,ALLI",69 (+4),,65,,Rhodes 69-65 (-4),,"GOOD FT by MAYEUX,ALLI",4,free throw,good,rhodes,alli mayeux,1,18
562,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,562,00:18,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,18
563,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,563,00:12,,69 (+2),,67,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",Centre 69-67 (-2),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",4,layup,good,Centre,abigail wehby,2,12
564,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,564,00:12,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,12
565,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,565,00:12,"MISS FT by HAGEN,ELLEN",,,,,,,"MISS FT by HAGEN,ELLEN",4,free throw,missed,rhodes,ellen hagen,,12
566,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,566,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
567,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,567,00:12,"MISS FT by HAGEN,ELLEN",,,,,,,"MISS FT by HAGEN,ELLEN",4,free throw,missed,rhodes,ellen hagen,,12
568,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,568,--,,,,,"REBOUND DEF by HEROLD,PAYTON",,,"REBOUND DEF by HEROLD,PAYTON",4,defensive rebound,,Centre,payton herold,,
569,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,569,00:12,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,12
570,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,570,00:08,,69,,69,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",Centre 69-69 (0),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",4,layup,good,Centre,abigail wehby,2,8
571,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,571,00:06,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,6
572,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,572,00:06,,,,,"SUB OUT by VINCENT,EMMA ROSE",,,"SUB OUT by VINCENT,EMMA ROSE",4,subbing out,,Centre,emma rose vincent,,6
573,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,573,00:06,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",4,subbing in,,Centre,josie thacker,,6
574,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,574,00:03,"MISS 3PTR by DOWNEY,KIERA",,,,,,,"MISS 3PTR by DOWNEY,KIERA",4,three pointer,missed,rhodes,kiera downey,,3
575,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,575,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
576,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,576,Start Period 5,,,,,,,,,5,,,,,,
577,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,577,05:00,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",5,subbing out,,Centre,kylee murray,,300
578,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,578,05:00,,,,,"SUB IN by VINCENT,EMMA ROSE",,,"SUB IN by VINCENT,EMMA ROSE",5,subbing in,,Centre,emma rose vincent,,300
579,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,579,04:44,"MISS JUMPER by DOWNEY,KIERA(in the paint)",,,,,,,"MISS JUMPER by DOWNEY,KIERA(in the paint)",5,jumper,missed,rhodes,kiera downey,,284
580,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,580,--,,,,,"REBOUND DEF by HEROLD,PAYTON",,,"REBOUND DEF by HEROLD,PAYTON",5,defensive rebound,,Centre,payton herold,,
581,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,581,04:37,,,,,"MISS 3PTR by HEROLD,PAYTON",,,"MISS 3PTR by HEROLD,PAYTON",5,three pointer,missed,Centre,payton herold,,277
582,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,582,--,"REBOUND DEF by MAYEUX,ALLI",,,,,,,"REBOUND DEF by MAYEUX,ALLI",5,defensive rebound,,rhodes,alli mayeux,,
583,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,583,04:29,"GOOD JUMPER by MATHANGANI,ALEXYS(fastbreak)(in the paint)",71 (+2),,69,,Rhodes 71-69 (-2),,"GOOD JUMPER by MATHANGANI,ALEXYS(fastbreak)(in the paint)",5,jumper,good,rhodes,alexys(fastbreak) mathangani,2,269
584,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,584,--,"ASSIST  by ALTHOFF,CATHERINE",,,,,,,"ASSIST  by ALTHOFF,CATHERINE",5,assist,,rhodes,catherine althoff,,
585,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,585,04:15,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",5,layup,missed,Centre,abigail wehby,,255
586,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,586,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",5,offensive rebound,,Centre,abigail wehby,,
587,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,587,04:11,"FOUL  by MAYEUX,ALLI",,,,,,,"FOUL  by MAYEUX,ALLI",5,foul,,rhodes,alli mayeux,,251
588,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,588,04:11,"SUB OUT by ALTHOFF,CATHERINE",,,,,,,"SUB OUT by ALTHOFF,CATHERINE",5,subbing out,,rhodes,catherine althoff,,251
589,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,589,04:11,"SUB IN by LONGACRE,MAYA",,,,,,,"SUB IN by LONGACRE,MAYA",5,subbing in,,rhodes,maya longacre,,251
590,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,590,04:11,,,,,"MISS FT by THACKER,JOSIE",,,"MISS FT by THACKER,JOSIE",5,free throw,missed,Centre,josie thacker,,251
591,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,591,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,5,deadball rebound,,Centre,,,
592,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,592,04:11,,71 (+1),,70,"GOOD FT by THACKER,JOSIE",Centre 71-70 (-1),,"GOOD FT by THACKER,JOSIE",5,free throw,good,Centre,josie thacker,1,251
593,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,593,03:56,"GOOD JUMPER by MAYEUX,ALLI(in the paint)",73 (+3),,70,,Rhodes 73-70 (-3),,"GOOD JUMPER by MAYEUX,ALLI(in the paint)",5,jumper,good,rhodes,alli mayeux,2,236
594,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,594,03:44,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",5,layup,missed,Centre,abigail wehby,,224
595,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,595,03:44,"BLOCK  by MATHANGANI,ALEXYS",,,,,,,"BLOCK  by MATHANGANI,ALEXYS",5,block,,rhodes,alexys mathangani,,224
596,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,596,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",5,offensive rebound,,Centre,abigail wehby,,
597,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,597,03:38,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",5,layup,missed,Centre,abigail wehby,,218
598,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,598,--,"REBOUND DEF by HAGEN,ELLEN",,,,,,,"REBOUND DEF by HAGEN,ELLEN",5,defensive rebound,,rhodes,ellen hagen,,
599,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,599,03:24,,,,,"FOUL  by VINCENT,EMMA ROSE",,,"FOUL  by VINCENT,EMMA ROSE",5,foul,,Centre,emma rose vincent,,204
600,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,600,03:24,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",5,subbing out,,Centre,josie thacker,,204
601,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,601,03:24,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",5,subbing in,,Centre,kylee murray,,204
602,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,602,03:24,"GOOD FT by MAYEUX,ALLI",74 (+4),,70,,Rhodes 74-70 (-4),,"GOOD FT by MAYEUX,ALLI",5,free throw,good,rhodes,alli mayeux,1,204
603,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,603,03:24,"MISS FT by MAYEUX,ALLI",,,,,,,"MISS FT by MAYEUX,ALLI",5,free throw,missed,rhodes,alli mayeux,,204
604,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,604,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",5,defensive rebound,,Centre,kylee murray,,
605,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,605,03:03,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",5,turnover,,Centre,abigail wehby,,183
606,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,606,03:03,"STEAL  by HAGEN,ELLEN",,,,,,,"STEAL  by HAGEN,ELLEN",5,steal,,rhodes,,,183
607,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,607,02:41,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",5,foul,,Centre,abigail wehby,,161
