,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,METW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
498,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,498,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
499,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,499,03:56,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,236
500,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,500,03:56,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,236
501,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,501,03:56,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,236
502,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,502,03:56,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,236
503,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,503,03:56,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,236
504,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,504,03:56,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,236
505,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,505,03:56,,,,,"SUB IN by MUMPHERY,NIKI",,,"SUB IN by MUMPHERY,NIKI",4,subbing in,,methodist,niki mumphery,,236
506,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,506,03:56,,,,,"SUB IN by SANDERS,CHRISTIAN",,,"SUB IN by SANDERS,CHRISTIAN",4,subbing in,,methodist,christian sanders,,236
507,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,507,03:56,,,,,"SUB OUT by SANDERS,CHRISTIAN",,,"SUB OUT by SANDERS,CHRISTIAN",4,subbing out,,methodist,christian sanders,,236
508,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,508,03:56,,,,,"SUB OUT by GEEHRING,LILLIAN",,,"SUB OUT by GEEHRING,LILLIAN",4,subbing out,,methodist,lillian geehring,,236
509,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,509,03:25,,,,,"FOUL  by BRYAN,SYDNEY",,,"FOUL  by BRYAN,SYDNEY",4,foul,,methodist,sydney bryan,,205
510,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,510,03:25,"GOOD FT by SCHAD,OLIVIA",55 (+14),,41,,CENW 55-41 (+14),,"GOOD FT by SCHAD,OLIVIA",4,free throw,good,Centre,olivia schad,1,205
511,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,511,03:25,"MISS FT by SCHAD,OLIVIA",,,,,,,"MISS FT by SCHAD,OLIVIA",4,free throw,missed,Centre,olivia schad,,205
512,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,512,--,,,,,"REBOUND DEF by MUMPHERY,NIKI",,,"REBOUND DEF by MUMPHERY,NIKI",4,defensive rebound,,methodist,niki mumphery,,
513,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,513,03:06,,,,,"MISS JUMPER by MUMPHERY,NIKI",,,"MISS JUMPER by MUMPHERY,NIKI",4,jumper,missed,methodist,niki mumphery,,186
514,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,514,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
515,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,515,02:45,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",4,layup,missed,Centre,abigail stewart,,165
516,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,516,--,,,,,"REBOUND DEF by CAMPBELL,JALISIA",,,"REBOUND DEF by CAMPBELL,JALISIA",4,defensive rebound,,methodist,jalisia campbell,,
517,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,517,02:29,,55 (+12),,43,"GOOD JUMPER by CAMPBELL,JALISIA(in the paint)",METW 55-43 (+12),,"GOOD JUMPER by CAMPBELL,JALISIA(in the paint)",4,jumper,good,methodist,jalisia campbell,2,149
518,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,518,--,,,,,"ASSIST  by BRYAN,SYDNEY",,,"ASSIST  by BRYAN,SYDNEY",4,assist,,methodist,sydney bryan,,
519,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,519,02:10,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",4,turnover,,Centre,olivia schad,,130
520,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,520,02:08,,,,,"STEAL  by CAMPBELL,JALISIA",,,"STEAL  by CAMPBELL,JALISIA",4,steal,,methodist,,,128
521,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,521,01:55,,,,,"MISS 3PTR by CHAMBERS,KANEYA",,,"MISS 3PTR by CHAMBERS,KANEYA",4,three pointer,missed,methodist,kaneya chambers,,115
522,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,522,--,,,,,"REBOUND OFF by BRYAN,SYDNEY",,,"REBOUND OFF by BRYAN,SYDNEY",4,offensive rebound,,methodist,sydney bryan,,
523,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,523,01:51,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,111
524,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,524,01:51,,,,,"MISS FT by BRYAN,SYDNEY",,,"MISS FT by BRYAN,SYDNEY",4,free throw,missed,methodist,sydney bryan,,111
525,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,525,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
526,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,526,01:51,,55 (+11),,44,"GOOD FT by BRYAN,SYDNEY",METW 55-44 (+11),,"GOOD FT by BRYAN,SYDNEY",4,free throw,good,methodist,sydney bryan,1,111
527,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,527,01:51,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,111
528,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,528,01:51,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,111
529,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,529,01:51,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,111
530,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,530,01:51,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,111
531,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,531,01:51,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,111
532,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,532,01:51,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,111
533,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,533,01:51,,,,,"SUB IN by MCDONALD,SHELLY",,,"SUB IN by MCDONALD,SHELLY",4,subbing in,,methodist,shelly mcdonald,,111
534,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,534,01:51,,,,,"SUB IN by CAMPBELL,JALISIA",,,"SUB IN by CAMPBELL,JALISIA",4,subbing in,,methodist,jalisia campbell,,111
535,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,535,01:51,,,,,"SUB OUT by BRYAN,SYDNEY",,,"SUB OUT by BRYAN,SYDNEY",4,subbing out,,methodist,sydney bryan,,111
536,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,536,01:51,,,,,"SUB OUT by CAMPBELL,JALISIA",,,"SUB OUT by CAMPBELL,JALISIA",4,subbing out,,methodist,jalisia campbell,,111
537,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,537,01:40,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,100
538,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,538,--,,,,,"REBOUND DEF by DONES,ALLISON",,,"REBOUND DEF by DONES,ALLISON",4,defensive rebound,,methodist,allison dones,,
539,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,539,01:26,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,86
540,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,540,01:26,,,,,"MISS FT by MCDONALD,SHELLY",,,"MISS FT by MCDONALD,SHELLY",4,free throw,missed,methodist,shelly mcdonald,,86
541,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,541,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
542,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,542,01:26,,55 (+10),,45,"GOOD FT by MCDONALD,SHELLY",METW 55-45 (+10),,"GOOD FT by MCDONALD,SHELLY",4,free throw,good,methodist,shelly mcdonald,1,86
543,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,543,01:23,,,,,"FOUL  by CHAMBERS,KANEYA",,,"FOUL  by CHAMBERS,KANEYA",4,foul,,methodist,kaneya chambers,,83
544,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,544,01:23,"GOOD FT by KELLAM,PAIGE",56 (+11),,45,,CENW 56-45 (+11),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,83
545,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,545,01:23,"GOOD FT by KELLAM,PAIGE",57 (+12),,45,,CENW 57-45 (+12),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,83
546,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,546,01:23,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,83
547,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,547,01:23,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,83
548,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,548,01:23,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,83
549,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,549,01:23,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,83
550,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,550,01:09,,,,,"MISS JUMPER by CAMPBELL,JALISIA",,,"MISS JUMPER by CAMPBELL,JALISIA",4,jumper,missed,methodist,jalisia campbell,,69
551,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,551,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
552,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,552,00:53,,,,,"FOUL  by MCDONALD,SHELLY",,,"FOUL  by MCDONALD,SHELLY",4,foul,,methodist,shelly mcdonald,,53
553,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,553,00:53,"GOOD FT by MILLER,LAKKEN",58 (+13),,45,,CENW 58-45 (+13),,"GOOD FT by MILLER,LAKKEN",4,free throw,good,Centre,lakken miller,1,53
554,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,554,00:53,"GOOD FT by MILLER,LAKKEN",59 (+14),,45,,CENW 59-45 (+14),,"GOOD FT by MILLER,LAKKEN",4,free throw,good,Centre,lakken miller,1,53
555,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,555,00:53,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,53
556,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,556,00:53,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,53
557,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,557,00:36,,,,,"TURNOVER  by MCDONALD,SHELLY",,,"TURNOVER  by MCDONALD,SHELLY",4,turnover,,methodist,shelly mcdonald,,36
558,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,558,00:36,"STEAL  by FEE,MIKAYLA",,,,,,,"STEAL  by FEE,MIKAYLA",4,steal,,Centre,,,36
559,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,559,00:36,,,,,"FOUL  by MCDONALD,SHELLY",,,"FOUL  by MCDONALD,SHELLY",4,foul,,methodist,shelly mcdonald,,36
560,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,560,00:36,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",4,free throw,missed,Centre,paige kellam,,36
561,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,561,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
562,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,562,00:36,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",4,free throw,missed,Centre,paige kellam,,36
563,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,563,--,,,,,"REBOUND DEF by CAMPBELL,JALISIA",,,"REBOUND DEF by CAMPBELL,JALISIA",4,defensive rebound,,methodist,jalisia campbell,,
564,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,564,00:27,,59 (+12),,47,"GOOD JUMPER by MCDONALD,SHELLY(in the paint)",METW 59-47 (+12),,"GOOD JUMPER by MCDONALD,SHELLY(in the paint)",4,jumper,good,methodist,shelly mcdonald,2,27
565,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,565,--,,,,,"ASSIST  by SCOTT,AMBER",,,"ASSIST  by SCOTT,AMBER",4,assist,,methodist,amber scott,,
566,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,566,00:25,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,25
567,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,567,00:25,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,25
568,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,568,00:25,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,25
569,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,569,00:25,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,25
570,10,methodist,Centre,Methodist,59-47,59,47,"14, 22, 11, 12, 59","8, 14, 11, 14, 47",14,22,11,12,59,8,14,11,14,47,3-7,2-8,12/18/16,Win,150,No Location Recorded,2 p.m.,A,570,00:25,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,25
