,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
554,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,554,--,,,,,"REBOUND OFF by MOORE,LAUREN",,,"REBOUND OFF by MOORE,LAUREN",4,offensive rebound,,Centre,lauren moore,,
555,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,555,05:54,"FOUL  by NALL,ALEXIS",,,,,,,"FOUL  by NALL,ALEXIS",4,foul,,hanover,alexis nall,,354
556,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,556,05:54,"SUB IN by MCAFEE,JOURDAN",,,,,,,"SUB IN by MCAFEE,JOURDAN",4,subbing in,,hanover,jourdan mcafee,,354
557,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,557,05:54,"SUB OUT by NALL,ALEXIS",,,,,,,"SUB OUT by NALL,ALEXIS",4,subbing out,,hanover,alexis nall,,354
558,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,558,05:45,,,,,"TURNOVER  by GOETZ,ABBY",,,"TURNOVER  by GOETZ,ABBY",4,turnover,,Centre,abby goetz,,345
559,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,559,05:45,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,345
560,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,560,05:45,,,,,"SUB IN by HOBBS,MEREDITH",,,"SUB IN by HOBBS,MEREDITH",4,subbing in,,Centre,meredith hobbs,,345
561,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,561,05:45,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,345
562,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,562,05:45,,,,,"SUB OUT by GOETZ,ABBY",,,"SUB OUT by GOETZ,ABBY",4,subbing out,,Centre,abby goetz,,345
563,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,563,05:45,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,345
564,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,564,05:45,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,345
565,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,565,05:24,,,,,"FOUL  by MOORE,LAUREN",,,"FOUL  by MOORE,LAUREN",4,foul,,Centre,lauren moore,,324
566,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,566,05:24,"GOOD FT by MILLS,KRISTIN",68 (+21),,47,,HC-W 68-47 (-21),,"GOOD FT by MILLS,KRISTIN",4,free throw,good,hanover,kristin mills,1,324
567,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,567,05:24,"MISS FT by MILLS,KRISTIN",,,,,,,"MISS FT by MILLS,KRISTIN",4,free throw,missed,hanover,kristin mills,,324
568,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,568,--,,,,,"REBOUND DEF by HOBBS,MEREDITH",,,"REBOUND DEF by HOBBS,MEREDITH",4,defensive rebound,,Centre,meredith hobbs,,
569,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,569,05:24,"SUB IN by MILLER,JULIA",,,,,,,"SUB IN by MILLER,JULIA",4,subbing in,,hanover,julia miller,,324
570,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,570,05:24,"SUB OUT by NASH,ALLISON",,,,,,,"SUB OUT by NASH,ALLISON",4,subbing out,,hanover,allison nash,,324
571,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,571,05:24,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,324
572,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,572,05:24,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",4,subbing out,,Centre,lauren moore,,324
573,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,573,05:00,,68 (+19),,49,"GOOD JUMPER by SCHAD,OLIVIA",CENTRE-W 68-49 (-19),,"GOOD JUMPER by SCHAD,OLIVIA",4,jumper,good,Centre,olivia schad,2,300
574,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,574,04:42,"GOOD JUMPER by CROMER,CLAIRE",70 (+21),,49,,HC-W 70-49 (-21),,"GOOD JUMPER by CROMER,CLAIRE",4,jumper,good,hanover,claire cromer,2,282
575,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,575,--,"ASSIST  by MILLS,KRISTIN",,,,,,,"ASSIST  by MILLS,KRISTIN",4,assist,,hanover,kristin mills,,
576,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,576,04:21,"FOUL  by MCAFEE,JOURDAN",,,,,,,"FOUL  by MCAFEE,JOURDAN",4,foul,,hanover,jourdan mcafee,,261
577,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,577,04:21,,,,,"MISS FT by BUNNER,CHEYENNE",,,"MISS FT by BUNNER,CHEYENNE",4,free throw,missed,Centre,cheyenne bunner,,261
578,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,578,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
579,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,579,04:21,,,,,"MISS FT by BUNNER,CHEYENNE",,,"MISS FT by BUNNER,CHEYENNE",4,free throw,missed,Centre,cheyenne bunner,,261
580,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,580,--,"REBOUND DEF by MCAFEE,JOURDAN",,,,,,,"REBOUND DEF by MCAFEE,JOURDAN",4,defensive rebound,,hanover,jourdan mcafee,,
581,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,581,04:05,"GOOD LAYUP by MILLER,JULIA(in the paint)",72 (+23),,49,,HC-W 72-49 (-23),,"GOOD LAYUP by MILLER,JULIA(in the paint)",4,layup,good,hanover,julia miller,2,245
582,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,582,--,"ASSIST  by MILLS,KRISTIN",,,,,,,"ASSIST  by MILLS,KRISTIN",4,assist,,hanover,kristin mills,,
583,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,583,03:54,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,234
584,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,584,03:54,,,,,"SUB IN by GOETZ,ABBY",,,"SUB IN by GOETZ,ABBY",4,subbing in,,Centre,abby goetz,,234
585,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,585,03:54,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,234
586,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,586,03:54,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,234
587,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,587,03:54,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,234
588,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,588,03:50,,,,,"MISS LAYUP by FEE,MIKAYLA",,,"MISS LAYUP by FEE,MIKAYLA",4,layup,missed,Centre,mikayla fee,,230
589,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,589,--,,,,,"REBOUND OFF by BUNNER,CHEYENNE",,,"REBOUND OFF by BUNNER,CHEYENNE",4,offensive rebound,,Centre,cheyenne bunner,,
590,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,590,03:45,,,,,"MISS LAYUP by BUNNER,CHEYENNE",,,"MISS LAYUP by BUNNER,CHEYENNE",4,layup,missed,Centre,cheyenne bunner,,225
591,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,591,--,"REBOUND DEF by TODD,BROOKE",,,,,,,"REBOUND DEF by TODD,BROOKE",4,defensive rebound,,hanover,brooke todd,,
592,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,592,03:37,"TURNOVER  by TODD,BROOKE",,,,,,,"TURNOVER  by TODD,BROOKE",4,turnover,,hanover,brooke todd,,217
593,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,593,03:37,"FOUL  by TODD,BROOKE",,,,,,,"FOUL  by TODD,BROOKE",4,foul,,hanover,brooke todd,,217
594,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,594,03:37,"SUB IN by DOBBINS,KAITLIN",,,,,,,"SUB IN by DOBBINS,KAITLIN",4,subbing in,,hanover,kaitlin dobbins,,217
595,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,595,03:37,"SUB IN by WALKER,MACY",,,,,,,"SUB IN by WALKER,MACY",4,subbing in,,hanover,macy walker,,217
596,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,596,03:37,"SUB OUT by TODD,BROOKE",,,,,,,"SUB OUT by TODD,BROOKE",4,subbing out,,hanover,brooke todd,,217
597,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,597,03:37,"SUB OUT by CROMER,CLAIRE",,,,,,,"SUB OUT by CROMER,CLAIRE",4,subbing out,,hanover,claire cromer,,217
598,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,598,03:20,"FOUL  by MILLER,JULIA",,,,,,,"FOUL  by MILLER,JULIA",4,foul,,hanover,julia miller,,200
599,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,599,03:20,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",4,free throw,missed,Centre,lauren moore,,200
600,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,600,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
601,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,601,03:20,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",4,free throw,missed,Centre,lauren moore,,200
602,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,602,--,"REBOUND DEF by MCAFEE,JOURDAN",,,,,,,"REBOUND DEF by MCAFEE,JOURDAN",4,defensive rebound,,hanover,jourdan mcafee,,
603,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,603,03:20,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,200
604,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,604,03:20,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,200
605,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,605,03:19,"MISS JUMPER by MCAFEE,JOURDAN",,,,,,,"MISS JUMPER by MCAFEE,JOURDAN",4,jumper,missed,hanover,jourdan mcafee,,199
606,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,606,--,,,,,"REBOUND DEF by HOBBS,MEREDITH",,,"REBOUND DEF by HOBBS,MEREDITH",4,defensive rebound,,Centre,meredith hobbs,,
607,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,607,03:08,,,,,"MISS 3PTR by HOBBS,MEREDITH",,,"MISS 3PTR by HOBBS,MEREDITH",4,three pointer,missed,Centre,meredith hobbs,,188
608,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,608,--,"REBOUND DEF by WALKER,MACY",,,,,,,"REBOUND DEF by WALKER,MACY",4,defensive rebound,,hanover,macy walker,,
609,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,609,02:58,"GOOD JUMPER by MCAFEE,JOURDAN(in the paint)",74 (+25),,49,,HC-W 74-49 (-25),,"GOOD JUMPER by MCAFEE,JOURDAN(in the paint)",4,jumper,good,hanover,jourdan mcafee,2,178
610,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,610,--,"ASSIST  by MILLER,JULIA",,,,,,,"ASSIST  by MILLER,JULIA",4,assist,,hanover,julia miller,,
611,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,611,02:38,,,,,"MISS LAYUP by BUNNER,CHEYENNE",,,"MISS LAYUP by BUNNER,CHEYENNE",4,layup,missed,Centre,cheyenne bunner,,158
612,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,612,02:38,"BLOCK  by MCAFEE,JOURDAN",,,,,,,"BLOCK  by MCAFEE,JOURDAN",4,block,,hanover,jourdan mcafee,,158
613,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,613,--,,,,,"REBOUND OFF by GOETZ,ABBY",,,"REBOUND OFF by GOETZ,ABBY",4,offensive rebound,,Centre,abby goetz,,
614,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,614,02:26,,,,,"MISS LAYUP by MOORE,LAUREN",,,"MISS LAYUP by MOORE,LAUREN",4,layup,missed,Centre,lauren moore,,146
615,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,615,--,"REBOUND DEF by WALKER,MACY",,,,,,,"REBOUND DEF by WALKER,MACY",4,defensive rebound,,hanover,macy walker,,
616,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,616,01:55,"MISS 3PTR by DOBBINS,KAITLIN",,,,,,,"MISS 3PTR by DOBBINS,KAITLIN",4,three pointer,missed,hanover,kaitlin dobbins,,115
617,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,617,--,,,,,"REBOUND DEF by HOBBS,MEREDITH",,,"REBOUND DEF by HOBBS,MEREDITH",4,defensive rebound,,Centre,meredith hobbs,,
618,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,618,01:45,,,,,"MISS LAYUP by BUNNER,CHEYENNE",,,"MISS LAYUP by BUNNER,CHEYENNE",4,layup,missed,Centre,cheyenne bunner,,105
619,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,619,--,"REBOUND DEF by MCAFEE,JOURDAN",,,,,,,"REBOUND DEF by MCAFEE,JOURDAN",4,defensive rebound,,hanover,jourdan mcafee,,
620,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,620,01:37,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,97
621,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,621,01:37,"SUB IN by BUTLER,AMANDA",,,,,,,"SUB IN by BUTLER,AMANDA",4,subbing in,,hanover,amanda butler,,97
622,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,622,01:37,"SUB IN by MITCHELL,BAYLEE",,,,,,,"SUB IN by MITCHELL,BAYLEE",4,subbing in,,hanover,baylee mitchell,,97
623,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,623,01:37,"SUB OUT by WALKER,MACY",,,,,,,"SUB OUT by WALKER,MACY",4,subbing out,,hanover,macy walker,,97
624,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,624,01:37,"SUB OUT by MILLS,KRISTIN",,,,,,,"SUB OUT by MILLS,KRISTIN",4,subbing out,,hanover,kristin mills,,97
625,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,625,01:37,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,97
626,6,hanover,Hanover,Centre,50-78,50,78,"17, 8, 19, 6, 50","21, 19, 21, 17, 78",17,8,19,6,50,21,19,21,17,78,1-5,1-2,11/27/16,Lose,189,No Location Recorded,5:00 PM,H,626,01:37,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",4,subbing out,,Centre,lauren moore,,97
