,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MVCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
472,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,472,06:52,,32,,61 (+29),"GOOD FT by BILITER,LAUREN",MVCW 32-61 (-29),,"GOOD FT by BILITER,LAUREN",4,free throw,good,maryville college,lauren biliter,1,412
473,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,473,06:52,,32,,62 (+30),"GOOD FT by BILITER,LAUREN",MVCW 32-62 (-30),,"GOOD FT by BILITER,LAUREN",4,free throw,good,maryville college,lauren biliter,1,412
474,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,474,06:52,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,412
475,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,475,06:52,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,412
476,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,476,06:52,,,,,"SUB IN by WANDELL,KELLEY",,,"SUB IN by WANDELL,KELLEY",4,subbing in,,maryville college,kelley wandell,,412
477,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,477,06:52,,,,,"SUB OUT by FREIERMUTH,ALLYSON",,,"SUB OUT by FREIERMUTH,ALLYSON",4,subbing out,,maryville college,allyson freiermuth,,412
478,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,478,06:41,"GOOD JUMPER by MOORE,LAUREN(in the paint)",34,,62 (+28),,CENTRE-W 34-62 (-28),,"GOOD JUMPER by MOORE,LAUREN(in the paint)",4,jumper,good,Centre,lauren moore,2,401
479,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,479,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
480,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,480,06:35,,,,,"MISS 3PTR by TALBOTT,HALEY",,,"MISS 3PTR by TALBOTT,HALEY",4,three pointer,missed,maryville college,haley talbott,,395
481,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,481,--,,,,,"REBOUND OFF by HAWN,RACHEL",,,"REBOUND OFF by HAWN,RACHEL",4,offensive rebound,,maryville college,rachel hawn,,
482,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,482,06:14,"FOUL  by KELLAM,PAIGE",,,,,,,"FOUL  by KELLAM,PAIGE",4,foul,,Centre,paige kellam,,374
483,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,483,06:14,,34,,63 (+29),"GOOD FT by BILITER,LAUREN",MVCW 34-63 (-29),,"GOOD FT by BILITER,LAUREN",4,free throw,good,maryville college,lauren biliter,1,374
484,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,484,06:14,,34,,64 (+30),"GOOD FT by BILITER,LAUREN",MVCW 34-64 (-30),,"GOOD FT by BILITER,LAUREN",4,free throw,good,maryville college,lauren biliter,1,374
485,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,485,06:14,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,374
486,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,486,06:14,"SUB OUT by HOBBS,MEREDITH",,,,,,,"SUB OUT by HOBBS,MEREDITH",4,subbing out,,Centre,meredith hobbs,,374
487,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,487,05:42,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4,turnover,,Centre,,,342
488,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,488,05:42,"SUB IN by HOBBS,MEREDITH",,,,,,,"SUB IN by HOBBS,MEREDITH",4,subbing in,,Centre,meredith hobbs,,342
489,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,489,05:42,"SUB OUT by ADEROBA,OYIN",,,,,,,"SUB OUT by ADEROBA,OYIN",4,subbing out,,Centre,oyin aderoba,,342
490,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,490,05:42,,,,,"SUB IN by MAPLES,MADISON",,,"SUB IN by MAPLES,MADISON",4,subbing in,,maryville college,madison maples,,342
491,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,491,05:42,,,,,"SUB IN by HUDGENS,AMBER",,,"SUB IN by HUDGENS,AMBER",4,subbing in,,maryville college,amber hudgens,,342
492,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,492,05:42,,,,,"SUB OUT by BILITER,LAUREN",,,"SUB OUT by BILITER,LAUREN",4,subbing out,,maryville college,lauren biliter,,342
493,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,493,05:42,,,,,"SUB OUT by TALBOTT,HALEY",,,"SUB OUT by TALBOTT,HALEY",4,subbing out,,maryville college,haley talbott,,342
494,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,494,05:24,,,,,"MISS JUMPER by WANDELL,KELLEY",,,"MISS JUMPER by WANDELL,KELLEY",4,jumper,missed,maryville college,kelley wandell,,324
495,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,495,05:24,"BLOCK  by MOORE,LAUREN",,,,,,,"BLOCK  by MOORE,LAUREN",4,block,,Centre,lauren moore,,324
496,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,496,--,,,,,"REBOUND OFF by WANDELL,KELLEY",,,"REBOUND OFF by WANDELL,KELLEY",4,offensive rebound,,maryville college,kelley wandell,,
497,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,497,05:13,,34,,66 (+32),"GOOD JUMPER by WANDELL,KELLEY(in the paint)",MVCW 34-66 (-32),,"GOOD JUMPER by WANDELL,KELLEY(in the paint)",4,jumper,good,maryville college,kelley wandell,2,313
498,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,498,--,,,,,"ASSIST  by HAWN,RACHEL",,,"ASSIST  by HAWN,RACHEL",4,assist,,maryville college,rachel hawn,,
499,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,499,04:53,"GOOD 3PTR by HOBBS,MEREDITH",37,,66 (+29),,CENTRE-W 37-66 (-29),,"GOOD 3PTR by HOBBS,MEREDITH",4,three pointer,good,Centre,meredith hobbs,3,293
500,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,500,--,"ASSIST  by BALLARD,AMI",,,,,,,"ASSIST  by BALLARD,AMI",4,assist,,Centre,ami ballard,,
501,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,501,04:32,"FOUL  by BUNNER,CHEYENNE",,,,,,,"FOUL  by BUNNER,CHEYENNE",4,foul,,Centre,cheyenne bunner,,272
502,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,502,04:32,,,,,"MISS FT by HUDGENS,AMBER",,,"MISS FT by HUDGENS,AMBER",4,free throw,missed,maryville college,amber hudgens,,272
503,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,503,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
504,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,504,04:32,,37,,67 (+30),"GOOD FT by HUDGENS,AMBER",MVCW 37-67 (-30),,"GOOD FT by HUDGENS,AMBER",4,free throw,good,maryville college,amber hudgens,1,272
505,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,505,04:32,"SUB IN by ADEROBA,OYIN",,,,,,,"SUB IN by ADEROBA,OYIN",4,subbing in,,Centre,oyin aderoba,,272
506,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,506,04:32,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,272
507,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,507,04:32,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",4,subbing out,,Centre,lauren moore,,272
508,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,508,04:32,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,272
509,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,509,04:32,,,,,"SUB IN by LOWERY,DELANEY",,,"SUB IN by LOWERY,DELANEY",4,subbing in,,maryville college,delaney lowery,,272
510,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,510,04:32,,,,,"SUB IN by ROBBINS,LECRETIA",,,"SUB IN by ROBBINS,LECRETIA",4,subbing in,,maryville college,lecretia robbins,,272
511,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,511,04:32,,,,,"SUB OUT by HAWN,RACHEL",,,"SUB OUT by HAWN,RACHEL",4,subbing out,,maryville college,rachel hawn,,272
512,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,512,04:32,,,,,"SUB OUT by MAPLES,MADISON",,,"SUB OUT by MAPLES,MADISON",4,subbing out,,maryville college,madison maples,,272
513,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,513,04:08,"TURNOVER  by ADEROBA,OYIN",,,,,,,"TURNOVER  by ADEROBA,OYIN",4,turnover,,Centre,oyin aderoba,,248
514,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,514,04:07,,,,,"STEAL  by GARDNER,LIBBY",,,"STEAL  by GARDNER,LIBBY",4,steal,,maryville college,,,247
515,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,515,04:05,,,,,"MISS LAYUP by GARDNER,LIBBY",,,"MISS LAYUP by GARDNER,LIBBY",4,layup,missed,maryville college,libby gardner,,245
516,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,516,--,"REBOUND DEF by BALLARD,AMI",,,,,,,"REBOUND DEF by BALLARD,AMI",4,defensive rebound,,Centre,ami ballard,,
517,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,517,03:49,"MISS LAYUP by BUNNER,CHEYENNE",,,,,,,"MISS LAYUP by BUNNER,CHEYENNE",4,layup,missed,Centre,cheyenne bunner,,229
518,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,518,--,,,,,"REBOUND DEF by WANDELL,KELLEY",,,"REBOUND DEF by WANDELL,KELLEY",4,defensive rebound,,maryville college,kelley wandell,,
519,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,519,03:40,,,,,"MISS LAYUP by HUDGENS,AMBER",,,"MISS LAYUP by HUDGENS,AMBER",4,layup,missed,maryville college,amber hudgens,,220
520,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,520,03:40,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",4,block,,Centre,mikayla fee,,220
521,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,521,--,,,,,"REBOUND OFF by HUDGENS,AMBER",,,"REBOUND OFF by HUDGENS,AMBER",4,offensive rebound,,maryville college,amber hudgens,,
522,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,522,03:36,,,,,"MISS 3PTR by LOWERY,DELANEY",,,"MISS 3PTR by LOWERY,DELANEY",4,three pointer,missed,maryville college,delaney lowery,,216
523,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,523,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
524,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,524,03:24,"GOOD LAYUP by BALLARD,AMI(in the paint)",39,,67 (+28),,CENTRE-W 39-67 (-28),,"GOOD LAYUP by BALLARD,AMI(in the paint)",4,layup,good,Centre,ami ballard,2,204
525,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,525,03:01,,39,,70 (+31),"GOOD 3PTR by ROBBINS,LECRETIA",MVCW 39-70 (-31),,"GOOD 3PTR by ROBBINS,LECRETIA",4,three pointer,good,maryville college,lecretia robbins,3,181
526,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,526,--,,,,,"ASSIST  by GARDNER,LIBBY",,,"ASSIST  by GARDNER,LIBBY",4,assist,,maryville college,libby gardner,,
527,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,527,02:57,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,177
528,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,528,02:57,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,177
529,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,529,02:57,"SUB OUT by ADEROBA,OYIN",,,,,,,"SUB OUT by ADEROBA,OYIN",4,subbing out,,Centre,oyin aderoba,,177
530,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,530,02:57,,,,,"SUB IN by WILKERSON,KAYLYNN",,,"SUB IN by WILKERSON,KAYLYNN",4,subbing in,,maryville college,kaylynn wilkerson,,177
531,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,531,02:57,,,,,"SUB IN by UPSHAW,CATHERINE",,,"SUB IN by UPSHAW,CATHERINE",4,subbing in,,maryville college,catherine upshaw,,177
532,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,532,02:57,,,,,"SUB OUT by HUDGENS,AMBER",,,"SUB OUT by HUDGENS,AMBER",4,subbing out,,maryville college,amber hudgens,,177
533,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,533,02:57,,,,,"SUB OUT by GARDNER,LIBBY",,,"SUB OUT by GARDNER,LIBBY",4,subbing out,,maryville college,libby gardner,,177
534,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,534,02:45,"GOOD 3PTR by HOBBS,MEREDITH",42,,70 (+28),,CENTRE-W 42-70 (-28),,"GOOD 3PTR by HOBBS,MEREDITH",4,three pointer,good,Centre,meredith hobbs,3,165
535,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,535,--,"ASSIST  by BUNNER,CHEYENNE",,,,,,,"ASSIST  by BUNNER,CHEYENNE",4,assist,,Centre,cheyenne bunner,,
536,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,536,02:20,,,,,"MISS LAYUP by LOWERY,DELANEY",,,"MISS LAYUP by LOWERY,DELANEY",4,layup,missed,maryville college,delaney lowery,,140
537,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,537,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
538,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,538,02:14,"MISS 3PTR by HOBBS,MEREDITH",,,,,,,"MISS 3PTR by HOBBS,MEREDITH",4,three pointer,missed,Centre,meredith hobbs,,134
539,8,maryville-tenn-,CENTRE-W,Maryville College,47-72,47,72,"6, 14, 12, 15, 47","13, 20, 25, 14, 72",6,14,12,15,47,13,20,25,14,72,2-6,6-2,12/15/16,Lose,531,No Location Recorded,7:00 p.m.,A,539,--,"REBOUND OFF by BALLARD,AMI",,,,,,,"REBOUND OFF by BALLARD,AMI",4,offensive rebound,,Centre,ami ballard,,
