,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,16BSC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
429,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,429,03:42,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,222
430,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,430,03:38,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",4,three pointer,missed,Centre,olivia schad,,218
431,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,431,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
432,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,432,03:28,,46,,48 (+2),"GOOD 3PTR by MILLER,LAKKEN",CENTRE-W 46-48 (+2),,"GOOD 3PTR by MILLER,LAKKEN",4,three pointer,good,Centre,lakken miller,3,208
433,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,433,--,,,,,"ASSIST  by VANCE,DAY",,,"ASSIST  by VANCE,DAY",4,assist,,Centre,day vance,,
434,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,434,02:53,"GOOD LAYUP by HOLMES,JAMEICE(in the paint)",48,,48,,16BSC-W 48-48 (0),,"GOOD LAYUP by HOLMES,JAMEICE(in the paint)",4,layup,good,birmingham-southern,jameice holmes,2,173
435,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,435,02:30,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",4,jumper,missed,Centre,day vance,,150
436,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,436,02:30,"BLOCK  by PEURSEM,LAURA VAN",,,,,,,"BLOCK  by PEURSEM,LAURA VAN",4,block,,birmingham-southern,laura van peursem,,150
437,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,437,--,"REBOUND DEF by OLSEN,EMILEE",,,,,,,"REBOUND DEF by OLSEN,EMILEE",4,defensive rebound,,birmingham-southern,emilee olsen,,
438,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,438,02:08,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",4,foul,,Centre,day vance,,128
439,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,439,02:08,"GOOD FT by HOLMES,JAMEICE",49 (+1),,48,,16BSC-W 49-48 (-1),,"GOOD FT by HOLMES,JAMEICE",4,free throw,good,birmingham-southern,jameice holmes,1,128
440,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,440,02:08,"MISS FT by HOLMES,JAMEICE",,,,,,,"MISS FT by HOLMES,JAMEICE",4,free throw,missed,birmingham-southern,jameice holmes,,128
441,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,441,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
442,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,442,02:08,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,128
443,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,443,02:08,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,128
444,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,444,01:55,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",4,turnover,,Centre,olivia schad,,115
445,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,445,01:54,"STEAL  by HOLMES,JAMEICE",,,,,,,"STEAL  by HOLMES,JAMEICE",4,steal,,birmingham-southern,,,114
446,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,446,01:50,"GOOD LAYUP by DIXON,JOTHANI(fastbreak)(in the paint)",51 (+3),,48,,16BSC-W 51-48 (-3),,"GOOD LAYUP by DIXON,JOTHANI(fastbreak)(in the paint)",4,layup,good,birmingham-southern,jothani(fastbreak) dixon,2,110
447,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,447,--,"ASSIST  by HOLMES,JAMEICE",,,,,,,"ASSIST  by HOLMES,JAMEICE",4,assist,,birmingham-southern,jameice holmes,,
448,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,448,01:50,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,110
449,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,449,01:50,"GOOD FT by DIXON,JOTHANI",52 (+4),,48,,16BSC-W 52-48 (-4),,"GOOD FT by DIXON,JOTHANI",4,free throw,good,birmingham-southern,jothani dixon,1,110
450,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,450,01:46,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,106
451,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,451,01:46,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,106
452,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,452,01:46,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,106
453,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,453,01:31,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,91
454,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,454,--,"REBOUND DEF by PEURSEM,LAURA VAN",,,,,,,"REBOUND DEF by PEURSEM,LAURA VAN",4,defensive rebound,,birmingham-southern,laura van peursem,,
455,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,455,01:12,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,72
456,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,456,01:04,"MISS LAYUP by DIXON,JOTHANI",,,,,,,"MISS LAYUP by DIXON,JOTHANI",4,layup,missed,birmingham-southern,jothani dixon,,64
457,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,457,01:04,,,,,"BLOCK  by STEWART,ABIGAIL",,,"BLOCK  by STEWART,ABIGAIL",4,block,,Centre,abigail stewart,,64
458,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,458,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,birmingham-southern,,,
459,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,459,00:56,"TURNOVER  by DIXON,JOTHANI",,,,,,,"TURNOVER  by DIXON,JOTHANI",4,turnover,,birmingham-southern,jothani dixon,,56
460,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,460,00:52,,,,,"STEAL  by STEWART,ABIGAIL",,,"STEAL  by STEWART,ABIGAIL",4,steal,,Centre,,,52
461,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,461,00:51,,,,,"TURNOVER  by VANCE,DAY",,,"TURNOVER  by VANCE,DAY",4,turnover,,Centre,day vance,,51
462,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,462,00:49,"STEAL  by CARTER,CAMILLIA",,,,,,,"STEAL  by CARTER,CAMILLIA",4,steal,,birmingham-southern,,,49
463,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,463,00:43,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",4,foul,,Centre,caroline andreassen,,43
464,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,464,00:43,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,43
465,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,465,00:43,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,43
466,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,466,00:42,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",4,foul,,Centre,caroline andreassen,,42
467,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,467,00:41,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",4,foul,,Centre,caroline andreassen,,41
468,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,468,00:41,"GOOD FT by DIXON,JOTHANI",53 (+5),,48,,16BSC-W 53-48 (-5),,"GOOD FT by DIXON,JOTHANI",4,free throw,good,birmingham-southern,jothani dixon,1,41
469,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,469,00:41,"GOOD FT by DIXON,JOTHANI",54 (+6),,48,,16BSC-W 54-48 (-6),,"GOOD FT by DIXON,JOTHANI",4,free throw,good,birmingham-southern,jothani dixon,1,41
470,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,470,00:41,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,41
471,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,471,00:41,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,41
472,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,472,00:41,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,41
473,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,473,00:41,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,41
474,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,474,00:41,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,41
475,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,475,00:30,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",4,turnover,,Centre,caroline andreassen,,30
476,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,476,00:29,"STEAL  by CARTER,CAMILLIA",,,,,,,"STEAL  by CARTER,CAMILLIA",4,steal,,birmingham-southern,,,29
477,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,477,00:29,,,,,"FOUL  by BALLARD,AMI",,,"FOUL  by BALLARD,AMI",4,foul,,Centre,ami ballard,,29
478,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,478,00:29,"GOOD FT by CARTER,CAMILLIA",55 (+7),,48,,16BSC-W 55-48 (-7),,"GOOD FT by CARTER,CAMILLIA",4,free throw,good,birmingham-southern,camillia carter,1,29
479,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,479,00:29,"GOOD FT by CARTER,CAMILLIA",56 (+8),,48,,16BSC-W 56-48 (-8),,"GOOD FT by CARTER,CAMILLIA",4,free throw,good,birmingham-southern,camillia carter,1,29
480,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,480,00:29,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,29
481,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,481,00:29,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,29
482,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,482,00:24,,56 (+6),,50,"GOOD JUMPER by ANDREASSEN,CAROLINE",CENTRE-W 56-50 (-6),,"GOOD JUMPER by ANDREASSEN,CAROLINE",4,jumper,good,Centre,caroline andreassen,2,24
483,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,483,00:23,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,23
484,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,484,00:21,,,,,"FOUL  by BALLARD,AMI",,,"FOUL  by BALLARD,AMI",4,foul,,Centre,ami ballard,,21
485,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,485,00:21,"GOOD FT by DIXON,JOTHANI",57 (+7),,50,,16BSC-W 57-50 (-7),,"GOOD FT by DIXON,JOTHANI",4,free throw,good,birmingham-southern,jothani dixon,1,21
486,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,486,00:21,"GOOD FT by DIXON,JOTHANI",58 (+8),,50,,16BSC-W 58-50 (-8),,"GOOD FT by DIXON,JOTHANI",4,free throw,good,birmingham-southern,jothani dixon,1,21
487,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,487,00:21,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,21
488,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,488,00:20,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",4,turnover,,Centre,ami ballard,,20
489,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,489,00:19,"STEAL  by CARTER,CAMILLIA",,,,,,,"STEAL  by CARTER,CAMILLIA",4,steal,,birmingham-southern,,,19
490,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,490,00:17,,,,,"FOUL  by BALLARD,AMI",,,"FOUL  by BALLARD,AMI",4,foul,,Centre,ami ballard,,17
