,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,16BSC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
427,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,427,01:23,"GOOD LAYUP by VANCE,DAY(in the paint)",40,,50 (+10),,CENTRE-W 40-50 (-10),,"GOOD LAYUP by VANCE,DAY(in the paint)",4,layup,good,Centre,day vance,2,83
428,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,428,01:08,,,,,"MISS JUMPER by NIEDERMAIR,ELIZABETH",,,"MISS JUMPER by NIEDERMAIR,ELIZABETH",4,jumper,missed,birmingham-southern,elizabeth niedermair,,68
429,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,429,01:08,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",4,block,,Centre,mikayla fee,,68
430,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,430,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
431,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,431,01:08,,,,,"SUB IN by HOLT,TAYDRA",,,"SUB IN by HOLT,TAYDRA",4,subbing in,,birmingham-southern,taydra holt,,68
432,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,432,01:08,,,,,"SUB IN by DIXON,JOTHANI",,,"SUB IN by DIXON,JOTHANI",4,subbing in,,birmingham-southern,jothani dixon,,68
433,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,433,01:08,,,,,"SUB OUT by CARTER,CAMILLIA",,,"SUB OUT by CARTER,CAMILLIA",4,subbing out,,birmingham-southern,camillia carter,,68
434,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,434,01:08,,,,,"SUB OUT by OLSEN,EMILEE",,,"SUB OUT by OLSEN,EMILEE",4,subbing out,,birmingham-southern,emilee olsen,,68
435,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,435,00:51,,,,,"TURNOVER  by NIEDERMAIR,ELIZABETH",,,"TURNOVER  by NIEDERMAIR,ELIZABETH",4,turnover,,birmingham-southern,elizabeth niedermair,,51
436,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,436,00:51,"STEAL  by MILLER,LAKKEN",,,,,,,"STEAL  by MILLER,LAKKEN",4,steal,,Centre,,,51
437,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,437,00:51,,,,,"FOUL  by DIXON,JOTHANI",,,"FOUL  by DIXON,JOTHANI",4,foul,,birmingham-southern,jothani dixon,,51
438,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,438,00:51,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,51
439,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,439,00:51,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,51
440,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,440,00:39,"MISS JUMPER by VANCE,DAY",,,,,,,"MISS JUMPER by VANCE,DAY",4,jumper,missed,Centre,day vance,,39
441,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,441,--,,,,,"REBOUND DEF by HOLT,TAYDRA",,,"REBOUND DEF by HOLT,TAYDRA",4,defensive rebound,,birmingham-southern,taydra holt,,
442,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,442,00:12,,40,,52 (+12),"GOOD LAYUP by NIEDERMAIR,ELIZABETH(in the paint)",16BSC-W 40-52 (-12),,"GOOD LAYUP by NIEDERMAIR,ELIZABETH(in the paint)",4,layup,good,birmingham-southern,elizabeth niedermair,2,12
