,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
481,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,481,02:35,"GOOD FT by MENDENALL,HAYLEE",37,,77 (+40),,HCW 37-77 (+40),,"GOOD FT by MENDENALL,HAYLEE",2,free throw,good,hendrix college,haylee mendenall,1,155
482,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,482,02:35,"GOOD FT by MENDENALL,HAYLEE",38,,77 (+39),,HCW 38-77 (+39),,"GOOD FT by MENDENALL,HAYLEE",2,free throw,good,hendrix college,haylee mendenall,1,155
483,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,483,02:22,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",2,jumper,missed,Centre,caroline andreassen,,142
484,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,484,--,"REBOUND DEF by FLORES,ESTRELLA",,,,,,,"REBOUND DEF by FLORES,ESTRELLA",2,defensive rebound,,hendrix college,estrella flores,,
485,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,485,02:14,"FOUL  by KING,ANNA",,,,,,,"FOUL  by KING,ANNA",2,foul,,hendrix college,anna king,,134
486,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,486,02:14,"TURNOVER  by KING,ANNA",,,,,,,"TURNOVER  by KING,ANNA",2,turnover,,hendrix college,anna king,,134
487,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,487,01:57,,,,,"TURNOVER  by CARRICK,ASHTON",,,"TURNOVER  by CARRICK,ASHTON",2,turnover,,Centre,ashton carrick,,117
488,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,488,01:55,"STEAL  by BODE,HAILEY",,,,,,,"STEAL  by BODE,HAILEY",2,steal,,hendrix college,,,115
489,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,489,01:52,"MISS JUMPER by MARTIN,MELANIE",,,,,,,"MISS JUMPER by MARTIN,MELANIE",2,jumper,missed,hendrix college,melanie martin,,112
490,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,490,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
491,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,491,01:44,,,,,"TURNOVER  by CARRICK,ASHTON",,,"TURNOVER  by CARRICK,ASHTON",2,turnover,,Centre,ashton carrick,,104
492,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,492,01:42,"STEAL  by FLORES,ESTRELLA",,,,,,,"STEAL  by FLORES,ESTRELLA",2,steal,,hendrix college,,,102
493,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,493,01:37,"TURNOVER  by KING,ANNA",,,,,,,"TURNOVER  by KING,ANNA",2,turnover,,hendrix college,anna king,,97
494,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,494,01:35,,,,,"STEAL  by ASMUS,KRISTEN",,,"STEAL  by ASMUS,KRISTEN",2,steal,,Centre,,,95
495,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,495,01:27,"FOUL  by MARTIN,MELANIE",,,,,,,"FOUL  by MARTIN,MELANIE",2,foul,,hendrix college,melanie martin,,87
496,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,496,01:27,,38,,78 (+40),"GOOD FT by ALFORD,OLIVIA",CENTRE_W 38-78 (+40),,"GOOD FT by ALFORD,OLIVIA",2,free throw,good,Centre,olivia alford,1,87
497,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,497,01:27,,38,,79 (+41),"GOOD FT by ALFORD,OLIVIA",CENTRE_W 38-79 (+41),,"GOOD FT by ALFORD,OLIVIA",2,free throw,good,Centre,olivia alford,1,87
498,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,498,01:27,,,,,"SUB IN by FREED,LAUREN",,,"SUB IN by FREED,LAUREN",2,subbing in,,Centre,lauren freed,,87
499,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,499,01:27,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,87
500,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,500,01:18,"MISS 3PTR by FLORES,ESTRELLA",,,,,,,"MISS 3PTR by FLORES,ESTRELLA",2,three pointer,missed,hendrix college,estrella flores,,78
501,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,501,--,"REBOUND OFF by MENDENALL,HAYLEE",,,,,,,"REBOUND OFF by MENDENALL,HAYLEE",2,offensive rebound,,hendrix college,haylee mendenall,,
502,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,502,01:04,"MISS JUMPER by MENDENALL,HAYLEE",,,,,,,"MISS JUMPER by MENDENALL,HAYLEE",2,jumper,missed,hendrix college,haylee mendenall,,64
503,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,503,--,"REBOUND OFF by FLORES,ESTRELLA",,,,,,,"REBOUND OFF by FLORES,ESTRELLA",2,offensive rebound,,hendrix college,estrella flores,,
504,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,504,01:00,"MISS JUMPER by FLORES,ESTRELLA",,,,,,,"MISS JUMPER by FLORES,ESTRELLA",2,jumper,missed,hendrix college,estrella flores,,60
505,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,505,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
506,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,506,00:33,,38,,81 (+43),"GOOD JUMPER by MCKNIGHT,KAITLYN",CENTRE_W 38-81 (+43),,"GOOD JUMPER by MCKNIGHT,KAITLYN",2,jumper,good,Centre,kaitlyn mcknight,2,33
507,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,507,--,,,,,"ASSIST  by CARRICK,ASHTON",,,"ASSIST  by CARRICK,ASHTON",2,assist,,Centre,ashton carrick,,
508,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,508,00:23,"FOUL  by MARTIN,MELANIE",,,,,,,"FOUL  by MARTIN,MELANIE",2,foul,,hendrix college,melanie martin,,23
509,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,509,00:23,"TURNOVER  by MARTIN,MELANIE",,,,,,,"TURNOVER  by MARTIN,MELANIE",2,turnover,,hendrix college,melanie martin,,23
510,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,510,00:11,,,,,"MISS JUMPER by ALFORD,OLIVIA",,,"MISS JUMPER by ALFORD,OLIVIA",2,jumper,missed,Centre,olivia alford,,11
511,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,511,--,"REBOUND DEF by MENDENALL,HAYLEE",,,,,,,"REBOUND DEF by MENDENALL,HAYLEE",2,defensive rebound,,hendrix college,haylee mendenall,,
512,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,512,00:01,"MISS 3PTR by BODE,HAILEY",,,,,,,"MISS 3PTR by BODE,HAILEY",2,three pointer,missed,hendrix college,hailey bode,,1
513,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,513,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",2,offensive rebound,,hendrix college,anna king,,
