,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,PCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
545,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,545,00:46,"GOOD FT by GUY,ALANNA",73 (+2),,71,,CENTRE 73-71 (+2),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,46
546,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,546,00:46,"GOOD FT by GUY,ALANNA",74 (+3),,71,,CENTRE 74-71 (+3),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,46
547,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,547,00:46,,,,,"SUB IN by ALVERSON,CHANDLER",,,"SUB IN by ALVERSON,CHANDLER",2,subbing in,,piedmont college,chandler alverson,,46
548,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,548,00:46,,,,,"SUB IN by REYES,ELISE",,,"SUB IN by REYES,ELISE",2,subbing in,,piedmont college,elise reyes,,46
549,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,549,00:46,,,,,"SUB OUT by JONES,LE'SHAUNDA",,,"SUB OUT by JONES,LE'SHAUNDA",2,subbing out,,piedmont college,le'shaunda jones,,46
550,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,550,00:46,,,,,"SUB OUT by LEWALLEN,CHARLOTTE",,,"SUB OUT by LEWALLEN,CHARLOTTE",2,subbing out,,piedmont college,charlotte lewallen,,46
551,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,551,00:32,,,,,"MISS JUMPER by REYES,ELISE",,,"MISS JUMPER by REYES,ELISE",2,jumper,missed,piedmont college,elise reyes,,32
552,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,552,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
553,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,553,00:29,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,29
554,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,554,00:29,,,,,"SUB IN by RUSHTON,MARY KATE",,,"SUB IN by RUSHTON,MARY KATE",2,subbing in,,piedmont college,mary kate rushton,,29
555,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,555,00:29,,,,,"SUB OUT by BALL,SYMONE",,,"SUB OUT by BALL,SYMONE",2,subbing out,,piedmont college,symone ball,,29
556,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,556,00:26,,,,,"TURNOVER  by ALVERSON,CHANDLER",,,"TURNOVER  by ALVERSON,CHANDLER",2,turnover,,piedmont college,chandler alverson,,26
557,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,557,00:24,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,24
558,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,558,00:23,,74 (+1),,73,"GOOD JUMPER by ALVERSON,CHANDLER",PCW 74-73 (+1),,"GOOD JUMPER by ALVERSON,CHANDLER",2,jumper,good,piedmont college,chandler alverson,2,23
559,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,559,00:23,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,23
560,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,560,00:23,,,,,"SUB IN by BALL,SYMONE",,,"SUB IN by BALL,SYMONE",2,subbing in,,piedmont college,symone ball,,23
561,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,561,00:23,,,,,"SUB IN by LEWALLEN,CHARLOTTE",,,"SUB IN by LEWALLEN,CHARLOTTE",2,subbing in,,piedmont college,charlotte lewallen,,23
562,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,562,00:23,,,,,"SUB IN by JONES,LE'SHAUNDA",,,"SUB IN by JONES,LE'SHAUNDA",2,subbing in,,piedmont college,le'shaunda jones,,23
563,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,563,00:23,,,,,"SUB OUT by ALVERSON,CHANDLER",,,"SUB OUT by ALVERSON,CHANDLER",2,subbing out,,piedmont college,chandler alverson,,23
564,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,564,00:23,,,,,"SUB OUT by RUSHTON,MARY KATE",,,"SUB OUT by RUSHTON,MARY KATE",2,subbing out,,piedmont college,mary kate rushton,,23
565,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,565,00:23,,,,,"SUB OUT by REYES,ELISE",,,"SUB OUT by REYES,ELISE",2,subbing out,,piedmont college,elise reyes,,23
566,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,566,00:21,,,,,"FOUL  by LEWALLEN,CHARLOTTE",,,"FOUL  by LEWALLEN,CHARLOTTE",2,foul,,piedmont college,charlotte lewallen,,21
567,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,567,00:21,"GOOD FT by BAECHLE,PAIGE",75 (+2),,73,,CENTRE 75-73 (+2),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,21
568,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,568,00:21,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,21
569,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,569,00:21,"GOOD FT by BAECHLE,PAIGE",76 (+3),,73,,CENTRE 76-73 (+3),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,21
570,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,570,00:21,,,,,"SUB IN by RUSHTON,MARY KATE",,,"SUB IN by RUSHTON,MARY KATE",2,subbing in,,piedmont college,mary kate rushton,,21
571,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,571,00:21,,,,,"SUB IN by REYES,ELISE",,,"SUB IN by REYES,ELISE",2,subbing in,,piedmont college,elise reyes,,21
572,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,572,00:21,,,,,"SUB IN by ALVERSON,CHANDLER",,,"SUB IN by ALVERSON,CHANDLER",2,subbing in,,piedmont college,chandler alverson,,21
573,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,573,00:21,,,,,"SUB OUT by BALL,SYMONE",,,"SUB OUT by BALL,SYMONE",2,subbing out,,piedmont college,symone ball,,21
574,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,574,00:21,,,,,"SUB OUT by LEWALLEN,CHARLOTTE",,,"SUB OUT by LEWALLEN,CHARLOTTE",2,subbing out,,piedmont college,charlotte lewallen,,21
575,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,575,00:21,,,,,"SUB OUT by JONES,LE'SHAUNDA",,,"SUB OUT by JONES,LE'SHAUNDA",2,subbing out,,piedmont college,le'shaunda jones,,21
576,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,576,00:04,,,,,"MISS JUMPER by ALVERSON,CHANDLER",,,"MISS JUMPER by ALVERSON,CHANDLER",2,jumper,missed,piedmont college,chandler alverson,,4
577,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,577,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
578,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,578,00:01,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,1
579,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,579,00:01,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,1
580,1,piedmont,Centre College,Piedmont College,76-73,76,73,"38, 38, 76","41, 32, 73",38,38,76,41,32,73,1-0,0-1,11/16/13,Win,180,No Location Recorded,2:00 PM,A,580,00:01,,,,,"SUB OUT by ARENCIBIA,GABBY",,,"SUB OUT by ARENCIBIA,GABBY",2,subbing out,,piedmont college,gabby arencibia,,1
