,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MVILLE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
491,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,491,02:44,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,164
492,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,492,02:44,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,164
493,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,493,02:44,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,164
494,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,494,02:44,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,164
495,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,495,02:44,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,164
496,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,496,02:44,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,164
497,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,497,02:44,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,164
498,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,498,02:44,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,164
499,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,499,02:44,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,164
500,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,500,02:44,,,,,"SUB IN by CRABTREE,CHARITY",,,"SUB IN by CRABTREE,CHARITY",4,subbing in,,maryville (tn),charity crabtree,,164
501,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,501,02:44,,,,,"SUB OUT by LOWERY,DELANEY",,,"SUB OUT by LOWERY,DELANEY",4,subbing out,,maryville (tn),delaney lowery,,164
502,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,502,02:31,,,,,"TURNOVER  by WANDELL,KELLEY",,,"TURNOVER  by WANDELL,KELLEY",4,turnover,,maryville (tn),kelley wandell,,151
503,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,503,02:20,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",4,turnover,,Centre,cheyenne bunner,,140
504,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,504,02:20,,,,,"STEAL  by WANDELL,KELLEY",,,"STEAL  by WANDELL,KELLEY",4,steal,,maryville (tn),,,140
505,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,505,02:16,,,,,"TURNOVER  by WANDELL,KELLEY",,,"TURNOVER  by WANDELL,KELLEY",4,turnover,,maryville (tn),kelley wandell,,136
506,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,506,02:16,"STEAL  by MURRAY,KYLEE",,,,,,,"STEAL  by MURRAY,KYLEE",4,steal,,Centre,,,136
507,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,507,02:01,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",4,turnover,,Centre,cheyenne bunner,,121
508,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,508,01:45,,,,,"TURNOVER  by CRABTREE,CHARITY",,,"TURNOVER  by CRABTREE,CHARITY",4,turnover,,maryville (tn),charity crabtree,,105
509,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,509,01:45,"STEAL  by JENNINGS,RACHEL",,,,,,,"STEAL  by JENNINGS,RACHEL",4,steal,,Centre,,,105
510,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,510,01:35,,,,,"FOUL  by WANDELL,KELLEY",,,"FOUL  by WANDELL,KELLEY",4,foul,,maryville (tn),kelley wandell,,95
511,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,511,01:35,"GOOD FT by BUNNER,CHEYENNE",53 (+17),,36,,CENTRE-W 53-36 (+17),,"GOOD FT by BUNNER,CHEYENNE",4,free throw,good,Centre,cheyenne bunner,1,95
512,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,512,01:35,"GOOD FT by BUNNER,CHEYENNE",54 (+18),,36,,CENTRE-W 54-36 (+18),,"GOOD FT by BUNNER,CHEYENNE",4,free throw,good,Centre,cheyenne bunner,1,95
513,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,513,01:35,"SUB IN by MORRIS,TAYLOR",,,,,,,"SUB IN by MORRIS,TAYLOR",4,subbing in,,Centre,taylor morris,,95
514,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,514,01:35,"SUB IN by BENNETT,CAROLINE",,,,,,,"SUB IN by BENNETT,CAROLINE",4,subbing in,,Centre,caroline bennett,,95
515,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,515,01:35,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,95
516,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,516,01:35,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,95
517,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,517,01:35,,,,,"SUB IN by JERROLDS,HOLLAND",,,"SUB IN by JERROLDS,HOLLAND",4,subbing in,,maryville (tn),holland jerrolds,,95
518,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,518,01:35,,,,,"SUB IN by MCCURDY,BROOKE",,,"SUB IN by MCCURDY,BROOKE",4,subbing in,,maryville (tn),brooke mccurdy,,95
519,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,519,01:35,,,,,"SUB IN by UPSHAW,CATHERINE",,,"SUB IN by UPSHAW,CATHERINE",4,subbing in,,maryville (tn),catherine upshaw,,95
520,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,520,01:35,,,,,"SUB OUT by WANDELL,KELLEY",,,"SUB OUT by WANDELL,KELLEY",4,subbing out,,maryville (tn),kelley wandell,,95
521,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,521,01:35,,,,,"SUB OUT by GARDNER,LIBBY",,,"SUB OUT by GARDNER,LIBBY",4,subbing out,,maryville (tn),libby gardner,,95
522,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,522,01:35,,,,,"SUB OUT by VARNEY,KLAIRE",,,"SUB OUT by VARNEY,KLAIRE",4,subbing out,,maryville (tn),klaire varney,,95
523,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,523,01:18,,,,,"MISS JUMPER by JERROLDS,HOLLAND",,,"MISS JUMPER by JERROLDS,HOLLAND",4,jumper,missed,maryville (tn),holland jerrolds,,78
524,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,524,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
525,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,525,01:06,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",4,jumper,missed,Centre,presley chirico,,66
526,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,526,--,,,,,"REBOUND DEF by HIX,SHELBY",,,"REBOUND DEF by HIX,SHELBY",4,defensive rebound,,maryville (tn),shelby hix,,
527,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,527,00:48,,,,,"MISS 3PTR by MCCURDY,BROOKE",,,"MISS 3PTR by MCCURDY,BROOKE",4,three pointer,missed,maryville (tn),brooke mccurdy,,48
528,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,528,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",4,defensive rebound,,Centre,presley chirico,,
529,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,529,00:21,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",4,three pointer,missed,Centre,kylee murray,,21
530,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,530,--,"REBOUND OFF by MORRIS,TAYLOR",,,,,,,"REBOUND OFF by MORRIS,TAYLOR",4,offensive rebound,,Centre,taylor morris,,
531,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,531,00:17,"TURNOVER  by MORRIS,TAYLOR",,,,,,,"TURNOVER  by MORRIS,TAYLOR",4,turnover,,Centre,taylor morris,,17
532,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,532,00:01,,,,,"MISS JUMPER by CRABTREE,CHARITY",,,"MISS JUMPER by CRABTREE,CHARITY",4,jumper,missed,maryville (tn),charity crabtree,,1
533,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,533,00:01,"BLOCK  by BENNETT,CAROLINE",,,,,,,"BLOCK  by BENNETT,CAROLINE",4,block,,Centre,caroline bennett,,1
534,8,maryville,Centre,Maryville (TN),54-36,54,36,"17, 12, 12, 13, 54","10, 8, 10, 8, 36",17,12,12,13,54,10,8,10,8,36,7-1,2-6,12/15/18,Win,227,No Location Recorded,4:00 PM,A,534,--,"REBOUND DEF by MURRAY,KYLEE",,,,,,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
