,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
463,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,463,--,"REBOUND OFF by GUEVARA,BRIANNA",,,,,,,"REBOUND OFF by GUEVARA,BRIANNA",2,offensive rebound,,southwestern univ.,brianna guevara,,
464,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,464,02:39,"TURNOVER  by GUEVARA,BRIANNA",,,,,,,"TURNOVER  by GUEVARA,BRIANNA",2,turnover,,southwestern univ.,brianna guevara,,159
465,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,465,02:38,,,,,"STEAL  by STOUGH,MARY",,,"STEAL  by STOUGH,MARY",2,steal,,Centre,,,158
466,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,466,02:22,,,,,"MISS JUMPER by ANDERSON,ALEXIS",,,"MISS JUMPER by ANDERSON,ALEXIS",2,jumper,missed,Centre,alexis anderson,,142
467,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,467,--,,,,,"REBOUND OFF by BRESSLER,ELIZABETH",,,"REBOUND OFF by BRESSLER,ELIZABETH",2,offensive rebound,,Centre,elizabeth bressler,,
468,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,468,02:12,,,,,"TURNOVER  by MOORE,HILLARY",,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,132
469,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,469,01:52,"MISS LAYUP by ELLIOT,LAUREN",,,,,,,"MISS LAYUP by ELLIOT,LAUREN",2,layup,missed,southwestern univ.,lauren elliot,,112
470,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,470,--,"REBOUND OFF by ELLIOT,LAUREN",,,,,,,"REBOUND OFF by ELLIOT,LAUREN",2,offensive rebound,,southwestern univ.,lauren elliot,,
471,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,471,01:39,,,,,"FOUL  by HOLLE,AUBREY",,,"FOUL  by HOLLE,AUBREY",2,foul,,Centre,aubrey holle,,99
472,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,472,01:39,"GOOD FT by CURLEY,KARA",55,,79 (+24),,SUW 55-79 (+24),,"GOOD FT by CURLEY,KARA",2,free throw,good,southwestern univ.,kara curley,1,99
473,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,473,01:39,"MISS FT by CURLEY,KARA",,,,,,,"MISS FT by CURLEY,KARA",2,free throw,missed,southwestern univ.,kara curley,,99
474,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,474,--,,,,,"REBOUND DEF by ANDERSON,ALEXIS",,,"REBOUND DEF by ANDERSON,ALEXIS",2,defensive rebound,,Centre,alexis anderson,,
475,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,475,01:39,,,,,"SUB IN by HOLLE,AUBREY",,,"SUB IN by HOLLE,AUBREY",2,subbing in,,Centre,aubrey holle,,99
476,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,476,01:39,,,,,"SUB IN by MUESSEL,RACHEL",,,"SUB IN by MUESSEL,RACHEL",2,subbing in,,Centre,rachel muessel,,99
477,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,477,01:39,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,99
478,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,478,01:39,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,99
479,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,479,01:39,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,99
480,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,480,01:39,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,99
481,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,481,01:17,,,,,"TURNOVER  by HOLLE,AUBREY",,,"TURNOVER  by HOLLE,AUBREY",2,turnover,,Centre,aubrey holle,,77
482,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,482,01:16,"STEAL  by GUEVARA,BRIANNA",,,,,,,"STEAL  by GUEVARA,BRIANNA",2,steal,,southwestern univ.,,,76
483,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,483,01:09,"MISS 3PTR by GUEVARA,BRIANNA",,,,,,,"MISS 3PTR by GUEVARA,BRIANNA",2,three pointer,missed,southwestern univ.,brianna guevara,,69
484,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,484,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
485,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,485,00:41,,,,,"TURNOVER  by HOLLE,AUBREY",,,"TURNOVER  by HOLLE,AUBREY",2,turnover,,Centre,aubrey holle,,41
486,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,486,00:40,"MISS 3PTR by CURLEY,KARA",,,,,,,"MISS 3PTR by CURLEY,KARA",2,three pointer,missed,southwestern univ.,kara curley,,40
487,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,487,--,"REBOUND OFF by JOHNSON,RICA",,,,,,,"REBOUND OFF by JOHNSON,RICA",2,offensive rebound,,southwestern univ.,rica johnson,,
488,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,488,00:35,,,,,"MISS LAYUP by MUESSEL,RACHEL",,,"MISS LAYUP by MUESSEL,RACHEL",2,layup,missed,Centre,rachel muessel,,35
489,15,southwestern-tex-,Southwestern Univ.,Centre College,79-55,79,55,"40, 39, 79","27, 28, 55",40,39,79,27,28,55,"14-1, 8-0 SCAC","8-8, 5-2 SCAC",01/20/12,Win,348,No Location Recorded,6:00 p.m.,H,489,--,"REBOUND DEF by JOHNSON,RICA",,,,,,,"REBOUND DEF by JOHNSON,RICA",2,defensive rebound,,southwestern univ.,rica johnson,,
