,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HANOVER,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
226,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,226,05:06,"MISS LAYUP by MCKNIGHT,KAITLYN",,,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,306
227,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,227,--,,,,,"REBOUND DEF by BIVINS,MORGAN",,,"REBOUND DEF by BIVINS,MORGAN",2,defensive rebound,,hanover,morgan bivins,,
228,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,228,04:53,,,,,"MISS 3PTR by MAUPIN,MACI",,,"MISS 3PTR by MAUPIN,MACI",2,three pointer,missed,hanover,maci maupin,,293
229,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,229,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
230,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,230,04:44,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",2,jumper,missed,Centre,paige kellam,,284
231,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,231,--,,,,,"REBOUND DEF by BIVINS,MORGAN",,,"REBOUND DEF by BIVINS,MORGAN",2,defensive rebound,,hanover,morgan bivins,,
232,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,232,04:31,,,,,"MISS JUMPER by MALLOY,ASHLEY",,,"MISS JUMPER by MALLOY,ASHLEY",2,jumper,missed,hanover,ashley malloy,,271
233,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,233,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
234,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,234,04:28,,,,,"FOUL  by BIVINS,MORGAN",,,"FOUL  by BIVINS,MORGAN",2,foul,,hanover,morgan bivins,,268
235,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,235,04:28,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,268
236,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,236,04:28,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,268
237,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,237,04:28,,,,,"SUB IN by WALKER,MACY",,,"SUB IN by WALKER,MACY",2,subbing in,,hanover,macy walker,,268
238,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,238,04:28,,,,,"SUB IN by NASH,ALLISON",,,"SUB IN by NASH,ALLISON",2,subbing in,,hanover,allison nash,,268
239,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,239,04:28,,,,,"SUB OUT by MALLOY,ASHLEY",,,"SUB OUT by MALLOY,ASHLEY",2,subbing out,,hanover,ashley malloy,,268
240,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,240,04:28,,,,,"SUB OUT by BIVINS,MORGAN",,,"SUB OUT by BIVINS,MORGAN",2,subbing out,,hanover,morgan bivins,,268
241,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,241,04:17,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,257
242,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,242,04:15,,,,,"STEAL  by MAUPIN,MACI",,,"STEAL  by MAUPIN,MACI",2,steal,,hanover,,,255
243,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,243,04:13,,,,,"TURNOVER  by MAUPIN,MACI",,,"TURNOVER  by MAUPIN,MACI",2,turnover,,hanover,maci maupin,,253
244,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,244,04:12,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,252
245,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,245,04:11,"GOOD LAYUP by GUY,ALEXIS(in the paint)",26 (+3),,23,,CENTRE-W 26-23 (+3),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,251
246,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,246,04:05,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,245
247,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,247,04:05,,26 (+2),,24,"GOOD FT by MAUPIN,MACI",HANOVER 26-24 (+2),,"GOOD FT by MAUPIN,MACI",2,free throw,good,hanover,maci maupin,1,245
248,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,248,04:05,,,,,"MISS FT by MAUPIN,MACI",,,"MISS FT by MAUPIN,MACI",2,free throw,missed,hanover,maci maupin,,245
249,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,249,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
250,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,250,04:05,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,245
251,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,251,04:05,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,245
252,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,252,04:02,,,,,"SUB IN by BLOCK,KELSEY",,,"SUB IN by BLOCK,KELSEY",2,subbing in,,hanover,kelsey block,,242
253,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,253,04:02,,,,,"SUB OUT by MAUPIN,MACI",,,"SUB OUT by MAUPIN,MACI",2,subbing out,,hanover,maci maupin,,242
254,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,254,03:47,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,227
255,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,255,03:32,,,,,"MISS LAYUP by NASH,ALLISON",,,"MISS LAYUP by NASH,ALLISON",2,layup,missed,hanover,allison nash,,212
256,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,256,--,,,,,"REBOUND OFF by NASH,ALLISON",,,"REBOUND OFF by NASH,ALLISON",2,offensive rebound,,hanover,allison nash,,
257,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,257,03:26,,,,,"TURNOVER  by NASH,ALLISON",,,"TURNOVER  by NASH,ALLISON",2,turnover,,hanover,allison nash,,206
258,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,258,03:25,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,205
259,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,259,03:25,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",28 (+4),,24,,CENTRE-W 28-24 (+4),,"GOOD LAYUP by GUY,ALEXIS(fastbreak)(in the paint)",2,layup,good,Centre,alexis(fastbreak) guy,2,205
260,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,260,03:25,,,,,"FOUL  by CROMER,CLAIRE",,,"FOUL  by CROMER,CLAIRE",2,foul,,hanover,claire cromer,,205
261,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,261,03:25,"GOOD FT by GUY,ALEXIS",29 (+5),,24,,CENTRE-W 29-24 (+5),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,205
262,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,262,03:25,"SUB IN by MOORE,KATIE",,,,,,,"SUB IN by MOORE,KATIE",2,subbing in,,Centre,katie moore,,205
263,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,263,03:25,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,205
264,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,264,03:25,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,205
265,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,265,03:25,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,205
266,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,266,03:25,,,,,"SUB IN by WILSON,WHITNEY",,,"SUB IN by WILSON,WHITNEY",2,subbing in,,hanover,whitney wilson,,205
267,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,267,03:25,,,,,"SUB OUT by CROMER,CLAIRE",,,"SUB OUT by CROMER,CLAIRE",2,subbing out,,hanover,claire cromer,,205
268,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,268,03:10,,29 (+2),,27,"GOOD 3PTR by BLOCK,KELSEY",HANOVER 29-27 (+2),,"GOOD 3PTR by BLOCK,KELSEY",2,three pointer,good,hanover,kelsey block,3,190
269,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,269,--,,,,,"ASSIST  by WALKER,MACY",,,"ASSIST  by WALKER,MACY",2,assist,,hanover,macy walker,,
270,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,270,02:50,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,170
271,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,271,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
272,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,272,02:47,"MISS 3PTR by MOORE,KATIE",,,,,,,"MISS 3PTR by MOORE,KATIE",2,three pointer,missed,Centre,katie moore,,167
273,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,273,--,,,,,"REBOUND DEF by WILSON,WHITNEY",,,"REBOUND DEF by WILSON,WHITNEY",2,defensive rebound,,hanover,whitney wilson,,
274,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,274,02:40,"FOUL  by MOORE,KATIE",,,,,,,"FOUL  by MOORE,KATIE",2,foul,,Centre,katie moore,,160
275,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,275,02:40,,29 (+1),,28,"GOOD FT by WILSON,WHITNEY",HANOVER 29-28 (+1),,"GOOD FT by WILSON,WHITNEY",2,free throw,good,hanover,whitney wilson,1,160
276,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,276,02:40,,29,,29,"GOOD FT by WILSON,WHITNEY",HANOVER 29-29 (0),,"GOOD FT by WILSON,WHITNEY",2,free throw,good,hanover,whitney wilson,1,160
277,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,277,02:40,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,160
278,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,278,02:40,"SUB OUT by MOORE,KATIE",,,,,,,"SUB OUT by MOORE,KATIE",2,subbing out,,Centre,katie moore,,160
279,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,279,02:20,,,,,"FOUL  by WILSON,WHITNEY",,,"FOUL  by WILSON,WHITNEY",2,foul,,hanover,whitney wilson,,140
280,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,280,02:16,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,136
281,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,281,02:16,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,136
282,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,282,02:16,,,,,"SUB IN by MALLOY,ASHLEY",,,"SUB IN by MALLOY,ASHLEY",2,subbing in,,hanover,ashley malloy,,136
283,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,283,02:16,,,,,"SUB OUT by WALKER,MACY",,,"SUB OUT by WALKER,MACY",2,subbing out,,hanover,macy walker,,136
284,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,284,02:10,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,130
285,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,285,--,,,,,"REBOUND DEF by WILSON,WHITNEY",,,"REBOUND DEF by WILSON,WHITNEY",2,defensive rebound,,hanover,whitney wilson,,
286,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,286,02:01,,,,,"MISS 3PTR by BLOCK,KELSEY",,,"MISS 3PTR by BLOCK,KELSEY",2,three pointer,missed,hanover,kelsey block,,121
287,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,287,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
288,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,288,01:53,"MISS 3PTR by KELLAM,PAIGE",,,,,,,"MISS 3PTR by KELLAM,PAIGE",2,three pointer,missed,Centre,paige kellam,,113
289,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,289,--,,,,,"REBOUND DEF by BLOCK,KELSEY",,,"REBOUND DEF by BLOCK,KELSEY",2,defensive rebound,,hanover,kelsey block,,
290,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,290,01:39,,,,,"MISS JUMPER by BLOCK,KELSEY",,,"MISS JUMPER by BLOCK,KELSEY",2,jumper,missed,hanover,kelsey block,,99
291,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,291,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",2,defensive rebound,,Centre,kaitlyn mcknight,,
292,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,292,01:18,"MISS LAYUP by MCKNIGHT,KAITLYN",,,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,78
293,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,293,--,"REBOUND OFF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",2,offensive rebound,,Centre,kaitlyn mcknight,,
294,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,294,01:16,"TURNOVER  by MCKNIGHT,KAITLYN",,,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",2,turnover,,Centre,kaitlyn mcknight,,76
295,5,hanover,Centre,Hanover,68-80,68,80,"17, 14, 15, 22, 68","13, 18, 26, 23, 80",17,14,15,22,68,13,18,26,23,80,1-3,1-1,11/28/15,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,A,295,01:16,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,76
