,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SPALDING,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
476,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,476,04:44,"STEAL  by MYERS,MACKENZIE",,,,,,,"STEAL  by MYERS,MACKENZIE",5,steal,,spalding,,,284
477,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,477,04:44,"MISS JUMPER by MYERS,MACKENZIE",,,,,,,"MISS JUMPER by MYERS,MACKENZIE",5,jumper,missed,spalding,mackenzie myers,,284
478,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,478,--,"REBOUND OFF by HARDIN,MAYA",,,,,,,"REBOUND OFF by HARDIN,MAYA",5,offensive rebound,,spalding,maya hardin,,
479,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,479,04:44,"MISS JUMPER by HARDIN,MAYA",,,,,,,"MISS JUMPER by HARDIN,MAYA",5,jumper,missed,spalding,maya hardin,,284
480,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,480,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,5,offensive rebound,,Centre,,,
481,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,481,04:36,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",5,subbing in,,Centre,michele judy,,276
482,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,482,04:36,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",5,subbing out,,Centre,bonnie rhule,,276
483,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,483,03:56,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",5,foul,,Centre,caroline andreassen,,236
484,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,484,03:56,"GOOD FT by SLITER,DEE DEE",47 (+1),,46,,SPALDING 47-46 (-1),,"GOOD FT by SLITER,DEE DEE",5,free throw,good,spalding,dee dee sliter,1,236
485,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,485,03:56,"GOOD FT by SLITER,DEE DEE",48 (+2),,46,,SPALDING 48-46 (-2),,"GOOD FT by SLITER,DEE DEE",5,free throw,good,spalding,dee dee sliter,1,236
486,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,486,03:56,"SUB IN by SKAGGS,JULIE",,,,,,,"SUB IN by SKAGGS,JULIE",5,subbing in,,spalding,julie skaggs,,236
487,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,487,03:56,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",5,subbing out,,spalding,mackenzie myers,,236
488,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,488,03:38,"FOUL  by HARDIN,MAYA",,,,,,,"FOUL  by HARDIN,MAYA",5,foul,,spalding,maya hardin,,218
489,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,489,03:30,,48,,49 (+1),"GOOD 3PTR by MOORE,KATIE",CENTRE-W 48-49 (+1),,"GOOD 3PTR by MOORE,KATIE",5,three pointer,good,Centre,katie moore,3,210
490,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,490,03:16,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",5,foul,,Centre,kaitlyn mcknight,,196
491,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,491,03:16,"MISS FT by HARDIN,MAYA",,,,,,,"MISS FT by HARDIN,MAYA",5,free throw,missed,spalding,maya hardin,,196
492,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,492,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,5,deadball rebound,,Centre,,,
493,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,493,03:16,"GOOD FT by HARDIN,MAYA",49,,49,,SPALDING 49-49 (0),,"GOOD FT by HARDIN,MAYA",5,free throw,good,spalding,maya hardin,1,196
494,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,494,03:16,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",5,subbing in,,Centre,paige kellam,,196
495,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,495,03:16,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",5,subbing out,,Centre,kaitlyn mcknight,,196
496,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,496,03:09,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",5,turnover,,Centre,paige kellam,,189
497,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,497,03:09,"SUB IN by MYERS,MACKENZIE",,,,,,,"SUB IN by MYERS,MACKENZIE",5,subbing in,,spalding,mackenzie myers,,189
498,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,498,03:09,"SUB OUT by SKAGGS,JULIE",,,,,,,"SUB OUT by SKAGGS,JULIE",5,subbing out,,spalding,julie skaggs,,189
499,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,499,02:59,"GOOD 3PTR by MARTIN,ALEX",52 (+3),,49,,SPALDING 52-49 (-3),,"GOOD 3PTR by MARTIN,ALEX",5,three pointer,good,spalding,alex martin,3,179
500,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,500,--,"ASSIST  by SLITER,DEE DEE",,,,,,,"ASSIST  by SLITER,DEE DEE",5,assist,,spalding,dee dee sliter,,
501,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,501,02:39,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",5,jumper,missed,Centre,michele judy,,159
502,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,502,--,"REBOUND DEF by HARDIN,MAYA",,,,,,,"REBOUND DEF by HARDIN,MAYA",5,defensive rebound,,spalding,maya hardin,,
503,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,503,02:36,,,,,"FOUL  by KELLAM,PAIGE",,,"FOUL  by KELLAM,PAIGE",5,foul,,Centre,paige kellam,,156
504,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,504,02:36,"GOOD FT by HARDIN,MAYA",53 (+4),,49,,SPALDING 53-49 (-4),,"GOOD FT by HARDIN,MAYA",5,free throw,good,spalding,maya hardin,1,156
505,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,505,02:36,"GOOD FT by HARDIN,MAYA",54 (+5),,49,,SPALDING 54-49 (-5),,"GOOD FT by HARDIN,MAYA",5,free throw,good,spalding,maya hardin,1,156
506,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,506,02:36,"SUB IN by SKAGGS,JULIE",,,,,,,"SUB IN by SKAGGS,JULIE",5,subbing in,,spalding,julie skaggs,,156
507,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,507,02:36,"SUB OUT by HARDIN,MAYA",,,,,,,"SUB OUT by HARDIN,MAYA",5,subbing out,,spalding,maya hardin,,156
508,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,508,02:36,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",5,subbing in,,Centre,day vance,,156
509,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,509,02:36,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",5,subbing out,,Centre,caroline andreassen,,156
510,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,510,02:30,"FOUL  by HUNTER,BRANDY",,,,,,,"FOUL  by HUNTER,BRANDY",5,foul,,spalding,brandy hunter,,150
511,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,511,02:19,"FOUL  by SLITER,DEE DEE",,,,,,,"FOUL  by SLITER,DEE DEE",5,foul,,spalding,dee dee sliter,,139
512,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,512,02:19,,,,,"MISS FT by KELLAM,PAIGE",,,"MISS FT by KELLAM,PAIGE",5,free throw,missed,Centre,paige kellam,,139
513,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,513,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,5,deadball rebound,,Centre,,,
514,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,514,02:19,,54 (+4),,50,"GOOD FT by KELLAM,PAIGE",CENTRE-W 54-50 (-4),,"GOOD FT by KELLAM,PAIGE",5,free throw,good,Centre,paige kellam,1,139
515,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,515,02:19,"SUB IN by HARDIN,MAYA",,,,,,,"SUB IN by HARDIN,MAYA",5,subbing in,,spalding,maya hardin,,139
516,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,516,02:19,"SUB OUT by SKAGGS,JULIE",,,,,,,"SUB OUT by SKAGGS,JULIE",5,subbing out,,spalding,julie skaggs,,139
517,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,517,02:19,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",5,subbing in,,Centre,caroline andreassen,,139
518,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,518,02:19,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",5,subbing out,,Centre,paige kellam,,139
519,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,519,02:05,"GOOD LAYUP by MARTIN,ALEX(in the paint)",56 (+6),,50,,SPALDING 56-50 (-6),,"GOOD LAYUP by MARTIN,ALEX(in the paint)",5,layup,good,spalding,alex martin,2,125
520,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,520,01:55,"FOUL  by HARDIN,MAYA",,,,,,,"FOUL  by HARDIN,MAYA",5,foul,,spalding,maya hardin,,115
521,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,521,01:55,,,,,"MISS FT by MOORE,KATIE",,,"MISS FT by MOORE,KATIE",5,free throw,missed,Centre,katie moore,,115
522,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,522,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,5,deadball rebound,,Centre,,,
523,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,523,01:55,,56 (+5),,51,"GOOD FT by MOORE,KATIE",CENTRE-W 56-51 (-5),,"GOOD FT by MOORE,KATIE",5,free throw,good,Centre,katie moore,1,115
524,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,524,01:37,"MISS JUMPER by MARTIN,ALEX",,,,,,,"MISS JUMPER by MARTIN,ALEX",5,jumper,missed,spalding,alex martin,,97
525,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,525,--,"REBOUND OFF by MARTIN,ALEX",,,,,,,"REBOUND OFF by MARTIN,ALEX",5,offensive rebound,,spalding,alex martin,,
526,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,526,01:35,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",5,foul,,Centre,alexis guy,,95
527,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,527,01:35,"GOOD FT by MARTIN,ALEX",57 (+6),,51,,SPALDING 57-51 (-6),,"GOOD FT by MARTIN,ALEX",5,free throw,good,spalding,alex martin,1,95
528,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,528,01:35,"MISS FT by MARTIN,ALEX",,,,,,,"MISS FT by MARTIN,ALEX",5,free throw,missed,spalding,alex martin,,95
529,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,529,--,"REBOUND OFF by HARDIN,MAYA",,,,,,,"REBOUND OFF by HARDIN,MAYA",5,offensive rebound,,spalding,maya hardin,,
530,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,530,01:35,"SUB IN by SKAGGS,JULIE",,,,,,,"SUB IN by SKAGGS,JULIE",5,subbing in,,spalding,julie skaggs,,95
531,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,531,01:35,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",5,subbing out,,spalding,mackenzie myers,,95
532,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,532,01:35,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",5,subbing in,,Centre,paige kellam,,95
533,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,533,01:35,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",5,subbing out,,Centre,caroline andreassen,,95
534,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,534,01:13,,,,,"FOUL  by MOORE,KATIE",,,"FOUL  by MOORE,KATIE",5,foul,,Centre,katie moore,,73
535,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,535,01:13,"GOOD FT by SLITER,DEE DEE",58 (+7),,51,,SPALDING 58-51 (-7),,"GOOD FT by SLITER,DEE DEE",5,free throw,good,spalding,dee dee sliter,1,73
536,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,536,01:13,"GOOD FT by SLITER,DEE DEE",59 (+8),,51,,SPALDING 59-51 (-8),,"GOOD FT by SLITER,DEE DEE",5,free throw,good,spalding,dee dee sliter,1,73
537,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,537,01:02,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",5,jumper,missed,Centre,day vance,,62
538,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,538,--,"REBOUND DEF by HARDIN,MAYA",,,,,,,"REBOUND DEF by HARDIN,MAYA",5,defensive rebound,,spalding,maya hardin,,
539,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,539,00:54,"TURNOVER  by HARDIN,MAYA",,,,,,,"TURNOVER  by HARDIN,MAYA",5,turnover,,spalding,maya hardin,,54
540,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,540,00:54,"FOUL  by HARDIN,MAYA",,,,,,,"FOUL  by HARDIN,MAYA",5,foul,,spalding,maya hardin,,54
541,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,541,00:54,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",5,subbing in,,Centre,caroline andreassen,,54
542,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,542,00:54,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",5,subbing out,,Centre,day vance,,54
543,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,543,00:44,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",5,three pointer,missed,Centre,caroline andreassen,,44
544,4,spalding,Spalding,Centre,53-62,53,62,"9, 13, 11, 13, 7, 53","7, 10, 7, 22, 16, 62",9,13,11,13,7,53,7,10,7,22,16,62,1-3,3-0,11/24/15,Lose,112,No Location Recorded,7:00 PM,H,544,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",5,offensive rebound,,Centre,alexis guy,,
