,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
431,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,431,03:50,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,230
432,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,432,03:50,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,230
433,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,433,03:50,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,230
434,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,434,03:29,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,209
435,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,435,03:29,"GOOD FT by BRYANT,YORISHA",63 (+16),,47,,BSC 63-47 (-16),,"GOOD FT by BRYANT,YORISHA",4,free throw,good,birmingham-southern,yorisha bryant,1,209
436,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,436,03:29,"GOOD FT by BRYANT,YORISHA",64 (+17),,47,,BSC 64-47 (-17),,"GOOD FT by BRYANT,YORISHA",4,free throw,good,birmingham-southern,yorisha bryant,1,209
437,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,437,03:29,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,209
438,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,438,03:29,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,209
439,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,439,03:14,,64 (+15),,49,"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE-W 64-49 (-15),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",4,layup,good,Centre,alexis guy,2,194
440,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,440,02:44,"MISS 3PTR by BATTS,JASMYNN",,,,,,,"MISS 3PTR by BATTS,JASMYNN",4,three pointer,missed,birmingham-southern,jasmynn batts,,164
441,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,441,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",4,defensive rebound,,Centre,day vance,,
442,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,442,02:31,,64 (+13),,51,"GOOD JUMPER by JUDY,MICHELE(in the paint)",CENTRE-W 64-51 (-13),,"GOOD JUMPER by JUDY,MICHELE(in the paint)",4,jumper,good,Centre,michele judy,2,151
443,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,443,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",4,assist,,Centre,alexis guy,,
444,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,444,02:09,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",4,foul,,Centre,michele judy,,129
445,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,445,02:09,"MISS FT by BRYANT,YORISHA",,,,,,,"MISS FT by BRYANT,YORISHA",4,free throw,missed,birmingham-southern,yorisha bryant,,129
446,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,446,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
447,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,447,02:09,"GOOD FT by BRYANT,YORISHA",65 (+14),,51,,BSC 65-51 (-14),,"GOOD FT by BRYANT,YORISHA",4,free throw,good,birmingham-southern,yorisha bryant,1,129
448,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,448,02:09,"SUB IN by GIBBS,JADE",,,,,,,"SUB IN by GIBBS,JADE",4,subbing in,,birmingham-southern,jade gibbs,,129
449,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,449,02:09,"SUB OUT by HOLMES,JAMEICE",,,,,,,"SUB OUT by HOLMES,JAMEICE",4,subbing out,,birmingham-southern,jameice holmes,,129
450,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,450,02:09,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,129
451,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,451,02:09,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,129
452,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,452,01:58,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",4,jumper,missed,Centre,alexis guy,,118
453,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,453,--,"REBOUND DEF by DIXON,JOTHANI",,,,,,,"REBOUND DEF by DIXON,JOTHANI",4,defensive rebound,,birmingham-southern,jothani dixon,,
454,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,454,01:51,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,111
455,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,455,01:51,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,111
456,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,456,01:51,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",4,subbing out,,Centre,alexis guy,,111
457,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,457,01:51,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,111
458,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,458,01:38,"TURNOVER  by GIBBS,JADE",,,,,,,"TURNOVER  by GIBBS,JADE",4,turnover,,birmingham-southern,jade gibbs,,98
459,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,459,01:38,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",4,subbing in,,Centre,lauren moore,,98
460,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,460,01:38,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,98
461,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,461,01:25,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",4,turnover,,Centre,lakken miller,,85
462,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,462,01:10,"MISS JUMPER by GIBBS,JADE",,,,,,,"MISS JUMPER by GIBBS,JADE",4,jumper,missed,birmingham-southern,jade gibbs,,70
463,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,463,--,"REBOUND OFF by BRYANT,YORISHA",,,,,,,"REBOUND OFF by BRYANT,YORISHA",4,offensive rebound,,birmingham-southern,yorisha bryant,,
464,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,464,00:35,"GOOD JUMPER by DIXON,JOTHANI",67 (+16),,51,,BSC 67-51 (-16),,"GOOD JUMPER by DIXON,JOTHANI",4,jumper,good,birmingham-southern,jothani dixon,2,35
465,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,465,--,"ASSIST  by BATTS,JASMYNN",,,,,,,"ASSIST  by BATTS,JASMYNN",4,assist,,birmingham-southern,jasmynn batts,,
466,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,466,00:11,,,,,"MISS JUMPER by RHULE,BONNIE",,,"MISS JUMPER by RHULE,BONNIE",4,jumper,missed,Centre,bonnie rhule,,11
467,20,birmingham-southern,Birmingham-Southern,Centre,51-67,51,67,"8, 14, 10, 19, 51","21, 12, 14, 20, 67",8,14,10,19,51,21,12,14,20,67,"5-15, 3-6 SAA","17-2, 7-2 SAA",02/05/16,Lose,507,No Location Recorded,6:00 PM,H,467,--,"REBOUND DEF by GIBBS,JADE",,,,,,,"REBOUND DEF by GIBBS,JADE",4,defensive rebound,,birmingham-southern,jade gibbs,,
