,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SUWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
381,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,381,07:00,,,,,"FOUL  by WASHLE,HANNAH",,,"FOUL  by WASHLE,HANNAH",2,foul,,Centre,hannah washle,,420
382,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,382,07:00,,,,,"SUB IN by HARROD,KELLY",,,"SUB IN by HARROD,KELLY",2,subbing in,,Centre,kelly harrod,,420
383,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,383,07:00,,,,,"SUB OUT by DENNISON,KATIE",,,"SUB OUT by DENNISON,KATIE",2,subbing out,,Centre,katie dennison,,420
384,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,384,06:35,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,cetre college,mary stough,,395
385,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,385,06:35,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,cetre college,paige baechle,,395
386,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,386,06:31,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,cetre college,maggie hartlage,,391
387,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,387,--,,,,,"REBOUND DEF by HARROD,KELLY",,,"REBOUND DEF by HARROD,KELLY",2,defensive rebound,,Centre,kelly harrod,,
388,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,388,06:28,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,cetre college,maggie hartlage,,388
389,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,389,06:28,,52 (+2),,50,"GOOD FT by HARROD,KELLY",SUWB 52-50 (+2),,"GOOD FT by HARROD,KELLY",2,free throw,good,Centre,kelly harrod,1,388
390,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,390,06:28,,52 (+1),,51,"GOOD FT by HARROD,KELLY",SUWB 52-51 (+1),,"GOOD FT by HARROD,KELLY",2,free throw,good,Centre,kelly harrod,1,388
391,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,391,06:26,,,,,"FOUL  by WASHLE,HANNAH",,,"FOUL  by WASHLE,HANNAH",2,foul,,Centre,hannah washle,,386
392,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,392,06:18,"TURNOVER  by WINSTEAD,BRIDGET",,,,,,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,cetre college,bridget winstead,,378
393,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,393,06:00,,,,,"FOUL  by HARROD,KELLY",,,"FOUL  by HARROD,KELLY",2,foul,,Centre,kelly harrod,,360
394,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,394,06:00,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,cetre college,hillary moore,,360
395,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,395,06:00,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,cetre college,maggie hartlage,,360
396,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,396,05:42,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,cetre college,chelsea benham,,342
397,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,397,05:26,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,cetre college,chelsea benham,,326
398,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,398,--,"REBOUND OFF by GUY,ALANNA",,,,,,,"REBOUND OFF by GUY,ALANNA",2,offensive rebound,,cetre college,alanna guy,,
399,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,399,05:26,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,cetre college,alanna guy,,326
400,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,400,05:22,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,cetre college,chelsea benham,,322
401,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,401,05:22,,,,,"MISS FT by WASHLE,HANNAH",,,"MISS FT by WASHLE,HANNAH",2,free throw,missed,Centre,hannah washle,,322
402,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,402,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
403,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,403,05:22,,,,,"MISS FT by WASHLE,HANNAH",,,"MISS FT by WASHLE,HANNAH",2,free throw,missed,Centre,hannah washle,,322
404,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,404,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,cetre college,hillary moore,,
405,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,405,05:22,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,cetre college,paige baechle,,322
406,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,406,05:22,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,cetre college,chelsea benham,,322
407,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,407,05:22,,,,,"SUB IN by DENNISON,KATIE",,,"SUB IN by DENNISON,KATIE",2,subbing in,,Centre,katie dennison,,322
408,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,408,05:22,,,,,"SUB OUT by HARROD,KELLY",,,"SUB OUT by HARROD,KELLY",2,subbing out,,Centre,kelly harrod,,322
409,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,409,04:58,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,cetre college,paige baechle,,298
410,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,410,04:58,,,,,"BLOCK  by BAKER,KRISTEN",,,"BLOCK  by BAKER,KRISTEN",2,block,,Centre,kristen baker,,298
411,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,411,--,,,,,"REBOUND DEF by DENNISON,KATIE",,,"REBOUND DEF by DENNISON,KATIE",2,defensive rebound,,Centre,katie dennison,,
412,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,412,04:33,,,,,"MISS JUMPER by WASHLE,HANNAH",,,"MISS JUMPER by WASHLE,HANNAH",2,jumper,missed,Centre,hannah washle,,273
413,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,413,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,cetre college,alanna guy,,
414,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,414,04:22,"MISS LAYUP by MOORE,HILLARY",,,,,,,"MISS LAYUP by MOORE,HILLARY",2,layup,missed,cetre college,hillary moore,,262
415,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,415,--,,,,,"REBOUND DEF by ROARX,LINDSEY",,,"REBOUND DEF by ROARX,LINDSEY",2,defensive rebound,,Centre,lindsey roarx,,
416,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,416,04:08,,52,,53 (+1),"GOOD LAYUP by HAYES,KERSTIN(in the paint)",SUWB 52-53 (-1),,"GOOD LAYUP by HAYES,KERSTIN(in the paint)",2,layup,good,Centre,kerstin hayes,2,248
417,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,417,--,,,,,"ASSIST  by DENNISON,KATIE",,,"ASSIST  by DENNISON,KATIE",2,assist,,Centre,katie dennison,,
418,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,418,03:48,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,Centre,,,228
419,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,419,03:48,,,,,"SUB IN by SMITH,JAZMIN",,,"SUB IN by SMITH,JAZMIN",2,subbing in,,Centre,jazmin smith,,228
420,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,420,03:48,,,,,"SUB IN by ASH,KALLIE",,,"SUB IN by ASH,KALLIE",2,subbing in,,Centre,kallie ash,,228
421,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,421,03:48,,,,,"SUB IN by HARROD,KELLY",,,"SUB IN by HARROD,KELLY",2,subbing in,,Centre,kelly harrod,,228
422,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,422,03:48,,,,,"SUB OUT by BAKER,KRISTEN",,,"SUB OUT by BAKER,KRISTEN",2,subbing out,,Centre,kristen baker,,228
423,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,423,03:48,,,,,"SUB OUT by WASHLE,HANNAH",,,"SUB OUT by WASHLE,HANNAH",2,subbing out,,Centre,hannah washle,,228
424,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,424,03:48,,,,,"SUB OUT by DENNISON,KATIE",,,"SUB OUT by DENNISON,KATIE",2,subbing out,,Centre,katie dennison,,228
425,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,425,03:29,,,,,"TURNOVER  by HAYES,KERSTIN",,,"TURNOVER  by HAYES,KERSTIN",2,turnover,,Centre,kerstin hayes,,209
426,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,426,03:27,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",2,steal,,cetre college,,,207
427,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,427,03:23,"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",54 (+1),,53,,CENTRE 54-53 (+1),,"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",2,layup,good,cetre college,bridget winstead,2,203
428,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,428,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,cetre college,alanna guy,,
429,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,429,03:22,,,,,"FOUL  by HARROD,KELLY",,,"FOUL  by HARROD,KELLY",2,foul,,Centre,kelly harrod,,202
430,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,430,03:22,"MISS FT by WINSTEAD,BRIDGET",,,,,,,"MISS FT by WINSTEAD,BRIDGET",2,free throw,missed,cetre college,bridget winstead,,202
431,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,431,--,,,,,"REBOUND DEF by DENNISON,KATIE",,,"REBOUND DEF by DENNISON,KATIE",2,defensive rebound,,Centre,katie dennison,,
432,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,432,03:22,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,cetre college,chelsea benham,,202
433,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,433,03:22,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,cetre college,mary stough,,202
434,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,434,03:22,,,,,"SUB IN by DENNISON,KATIE",,,"SUB IN by DENNISON,KATIE",2,subbing in,,Centre,katie dennison,,202
435,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,435,03:22,,,,,"SUB OUT by HARROD,KELLY",,,"SUB OUT by HARROD,KELLY",2,subbing out,,Centre,kelly harrod,,202
436,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,436,03:09,,,,,"MISS LAYUP by DENNISON,KATIE",,,"MISS LAYUP by DENNISON,KATIE",2,layup,missed,Centre,katie dennison,,189
437,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,437,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,cetre college,paige baechle,,
438,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,438,02:43,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,cetre college,chelsea benham,,163
439,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,439,02:43,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,163
440,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,440,02:43,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,cetre college,mary stough,,163
441,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,441,02:43,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,cetre college,chelsea benham,,163
442,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,442,02:43,,,,,"SUB IN by BAKER,KRISTEN",,,"SUB IN by BAKER,KRISTEN",2,subbing in,,Centre,kristen baker,,163
443,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,443,02:43,,,,,"SUB OUT by SMITH,JAZMIN",,,"SUB OUT by SMITH,JAZMIN",2,subbing out,,Centre,jazmin smith,,163
444,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,444,02:17,,,,,"MISS 3PTR by HAYES,KERSTIN",,,"MISS 3PTR by HAYES,KERSTIN",2,three pointer,missed,Centre,kerstin hayes,,137
445,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,445,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,cetre college,paige baechle,,
446,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,446,01:58,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,cetre college,paige baechle,,118
447,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,447,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,cetre college,paige baechle,,
448,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,448,01:51,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,cetre college,bridget winstead,,111
449,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,449,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
450,8,spalding,Cetre College,Spalding,70-76,70,76,"22, 32, 9, 7, 70","36, 18, 9, 13, 76",22,32,9,7,70,36,18,9,13,76,2-2,2-7,12/11/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,450,01:29,,,,,"FOUL  by DENNISON,KATIE",,,"FOUL  by DENNISON,KATIE",2,foul,,Centre,katie dennison,,89
